PC,eigenvalue,explained_variance_ratio,explained_variance_pct,cumulative_variance_pct
PC1,189.76273642406105,0.5967381648555379,59.673816485553786,59.673816485553786
PC2,59.7785690922054,0.1879829216736019,18.798292167360188,78.47210865291397
PC3,17.197388320221457,0.05407983748497314,5.407983748497314,83.88009240141129
