Ngày,PC1,PC2,PC3
2022-03-31,28.905063364663416,1.8681763511637606,-3.3322471717757547
2022-04-01,29.245091256519032,2.159737613111938,-3.180464524423602
2022-04-04,29.38207248608224,2.472487832015521,-3.0435279880680843
2022-04-05,29.245313816123293,2.110451512289498,-2.7046675302757084
2022-04-06,29.022479675939604,1.8781041528858609,-2.6586032360765532
2022-04-07,28.459091442803583,1.385801786511649,-2.452298623019347
2022-04-08,27.371559357962457,0.6228219704486088,-2.5125190302175837
2022-04-12,26.114119335896547,-0.7072492756759647,-2.303527694912738
2022-04-13,27.051713598482337,-0.11569220667332414,-2.0516629426233126
2022-04-14,26.992754670934445,0.05376820886988809,-1.5315346250852024
2022-04-15,26.365949182354882,-0.5127789609056371,-0.7576428748011808
2022-04-18,25.28939925850103,-1.4060328931423847,0.28449479133763333
2022-04-19,23.70086588158235,-2.1958309168394474,1.0808291738672162
2022-04-20,21.957824832543054,-2.9802815468947403,1.471528444670914
2022-04-21,20.48255778103026,-3.614323564841561,1.9243093641824147
2022-04-22,20.108448356971184,-4.0281485758601345,1.207509115259616
2022-04-25,16.37791208180219,-5.721525816141497,1.5901673712088602
2022-04-26,17.8209160023764,-5.304657481002115,1.2037919987346424
2022-04-27,18.72201203207271,-4.882213078455029,1.154074336330019
2022-04-28,18.960085396891518,-4.971987959081798,1.3727451598448157
2022-04-29,20.16667053429027,-4.831408051815504,1.2801679223511622
2022-05-04,19.637883150491245,-5.240181382590928,1.581719320263475
2022-05-05,19.56252518859879,-5.520717142010826,1.73512367103653
2022-05-06,17.600327582182487,-6.521367599049018,2.5959469381576383
2022-05-09,13.769915529168516,-8.259846862446782,3.1134696682878698
2022-05-10,14.186241164756728,-7.824802844265775,3.1610289958394957
2022-05-11,14.710023476430958,-7.5922049978748944,3.3315724016472874
2022-05-12,11.438987292831051,-9.152622648353475,3.693540004488473
2022-05-13,7.613281859814375,-10.463967384832289,3.8456930953751165
2022-05-16,7.181865847764611,-10.154683872157332,3.1052274127122605
2022-05-17,10.66358536114404,-8.951380901106122,2.8184438313304527
2022-05-18,11.328174831299005,-8.574790817278815,3.193601726357537
2022-05-19,11.10641203596401,-8.70491959141513,3.458295840776673
2022-05-20,11.358519306066707,-8.404049565010439,3.4904324240033073
2022-05-23,10.571762021194331,-8.779575061639628,3.842487880619548
2022-05-24,10.760536694759061,-8.604379236706995,3.9401770757872
2022-05-25,12.967469173611095,-7.718323560799323,4.130472435180686
2022-05-26,13.56818070365542,-7.605977921866117,4.152686103182886
2022-05-27,14.221303974352356,-7.321725254210259,4.314915094247775
2022-05-30,14.72007945277604,-6.915701378007812,4.542441365069531
2022-05-31,14.55676467812739,-7.057201475665844,4.848087528988447
2022-06-01,14.512504901198973,-7.053523951385715,5.413604781432707
2022-06-02,14.194301962281301,-7.4457318399374905,5.603095506432876
2022-06-03,13.959696827348504,-7.71716067324105,5.8471398652078435
2022-06-06,13.40786086282252,-7.706626725215286,6.278546381859574
2022-06-07,13.4478327431369,-7.530905943454414,6.836255606762045
2022-06-08,15.045660804214041,-6.797014343333019,6.735833004082127
2022-06-09,15.207426133812948,-6.610764091966006,6.651207098666235
2022-06-10,13.928255922051164,-7.454617943900294,6.422749026574577
2022-06-13,10.165579959519178,-8.651123642493214,6.616267078749941
2022-06-14,9.35932558434197,-8.75852115832198,7.151167743018577
2022-06-15,7.190825519168706,-9.315331792653808,7.5547174354447275
2022-06-16,7.699611069318724,-9.109120841738601,8.03674521961828
2022-06-17,5.555172839985746,-9.598317946666773,8.659129188260021
2022-06-20,2.715324642277811,-10.200973104274636,8.437004358941953
2022-06-21,1.1336478054724908,-10.40929129172186,7.582219956753807
2022-06-22,1.9638894352521454,-10.21199964956946,6.641960888820294
2022-06-23,3.6290055498263607,-9.82970635566421,7.246873228678261
2022-06-24,3.8606543367746786,-9.819679785944231,7.465046041372257
2022-06-27,5.090649186760419,-9.252030633263846,7.653628449787409
2022-06-28,6.125936814041485,-8.966307186233673,7.615525346188254
2022-06-29,5.896503669792441,-8.934353169398152,7.531097988015914
2022-06-30,4.596401641872685,-9.33767909447462,7.597903686815776
2022-07-01,4.519526210960403,-9.24672426764186,7.411068484165456
2022-07-04,4.67635506674136,-9.263451789685703,6.9914118526978095
2022-07-05,3.379883505327146,-9.074570312417459,6.056933663703144
2022-07-06,1.7525331478667374,-9.453335294055385,5.430349366266314
2022-07-07,1.9619721353735171,-9.38165783935385,5.5548599962690295
2022-07-08,3.1802709474715103,-9.162140036180103,5.813142797576502
2022-07-11,2.8492474155357312,-9.246843988114266,5.656650625542197
2022-07-12,4.635228562203883,-8.826621190477459,5.890908694688944
2022-07-13,4.971496981540865,-8.693723009155894,5.7379461435645895
2022-07-14,5.293249600180925,-8.540363951145501,5.632107105996663
2022-07-15,5.4277751356014345,-8.48297750255138,5.520510253537124
2022-07-18,5.591115724636397,-8.16743217410317,5.615148107373799
2022-07-19,5.720302224722977,-8.10978103975911,5.81148773630945
2022-07-20,6.981299039293075,-7.633532310416953,6.019620829147813
2022-07-21,6.890758372814371,-7.777392332404971,6.071578704545571
2022-07-22,6.685375273381869,-7.975891221440877,5.921088282618673
2022-07-25,6.131966469007754,-8.18425945649381,5.747987986603104
2022-07-26,5.754948953482382,-8.135330873145383,5.663500915518371
2022-07-27,6.173402938560141,-7.959965955986452,5.789835732643541
2022-07-28,7.285836612657346,-7.535531599014776,5.6993499864052435
2022-07-29,7.412702188095556,-7.577431586837171,5.441859990298591
2022-08-01,8.577717898830457,-7.1492744724695125,5.395288658597458
2022-08-02,9.285202341514243,-7.135584671397284,5.226798124144758
2022-08-03,10.010542095674404,-6.920959944408587,5.354375296677301
2022-08-04,10.18711165691272,-6.82919035670516,5.18093906937523
2022-08-05,10.536364915546343,-6.645140944609174,5.188425371809922
2022-08-08,11.065408895335988,-6.321333181273466,5.3865817188803
2022-08-09,11.52772492899039,-6.426428935383722,5.454038087212726
2022-08-10,11.679353310652612,-6.3888140380785305,5.173286045411022
2022-08-11,10.980806223102114,-6.588036485183525,5.220976823651033
2022-08-12,11.545244657059206,-6.1745336273642515,5.399375011956111
2022-08-15,11.932407517686181,-5.9016516746507985,5.535004495989539
2022-08-16,11.86850789232683,-5.745198953488596,5.579315424538455
2022-08-17,11.594649077540277,-5.81621240759574,5.502587282767541
2022-08-18,11.178177446214692,-5.868800368517135,5.492755458194067
2022-08-19,10.859733880148577,-6.082509514307045,5.456035246946554
2022-08-22,10.193084109269696,-6.21870302868031,5.446720348674743
2022-08-23,11.05992172160218,-5.855746216790384,5.233187451996808
2022-08-24,11.580339239509719,-5.595409632235839,5.336874504489363
2022-08-25,12.221256486964016,-5.4187370130644625,5.143666093428842
2022-08-26,11.630120030119047,-5.814207007259668,5.167459616900716
2022-08-29,10.563135872237504,-5.89165408422266,5.275248473168992
2022-08-30,10.653262055808373,-6.007592902436105,5.1677704001383615
2022-08-31,10.967403553632305,-5.756135304954981,5.158578558118505
2022-09-05,10.865164862227783,-5.735370734377572,5.226666380715557
2022-09-06,10.915734858357888,-5.8023044889423385,5.145119227498645
2022-09-07,8.806643442266532,-6.346572801003848,4.890510710771667
2022-09-08,8.167825877335282,-6.558152121545867,5.171480338971493
2022-09-09,8.864183331300476,-6.332183964993485,5.470941452568733
2022-09-12,8.95985379513938,-6.409980663437744,5.314141856810073
2022-09-13,8.975786798191535,-6.316963372509186,5.279314148543952
2022-09-14,8.74800496622791,-6.269813741084363,5.36428971065103
2022-09-15,8.996665333202854,-6.1539482069857225,5.300475753900497
2022-09-16,7.854431333157169,-6.409815155101342,5.0533271856154025
2022-09-19,5.4571571033739925,-7.058918565179122,4.874163299130687
2022-09-20,6.228464227943256,-6.9169650662128275,5.013344154059538
2022-09-21,5.975641495041035,-6.824765055589454,4.968898899949439
2022-09-22,6.523605165376042,-6.568264554981255,5.116288915409312
2022-09-23,6.317040193216965,-6.659606569172563,4.929067884316316
2022-09-26,3.9559488791446493,-7.383298733454102,4.483153229927537
2022-09-27,3.5821753055111563,-7.219155710266762,4.14495481493451
2022-09-28,2.409901574614949,-7.7466565519001644,3.761823238557498
2022-09-29,1.3123913696825236,-8.007497136450754,3.757448175098376
2022-09-30,1.2642078758659632,-8.023118066523551,3.8112930166660304
2022-10-03,-1.8952649077429233,-8.807807630694931,3.568545723715059
2022-10-04,-2.8538652921249534,-9.06627062812527,3.541842091932298
2022-10-05,-1.2236810456129,-8.548956371425719,3.909205363217563
2022-10-06,-3.426762255044303,-9.21486626492018,3.6815504654268665
2022-10-07,-6.274317403650326,-9.796601925283717,3.181974936138901
2022-10-10,-5.709075573250711,-9.288562846763831,3.4223564778784326
2022-10-11,-8.295200926712713,-10.091632410405968,3.36896994503849
2022-10-12,-7.0748945740723075,-9.383121664101669,3.436903386072384
2022-10-13,-6.8043634558030215,-9.292514771388714,3.2027528246494175
2022-10-14,-5.931396798052531,-8.996880293009884,3.5304819535024556
2022-10-17,-5.987898989576665,-8.918545306569703,3.523238382018815
2022-10-18,-5.3501038053012735,-8.75674799659953,3.472483838321393
2022-10-19,-5.4739448909781,-8.45988585586517,3.516645068481144
2022-10-20,-6.043450198768594,-8.583365957234236,3.4536386338902907
2022-10-21,-8.932709002851006,-9.319848038599366,3.016253898650865
2022-10-24,-11.403490487133242,-9.68222666973303,2.8773964428010563
2022-10-25,-12.080803736538586,-9.646042413332369,2.517892147586953
2022-10-26,-12.59725361265469,-9.892243260009982,2.4212530052883947
2022-10-27,-10.627522523075598,-9.2132138585049,2.1332462848564857
2022-10-28,-10.55482990112848,-9.112657734902697,2.0475598279747396
2022-10-31,-10.961238552535141,-9.170407026841346,1.6970875359774138
2022-11-01,-10.84262054505699,-8.750449759729303,1.4695429840834808
2022-11-02,-10.924908599314561,-8.911338169298382,1.219384130413211
2022-11-03,-11.179049144520711,-9.008818285196451,1.2947307306880302
2022-11-04,-12.87788587467909,-9.42754174664773,0.9591726795224976
2022-11-07,-14.95297073898641,-10.180930238777455,0.7941573117884293
2022-11-08,-15.050956244230163,-10.085388401837292,0.4914362864689037
2022-11-09,-15.072541245308539,-9.983336636105715,0.27012673877589766
2022-11-10,-17.496443993461025,-10.53598570979964,0.04458185490049715
2022-11-11,-18.50173320366931,-10.611346972062965,-0.6458342262893222
2022-11-14,-20.53023570210406,-11.084024235957733,-0.9515540255411025
2022-11-15,-22.87182337711286,-11.953644251640918,-1.2800770795271124
2022-11-16,-21.043012093001618,-11.244097827474928,-1.5268441485050537
2022-11-17,-19.808984003096747,-10.86383071388837,-1.6326287444430703
2022-11-18,-19.31577803913931,-10.764679418863462,-1.8148098724323751
2022-11-21,-18.887315762304773,-10.750010348076787,-2.0954556703077274
2022-11-22,-18.6313442749851,-10.646585664733841,-2.0259881962979853
2022-11-23,-19.68217975638986,-10.695389246556545,-1.977183941318037
2022-11-24,-19.72343975431767,-10.689220834537142,-2.264568666724799
2022-11-25,-18.459677226085297,-10.220298479410653,-2.39985153856968
2022-11-28,-16.528306875114808,-9.592253558183314,-2.257217738515272
2022-11-29,-15.586837692675626,-9.205093190557186,-2.037023595211478
2022-11-30,-14.943753526425606,-8.79126122764934,-2.0173049374110454
2022-12-01,-14.711125176835896,-8.962654449972003,-1.7814131559699908
2022-12-02,-13.463198133816451,-8.587221360270508,-1.9340730239016324
2022-12-05,-12.918195846026382,-8.385001950594994,-1.9518633994332255
2022-12-06,-14.715724737972431,-9.057821250630314,-1.5757272701135565
2022-12-07,-16.040045495964463,-8.948095802289679,-1.715259443223125
2022-12-08,-15.218747035747239,-8.561057600085945,-1.730814326521609
2022-12-09,-15.051956095497442,-8.427778364787368,-1.6783159318415186
2022-12-12,-15.385195872224646,-8.571661587507029,-1.4289450117161246
2022-12-13,-15.033407808895692,-8.234694671475488,-1.5684637105169825
2022-12-14,-14.652414013496427,-8.006702690694073,-1.5509027508715487
2022-12-15,-14.541795899848928,-7.7249312845284965,-1.5911753714692503
2022-12-16,-14.417473449723394,-7.659216472558052,-1.5437117448604618
2022-12-19,-14.742514932564859,-7.74656392285501,-1.6314953185836116
2022-12-20,-16.08012251806911,-8.095634393441893,-1.76955016704722
2022-12-21,-16.824860901120484,-7.990322306023282,-1.8916030077429224
2022-12-22,-16.556237908969244,-7.739530394171675,-2.095378769544505
2022-12-23,-16.58142870644329,-7.7123560205921535,-2.1645447585991517
2022-12-26,-18.46600995225727,-8.330629619603725,-2.290857128430386
2022-12-27,-17.17131986512569,-7.67513683256914,-2.207126348513945
2022-12-28,-16.904933115989873,-7.895799998235216,-2.4861955694987183
2022-12-29,-16.969596418502622,-8.129612056636702,-2.4661131029894436
2022-12-30,-16.50979322915997,-7.983926238576588,-2.5332257569218624
2023-01-03,-15.147251868156847,-7.536068461689911,-2.7669036217472205
2023-01-04,-15.124427739960714,-7.3237443818126025,-2.8737382604860486
2023-01-05,-14.831303967753568,-7.052504534379041,-2.8943004424743224
2023-01-06,-15.26775961493455,-7.047657552058592,-2.7985806728221028
2023-01-09,-15.391548306274832,-7.1152762227030015,-2.7727658967287114
2023-01-10,-15.21217333535879,-6.982765669718045,-2.9815509167630507
2023-01-11,-14.982339163054391,-6.8944371799530515,-3.0479552155460374
2023-01-12,-14.850760524305947,-6.7278059688264396,-3.1106284237890107
2023-01-13,-14.806658108842445,-6.69480103089991,-3.2916958539129855
2023-01-16,-14.88414244962723,-6.509021125587669,-3.336356824895394
2023-01-17,-13.857467879563405,-5.992644033369396,-3.3971778019584766
2023-01-18,-13.281953505720168,-5.689971597049162,-3.101327607875086
2023-01-19,-12.720323460821772,-5.524613111505807,-3.2717620489916643
2023-01-27,-11.975918197050346,-5.265514459398252,-3.0834301823318357
2023-01-30,-11.750140231686219,-5.164805914811415,-2.89869774507961
2023-01-31,-11.341809190625984,-4.645401185260991,-3.06765972415956
2023-02-01,-12.748530632503059,-5.36453651555266,-2.816229039659338
2023-02-02,-13.449353647778375,-5.43949762597963,-2.9187171852767353
2023-02-03,-13.346603172770928,-5.34361965516968,-3.1530585709974455
2023-02-06,-13.169945000070246,-5.251716846068508,-3.130780567698654
2023-02-07,-13.885091591021503,-5.627694564941374,-2.964473527474064
2023-02-08,-13.779393968646417,-5.354737941848789,-3.024428319441687
2023-02-09,-13.610734235356368,-5.133140056010163,-3.1396306314567837
2023-02-10,-14.208188856173852,-5.477647689004467,-3.124586306562348
2023-02-13,-15.568871575735516,-5.73813434254899,-3.207113794288079
2023-02-14,-15.385667275431036,-5.574032446288217,-3.3242441644969616
2023-02-15,-14.778977287748507,-5.199900614240212,-3.5703591907891
2023-02-16,-14.150359619585839,-4.6733334497016745,-3.6299190268553745
2023-02-17,-14.16075012005474,-4.53903124882778,-3.8262320720803613
2023-02-20,-12.763199128874552,-3.9734895489771382,-3.764954583360113
2023-02-21,-12.721968137205646,-4.240372855194792,-3.616059939569518
2023-02-22,-13.901241396217154,-4.5358546991937025,-3.4088004570300896
2023-02-23,-14.056244637643776,-4.168024590517989,-3.645480038246461
2023-02-24,-14.66173896469639,-4.390429596314748,-3.6537445590976096
2023-02-27,-15.747411421326698,-4.554271387738649,-3.730485765544947
2023-02-28,-15.736192513557324,-4.411638890565345,-3.5621758998748407
2023-03-01,-14.888599531477066,-3.8991373210221143,-3.9106974298706336
2023-03-02,-15.044890387744239,-3.8933579286865236,-3.8178081604946357
2023-03-03,-15.576179845724187,-4.113133211990398,-3.883621286561761
2023-03-06,-15.313584760637191,-3.9417456997741525,-3.90005921617972
2023-03-07,-15.216019030344416,-3.8637046846424226,-4.125635164885535
2023-03-08,-14.84227791460945,-3.556022478451048,-4.192764181569238
2023-03-09,-14.319300646976956,-3.663250213392822,-4.281996001516278
2023-03-10,-14.566471591045525,-3.8517026472223783,-4.201365670609393
2023-03-13,-15.00484307218648,-3.9179121456562918,-4.131931201572006
2023-03-14,-15.87066172491761,-4.410169686741695,-3.9469209166266426
2023-03-15,-14.514042755472762,-3.5843098054033398,-4.238551351699511
2023-03-16,-15.428048063438958,-3.930541210967652,-4.07727295095357
2023-03-17,-15.155474776441494,-3.9484609430037994,-4.155588604235807
2023-03-20,-16.062444561608995,-4.282946067683264,-4.082389942747038
2023-03-21,-15.677166573774027,-3.958917509604797,-4.337524518637368
2023-03-22,-15.525065940978095,-3.9326730960190126,-4.470015093922915
2023-03-23,-15.393185052520213,-3.7772672096436004,-4.580491323859103
2023-03-24,-15.247268460565628,-3.7325187687342236,-4.420335868779789
2023-03-27,-15.028546382339773,-3.4345460316176744,-4.324959364234274
2023-03-28,-14.953183182782869,-3.408638885101506,-4.3583641725913544
2023-03-29,-14.948134423451204,-3.199603936881207,-4.505686179608565
2023-03-30,-14.93873670045469,-3.119408174234672,-4.54062136134409
2023-03-31,-14.739352090359546,-2.994621999517554,-4.495788924839079
2023-04-03,-13.928777123106393,-2.6450245309582394,-4.53353707866155
2023-04-04,-13.537370864148105,-2.4564484859391578,-4.509600369989054
2023-04-05,-13.171946762507716,-2.2728630636501452,-4.478117036159525
2023-04-06,-13.231393588079442,-2.3712054080132097,-4.411584826703411
2023-04-07,-13.122245736460204,-2.1969287222623217,-4.508330468581725
2023-04-10,-13.112946393586338,-2.2622024462112655,-4.354923469797069
2023-04-11,-12.828305611793839,-1.9637429682523948,-4.441473788762353
2023-04-12,-12.715082343557649,-1.7608969143032005,-4.396638731676031
2023-04-13,-12.992662826462734,-1.873783762781174,-4.1695947916485006
2023-04-14,-13.822893993854581,-2.0628369791439245,-4.169563169158219
2023-04-17,-13.822125242110737,-2.0306203365573783,-4.210287450275753
2023-04-18,-13.57425986139712,-1.958941853721737,-4.317051978070118
2023-04-19,-13.858845615327535,-2.0515002979674155,-4.225584110778186
2023-04-20,-13.70021602115821,-2.1605726500620297,-4.33659855326146
2023-04-21,-13.83282557462245,-1.918145297397278,-4.529740374727968
2023-04-24,-13.729238719974457,-1.6702867781726116,-4.662105248113736
2023-04-25,-14.012766955924608,-1.7804752834775808,-4.524183812843319
2023-04-26,-13.586728109001243,-1.520779198780203,-4.68110463534993
2023-04-27,-13.426200264786672,-1.4780352989948449,-4.608512231800574
2023-04-28,-13.149401082203072,-1.311885214945423,-4.5098736604902765
2023-05-04,-13.156520555652845,-1.1222263285532947,-4.372528311872564
2023-05-05,-13.157879669817795,-1.0278257784070441,-4.374642661352126
2023-05-08,-12.66920475363548,-0.7991440520330197,-4.35032495664571
2023-05-09,-12.535066550204391,-0.5481818870960591,-4.37404566063547
2023-05-10,-11.867203477597894,-0.5025366052146594,-4.296349891812759
2023-05-11,-11.641718896230527,-0.3061848589039966,-4.2995771610407445
2023-05-12,-11.22046087389251,-0.09865456983626303,-4.354582613667443
2023-05-15,-11.257244212853758,-0.24646746274272185,-4.359139378709307
2023-05-16,-11.247624225331704,-0.021003291058316664,-4.191956075921292
2023-05-17,-11.408172756797452,-0.32491830691748524,-4.192194335371902
2023-05-18,-11.26268477073048,0.030399676733860626,-4.3999347383095575
2023-05-19,-11.262741275520167,0.35334541683197285,-4.315875639270011
2023-05-22,-10.7131039441204,0.7432973640176823,-4.522420618746562
2023-05-23,-10.811718946779312,0.8263380094940667,-4.407650302837628
2023-05-24,-10.664722512551599,0.9424436666433517,-4.489230153227467
2023-05-25,-10.61400844377731,1.3499872071376737,-4.385136124584602
2023-05-26,-10.074079935672179,1.3680076212558647,-4.388883721822047
2023-05-29,-8.90946446163657,1.5362432847334224,-4.267956251594665
2023-05-30,-8.559676455804317,1.6929598716966954,-4.230217311260514
2023-05-31,-8.02860502608907,1.6782360959511924,-4.112067242781453
2023-06-01,-7.337020351345669,1.6707765459194235,-4.058750810204379
2023-06-02,-7.144345689390469,1.877141014931755,-4.059235308173319
2023-06-05,-7.184545975865646,1.9159929620570546,-3.7634870371586455
2023-06-06,-6.575568499966386,2.126882899596782,-3.6557471294829265
2023-06-07,-6.100707850524633,2.0994813601643267,-3.652081664877807
2023-06-08,-6.485881535184324,1.8855068950053189,-3.4812272113344007
2023-06-09,-6.22341311160369,2.094977242943052,-3.428080704981184
2023-06-12,-5.597994356937875,2.1762531888028738,-3.410510458514402
2023-06-13,-5.134521309346885,2.2988022975716746,-3.4995086751022626
2023-06-14,-5.8868001943878605,2.105092293206967,-3.616228210031835
2023-06-15,-6.118105368993616,2.291423056494411,-3.6362633580544013
2023-06-16,-6.40693610520451,2.397476318374619,-3.684564937945579
2023-06-19,-7.1091414658824945,2.5341626417725323,-3.621952079046276
2023-06-20,-6.252337035095563,2.9736039689721165,-3.533777427820777
2023-06-21,-5.556906498034145,3.376212492742614,-3.7068507412154026
2023-06-22,-5.180276992394746,3.3512658906982957,-3.665654801616375
2023-06-23,-5.030047938541194,3.5181125104644924,-3.6429627178894206
2023-06-26,-5.313115552237392,3.7062721362096362,-3.419723464650346
2023-06-27,-5.120365485263442,3.988482735531238,-3.514625911677723
2023-06-28,-5.090399118388079,3.8731425560555826,-3.4634280695416044
2023-06-29,-6.034225724392029,3.5780440421176123,-3.504946074183338
2023-06-30,-6.210472959138133,3.5496575483110933,-3.409593017175526
2023-07-03,-5.898113502723736,3.862114926942004,-3.294986125949494
2023-07-04,-5.229589694619397,4.082187406342533,-3.41572309030406
2023-07-05,-5.150664358335861,4.10801303388307,-3.347943687403111
2023-07-06,-5.7789062641213995,3.9936408880743457,-3.2256461071352884
2023-07-07,-5.312814764281957,4.496787938857895,-3.117337843831973
2023-07-10,-4.475966068363283,4.740452549084967,-2.986651869929695
2023-07-11,-4.328740892910237,4.763406821996346,-2.9121527647141514
2023-07-12,-4.201804485799789,4.912655827909739,-2.98418741898887
2023-07-13,-3.4532037751671947,5.154373635565577,-2.7873861347005353
2023-07-14,-3.1479277488197637,5.29827512806876,-2.6301896372582902
2023-07-17,-2.726671630394044,5.220307694726484,-2.4840116482165437
2023-07-18,-2.7659850074483234,5.3459574354144035,-2.612011078208561
2023-07-19,-2.979067969437419,5.631594732010574,-2.761123366907109
2023-07-20,-2.569506466668838,5.724640932338657,-2.565165860062918
2023-07-21,-2.0350534307601187,5.928251546094482,-2.478221891861728
2023-07-24,-1.35635355693224,5.929326582279652,-2.4230663922611217
2023-07-25,-1.5151136783067245,5.723144357771597,-2.331885037920502
2023-07-26,-1.5343457872941966,5.981767947339443,-2.2212378466914457
2023-07-27,-1.5846625902413705,5.9504998841799965,-2.1068992835881892
2023-07-28,-1.0112216879466482,6.034944890096398,-2.0552484769639707
2023-07-31,-0.6327527440038495,5.926496085314842,-2.048557767530539
2023-08-01,-1.3156848904489766,5.92968919420457,-2.087704570495788
2023-08-02,-0.8477388781993025,6.055236550756278,-2.145439031588171
2023-08-03,-1.079095548061637,6.060673433269145,-1.9941768018076593
2023-08-04,-0.28975236262861964,6.3133071160424175,-2.066064899960121
2023-08-07,0.38361766003485553,6.618775917658242,-2.183167387887339
2023-08-08,0.6449884404684973,6.486865000885723,-2.1996530737296025
2023-08-09,0.8932118898075745,6.3639791140152795,-2.2553062136698836
2023-08-10,0.2723996352459118,6.001362838572998,-2.0134499304403204
2023-08-11,0.2504915898013357,6.154702196344952,-2.1961584542802752
2023-08-14,0.9040464518912733,6.492454078172834,-2.213774193964383
2023-08-15,1.0841317781066926,6.624250379308426,-2.1067403277276706
2023-08-16,1.056223115321644,6.745317984615426,-2.1844932004725317
2023-08-17,0.3667371929921924,6.848542755100292,-2.0612286906968063
2023-08-18,-3.31185200898263,5.769199560853851,-1.6977462236358047
2023-08-21,-3.8979833528293275,5.9398345262224765,-1.7477717530216026
2023-08-22,-3.5420416611932355,6.2196604324601505,-1.6771115670314138
2023-08-23,-3.7093887545967945,6.242315041712969,-1.6776889413757516
2023-08-24,-2.525790467782874,6.665397521311416,-1.6055764287503158
2023-08-25,-2.567244243417382,6.806829726900123,-1.2666788420015074
2023-08-28,-1.8576269896581747,6.920757806006918,-1.16276157731829
2023-08-29,-1.5906768538626708,7.111349526680142,-1.2063559718640098
2023-08-30,-1.1361722635756717,7.553837457013022,-1.170892739228799
2023-08-31,-0.4901684768376876,8.121586889294173,-0.9847549245139855
