PC,eigenvalue,explained_variance_ratio,explained_variance_pct,cumulative_variance_pct
PC1,189.76273642406082,0.5967381648555372,59.67381648555372,59.67381648555372
PC2,59.77856909220534,0.1879829216736017,18.79829216736017,78.4721086529139
