Ngày,PC1,PC2
2022-06-01,14.512504901198895,-7.053523951385866
2022-06-02,14.19430196228122,-7.445731839937639
2022-06-03,13.959696827348415,-7.717160673241194
2022-06-06,13.407860862822435,-7.70662672521542
2022-06-07,13.447832743136805,-7.530905943454543
2022-06-08,15.045660804213963,-6.797014343333167
2022-06-09,15.207426133812874,-6.610764091966152
2022-06-10,13.928255922051083,-7.454617943900432
2022-06-13,10.165579959519079,-8.651123642493312
2022-06-14,9.359325584341871,-8.758521158322061
2022-06-15,7.190825519168596,-9.315331792653868
2022-06-16,7.699611069318619,-9.109120841738667
2022-06-17,5.5551728399856355,-9.59831794666681
2022-06-20,2.715324642277695,-10.200973104274652
2022-06-21,1.1336478054723726,-10.40929129172186
2022-06-22,1.9638894352520295,-10.211999649569481
2022-06-23,3.6290055498262475,-9.829706355664248
2022-06-24,3.8606543367745654,-9.819679785944269
2022-06-27,5.090649186760313,-9.252030633263892
2022-06-28,6.125936814041382,-8.966307186233731
2022-06-29,5.896503669792342,-8.934353169398209
2022-06-30,4.596401641872577,-9.337679094474668
2022-07-01,4.519526210960296,-9.246724267641905
2022-07-04,4.676355066741254,-9.263451789685755
2022-07-05,3.379883505327043,-9.0745703124175
2022-07-06,1.7525331478666302,-9.453335294055417
2022-07-07,1.9619721353734108,-9.381657839353881
2022-07-08,3.1802709474714055,-9.16214003618015
2022-07-11,2.8492474155356287,-9.24684398811431
2022-07-12,4.635228562203785,-8.826621190477521
2022-07-13,4.971496981540769,-8.693723009155958
2022-07-14,5.293249600180827,-8.540363951145574
2022-07-15,5.427775135601339,-8.482977502551456
2022-07-18,5.591115724636305,-8.167432174103249
2022-07-19,5.720302224722888,-8.109781039759186
2022-07-20,6.981299039292988,-7.633532310417045
2022-07-21,6.890758372814282,-7.777392332405063
2022-07-22,6.6853752733817755,-7.975891221440975
2022-07-25,6.131966469007658,-8.184259456493898
2022-07-26,5.7549489534822875,-8.135330873145465
2022-07-27,6.173402938560047,-7.959965955986545
2022-07-28,7.285836612657261,-7.535531599014879
2022-07-29,7.412702188095469,-7.577431586837277
2022-08-01,8.577717898830377,-7.149274472469628
2022-08-02,9.285202341514163,-7.135584671397402
2022-08-03,10.010542095674325,-6.9209599444087155
2022-08-04,10.187111656912641,-6.829190356705294
2022-08-05,10.536364915546265,-6.64514094460931
2022-08-08,11.065408895335917,-6.321333181273605
2022-08-09,11.52772492899032,-6.426428935383867
2022-08-10,11.67935331065254,-6.388814038078679
2022-08-11,10.980806223102036,-6.588036485183665
2022-08-12,11.545244657059134,-6.174533627364396
2022-08-15,11.93240751768611,-5.901651674650946
2022-08-16,11.868507892326763,-5.745198953488745
2022-08-17,11.594649077540211,-5.816212407595889
2022-08-18,11.178177446214619,-5.868800368517277
2022-08-19,10.859733880148504,-6.082509514307183
2022-08-22,10.193084109269622,-6.218703028680434
2022-08-23,11.059921721602112,-5.855746216790521
2022-08-24,11.580339239509648,-5.595409632235981
2022-08-25,12.22125648696395,-5.418737013064611
2022-08-26,11.63012003011898,-5.814207007259807
2022-08-29,10.563135872237433,-5.891654084222781
2022-08-30,10.6532620558083,-6.00759290243623
2022-08-31,10.967403553632236,-5.756135304955109
2022-09-05,10.865164862227715,-5.735370734377695
2022-09-06,10.915734858357817,-5.802304488942462
2022-09-07,8.80664344226646,-6.346572801003946
2022-09-08,8.167825877335204,-6.558152121545961
2022-09-09,8.864183331300403,-6.332183964993578
2022-09-12,8.959853795139306,-6.409980663437837
2022-09-13,8.975786798191463,-6.316963372509279
2022-09-14,8.748004966227837,-6.26981374108445
2022-09-15,8.996665333202781,-6.153948206985811
2022-09-16,7.854431333157095,-6.409815155101411
2022-09-19,5.457157103373913,-7.058918565179173
2022-09-20,6.228464227943176,-6.916965066212886
2022-09-21,5.975641495040957,-6.824765055589506
2022-09-22,6.523605165375967,-6.5682645549813135
2022-09-23,6.317040193216888,-6.6596065691726185
2022-09-26,3.9559488791445645,-7.383298733454135
2022-09-27,3.5821753055110723,-7.2191557102667945
2022-09-28,2.409901574614861,-7.746656551900187
2022-09-29,1.3123913696824339,-8.007497136450764
2022-09-30,1.264207875865873,-8.023118066523558
2022-10-03,-1.8952649077430215,-8.807807630694906
2022-10-04,-2.853865292125053,-9.066270628125235
2022-10-05,-1.2236810456129943,-8.548956371425694
2022-10-06,-3.4267622550444052,-9.214866264920133
2022-10-07,-6.274317403650434,-9.796601925283635
2022-10-10,-5.709075573250813,-9.288562846763758
2022-10-11,-8.295200926712821,-10.091632410405868
2022-10-12,-7.074894574072411,-9.383121664101587
2022-10-13,-6.804363455803119,-9.292514771388637
2022-10-14,-5.93139679805263,-8.996880293009811
2022-10-17,-5.987898989576763,-8.918545306569632
2022-10-18,-5.350103805301368,-8.756747996599463
2022-10-19,-5.47394489097819,-8.459885855865107
2022-10-20,-6.0434501987686895,-8.583365957234163
2022-10-21,-8.932709002851105,-9.319848038599263
2022-10-24,-11.403490487133343,-9.682226669732904
2022-10-25,-12.080803736538689,-9.646042413332236
2022-10-26,-12.5972536126548,-9.892243260009842
2022-10-27,-10.627522523075692,-9.213213858504787
2022-10-28,-10.554829901128578,-9.112657734902587
2022-10-31,-10.961238552535233,-9.170407026841234
2022-11-01,-10.842620545057086,-8.750449759729197
2022-11-02,-10.924908599314653,-8.911338169298272
2022-11-03,-11.179049144520803,-9.008818285196341
2022-11-04,-12.877885874679187,-9.427541746647599
2022-11-07,-14.952970738986519,-10.180930238777304
2022-11-08,-15.050956244230267,-10.085388401837143
2022-11-09,-15.072541245308646,-9.983336636105566
2022-11-10,-17.49644399346113,-10.535985709799458
2022-11-11,-18.501733203669417,-10.61134697206277
2022-11-14,-20.530235702104175,-11.084024235957513
2022-11-15,-22.871823377112975,-11.95364425164068
2022-11-16,-21.04301209300173,-11.244097827474704
2022-11-17,-19.808984003096857,-10.863830713888161
2022-11-18,-19.31577803913942,-10.76467941886326
2022-11-21,-18.88731576230488,-10.750010348076582
2022-11-22,-18.631344274985214,-10.646585664733642
2022-11-23,-19.68217975638997,-10.695389246556331
2022-11-24,-19.723439754317774,-10.689220834536933
2022-11-25,-18.459677226085404,-10.220298479410452
2022-11-28,-16.528306875114904,-9.592253558183135
2022-11-29,-15.586837692675719,-9.205093190557013
2022-11-30,-14.943753526425695,-8.791261227649171
2022-12-01,-14.711125176835985,-8.962654449971836
2022-12-02,-13.463198133816544,-8.587221360270354
2022-12-05,-12.918195846026467,-8.385001950594848
2022-12-06,-14.715724737972522,-9.057821250630143
2022-12-07,-16.04004549596455,-8.948095802289494
2022-12-08,-15.218747035747326,-8.561057600085771
2022-12-09,-15.051956095497529,-8.427778364787194
2022-12-12,-15.385195872224731,-8.571661587506851
2022-12-13,-15.03340780889578,-8.234694671475314
2022-12-14,-14.652414013496514,-8.00670269069391
2022-12-15,-14.541795899849006,-7.724931284528333
2022-12-16,-14.417473449723476,-7.65921647255789
2022-12-19,-14.742514932564937,-7.746563922854854
2022-12-20,-16.08012251806919,-8.095634393441726
2022-12-21,-16.82486090112056,-7.990322306023107
2022-12-22,-16.55623790896932,-7.739530394171499
2022-12-23,-16.58142870644337,-7.712356020591976
2022-12-26,-18.46600995225735,-8.330629619603526
2022-12-27,-17.171319865125767,-7.675136832568947
2022-12-28,-16.90493311598995,-7.895799998235027
2022-12-29,-16.969596418502718,-8.12961205663651
2022-12-30,-16.509793229160053,-7.9839262385764025
2023-01-03,-15.147251868156923,-7.536068461689736
2023-01-04,-15.124427739960797,-7.323744381812428
2023-01-05,-14.831303967753641,-7.0525045343788655
2023-01-06,-15.267759614934619,-7.047657552058414
2023-01-09,-15.391548306274906,-7.115276222702823
2023-01-10,-15.212173335358859,-6.982765669717869
2023-01-11,-14.982339163054462,-6.894437179952877
2023-01-12,-14.850760524306017,-6.727805968826264
2023-01-13,-14.806658108842521,-6.694801030899739
2023-01-16,-14.8841424496273,-6.509021125587497
2023-01-17,-13.857467879563469,-5.992644033369236
2023-01-18,-13.281953505720224,-5.689971597049009
2023-01-19,-12.720323460821836,-5.524613111505657
2023-01-27,-11.975918197050403,-5.265514459398112
2023-01-30,-11.750140231686274,-5.164805914811275
2023-01-31,-11.341809190626034,-4.645401185260853
2023-02-01,-12.748530632503115,-5.36453651555251
2023-02-02,-13.44935364777843,-5.439497625979477
2023-02-03,-13.346603172770983,-5.34361965516953
2023-02-06,-13.169945000070298,-5.251716846068357
2023-02-07,-13.885091591021565,-5.627694564941216
2023-02-08,-13.779393968646467,-5.354737941848629
2023-02-09,-13.610734235356414,-5.133140056010005
2023-02-10,-14.208188856173908,-5.4776476890043035
2023-02-13,-15.568871575735571,-5.738134342548814
2023-02-14,-15.385667275431086,-5.57403244628804
2023-02-15,-14.778977287748553,-5.199900614240042
2023-02-16,-14.150359619585881,-4.67333344970151
2023-02-17,-14.160750120054786,-4.539031248827614
2023-02-20,-12.763199128874584,-3.9734895489769886
2023-02-21,-12.721968137205684,-4.240372855194645
2023-02-22,-13.901241396217197,-4.535854699193544
2023-02-23,-14.056244637643815,-4.1680245905178275
2023-02-24,-14.661738964696426,-4.390429596314579
2023-02-27,-15.747411421326738,-4.554271387738473
2023-02-28,-15.736192513557368,-4.41163889056517
2023-03-01,-14.888599531477103,-3.899137321021946
2023-03-02,-15.044890387744273,-3.8933579286863527
2023-03-03,-15.576179845724232,-4.113133211990222
2023-03-06,-15.313584760637227,-3.941745699773981
2023-03-07,-15.216019030344452,-3.863704684642249
2023-03-08,-14.842277914609483,-3.5560224784508763
2023-03-09,-14.319300646976984,-3.663250213392658
2023-03-10,-14.566471591045563,-3.8517026472222127
2023-03-13,-15.004843072186517,-3.9179121456561203
2023-03-14,-15.870661724917653,-4.410169686741517
2023-03-15,-14.514042755472792,-3.584309805403172
2023-03-16,-15.428048063439,-3.930541210967478
2023-03-17,-15.155474776441533,-3.948460943003626
2023-03-20,-16.06244456160903,-4.282946067683081
2023-03-21,-15.677166573774064,-3.9589175096046194
2023-03-22,-15.52506594097813,-3.932673096018835
2023-03-23,-15.39318505252025,-3.7772672096434268
2023-03-24,-15.247268460565664,-3.7325187687340526
2023-03-27,-15.028546382339801,-3.4345460316175056
2023-03-28,-14.953183182782901,-3.408638885101338
2023-03-29,-14.948134423451231,-3.1996039368810396
2023-03-30,-14.938736700454719,-3.1194081742345063
2023-03-31,-14.73935209035957,-2.994621999517391
2023-04-03,-13.928777123106414,-2.6450245309580853
2023-04-04,-13.537370864148123,-2.4564484859390063
2023-04-05,-13.17194676250773,-2.272863063650002
2023-04-06,-13.231393588079468,-2.371205408013066
2023-04-07,-13.122245736460224,-2.196928722262182
2023-04-10,-13.112946393586355,-2.262202446211125
2023-04-11,-12.828305611793855,-1.9637429682522567
2023-04-12,-12.715082343557665,-1.7608969143030635
2023-04-13,-12.992662826462748,-1.873783762781036
2023-04-14,-13.822893993854592,-2.0628369791437797
2023-04-17,-13.82212524211075,-2.0306203365572326
2023-04-18,-13.574259861397131,-1.9589418537215912
2023-04-19,-13.858845615327546,-2.0515002979672667
2023-04-20,-13.700216021158225,-2.160572650061884
2023-04-21,-13.832825574622468,-1.9181452973971331
2023-04-24,-13.729238719974461,-1.6702867781724713
2023-04-25,-14.012766955924619,-1.7804752834774369
2023-04-26,-13.586728109001253,-1.5207791987800643
2023-04-27,-13.426200264786683,-1.4780352989947076
2023-04-28,-13.149401082203074,-1.3118852149452862
2023-05-04,-13.156520555652856,-1.1222263285531588
2023-05-05,-13.157879669817794,-1.0278257784069074
2023-05-08,-12.669204753635482,-0.799144052032888
2023-05-09,-12.535066550204393,-0.548181887095927
2023-05-10,-11.867203477597892,-0.5025366052145367
2023-05-11,-11.641718896230524,-0.30618485890387487
2023-05-12,-11.220460873892502,-0.09865456983614657
2023-05-15,-11.257244212853758,-0.24646746274260484
2023-05-16,-11.247624225331698,-0.02100329105819887
2023-05-17,-11.408172756797445,-0.32491830691736723
2023-05-18,-11.262684770730475,0.03039967673397842
2023-05-19,-11.262741275520156,0.3533454168320921
2023-05-22,-10.713103944120384,0.7432973640177979
2023-05-23,-10.8117189467793,0.8263380094941853
2023-05-24,-10.664722512551585,0.9424436666434685
2023-05-25,-10.614008443777292,1.349987207137792
2023-05-26,-10.074079935672158,1.368007621255977
2023-05-29,-8.909464461636547,1.5362432847335237
2023-05-30,-8.559676455804293,1.6929598716967948
2023-05-31,-8.028605026089048,1.6782360959512872
2023-06-01,-7.337020351345647,1.6707765459195074
2023-06-02,-7.144345689390445,1.8771410149318366
2023-06-05,-7.184545975865621,1.9159929620571403
2023-06-06,-6.575568499966357,2.126882899596861
2023-06-07,-6.100707850524605,2.099481360164402
2023-06-08,-6.4858815351842996,1.8855068950053946
2023-06-09,-6.223413111603666,2.0949772429431226
2023-06-12,-5.597994356937849,2.1762531888029413
2023-06-13,-5.134521309346859,2.2988022975717373
2023-06-14,-5.8868001943878365,2.1050922932070386
2023-06-15,-6.118105368993589,2.2914230564944846
2023-06-16,-6.406936105204476,2.3974763183746943
2023-06-19,-7.1091414658824625,2.534162641772615
2023-06-20,-6.252337035095526,2.9736039689721903
2023-06-21,-5.556906498034104,3.376212492742681
2023-06-22,-5.180276992394705,3.3512658906983614
2023-06-23,-5.030047938541151,3.518112510464555
2023-06-26,-5.313115552237347,3.7062721362097024
2023-06-27,-5.120365485263395,3.988482735531301
2023-06-28,-5.09039911838803,3.8731425560556465
2023-06-29,-6.0342257243919875,3.5780440421176847
2023-06-30,-6.210472959138091,3.549657548311168
2023-07-03,-5.898113502723694,3.8621149269420747
2023-07-04,-5.2295896946193485,4.082187406342599
2023-07-05,-5.150664358335812,4.108013033883134
2023-07-06,-5.778906264121354,3.993640888074414
2023-07-07,-5.312814764281905,4.496787938857959
2023-07-10,-4.475966068363229,4.740452549085023
2023-07-11,-4.328740892910181,4.7634068219964005
2023-07-12,-4.201804485799731,4.912655827909791
2023-07-13,-3.453203775167136,5.154373635565624
2023-07-14,-3.147927748819703,5.298275128068805
2023-07-17,-2.7266716303939846,5.220307694726524
2023-07-18,-2.7659850074482626,5.3459574354144435
2023-07-19,-2.979067969437355,5.631594732010615
2023-07-20,-2.569506466668773,5.724640932338696
2023-07-21,-2.0350534307600516,5.928251546094516
2023-07-24,-1.3563535569321732,5.929326582279674
2023-07-25,-1.5151136783066605,5.7231443577716234
2023-07-26,-1.5343457872941304,5.9817679473394705
2023-07-27,-1.5846625902413034,5.950499884180022
2023-07-28,-1.011221687946581,6.034944890096419
2023-07-31,-0.6327527440037832,5.926496085314859
2023-08-01,-1.3156848904489096,5.929689194204595
2023-08-02,-0.8477388781992345,6.055236550756298
2023-08-03,-1.0790955480615687,6.060673433269168
2023-08-04,-0.28975236262854903,6.31330711604243
2023-08-07,0.3836176600349291,6.618775917658246
2023-08-08,0.6449884404685692,6.486865000885728
2023-08-09,0.8932118898076451,6.363979114015276
2023-08-10,0.2723996352459786,6.001362838573002
2023-08-11,0.25049158980140407,6.154702196344957
2023-08-14,0.904046451891345,6.492454078172831
2023-08-15,1.0841317781067659,6.624250379308421
2023-08-16,1.0562231153217185,6.74531798461542
2023-08-17,0.36673719299226837,6.848542755100295
2023-08-18,-3.311852008982563,5.769199560853887
2023-08-21,-3.897983352829259,5.939834526222518
2023-08-22,-3.5420416611931644,6.219660432460188
2023-08-23,-3.709388754596723,6.242315041713006
2023-08-24,-2.5257904677827985,6.665397521311439
2023-08-25,-2.567244243417305,6.806829726900148
2023-08-28,-1.8576269896580961,6.920757806006936
2023-08-29,-1.5906768538625915,7.111349526680156
2023-08-30,-1.1361722635755869,7.553837457013031
2023-08-31,-0.49016847683759646,8.121586889294178
2023-09-05,0.31921197404106816,8.366528300189888
2023-09-06,1.005958626688203,8.85188519137421
2023-09-07,1.2250553445913508,8.965940631103258
2023-09-08,1.5941738493889301,9.093877297718347
2023-09-11,0.38768028203460897,8.756221038789
2023-09-12,1.4609079081356005,9.407716860506714
2023-09-13,1.264613893740136,9.46070453426025
2023-09-14,0.34598167947978525,9.25618329331446
2023-09-15,0.40732277701185743,9.495532830040483
2023-09-18,-0.16477973667310164,9.277728814372626
2023-09-19,-0.23104426581670923,9.52448870908935
2023-09-20,1.0078538994219184,10.008198017731427
2023-09-21,0.6963289655172795,9.695786503711805
2023-09-22,-1.1646508103528475,9.02248922792964
2023-09-25,-4.088030586513135,7.830226020496904
2023-09-26,-4.996992632912965,7.526831983583913
2023-09-27,-4.01157963542197,8.385425555192787
2023-09-28,-4.231946400537596,8.617511315705254
2023-09-29,-4.058860151763485,8.662101932674997
2023-10-02,-3.579520449763768,8.742317289884914
2023-10-03,-5.803218971864111,7.901447297876264
2023-10-04,-5.152603291820873,8.462137100146753
2023-10-05,-5.6749266599677455,8.369454618043285
2023-10-06,-5.033325542486936,8.833270673319682
2023-10-09,-4.470220457827962,9.308428108410293
2023-10-10,-4.125602300198735,9.484028000757217
2023-10-11,-3.5937976771697624,10.055900452931603
2023-10-12,-3.4687344481085205,10.108397622671749
2023-10-13,-3.3819293082941715,10.281409868962129
2023-10-16,-4.153179364960974,10.144300308197561
2023-10-17,-5.428547360702003,9.293475124885688
2023-10-18,-7.0643153892458646,8.809198160264126
2023-10-19,-7.886426942007159,8.271778749966792
2023-10-20,-6.774486360134587,8.87078284585234
2023-10-23,-7.412414437664923,8.636568177079427
2023-10-24,-7.046537488811179,8.838669039105774
2023-10-25,-7.092136604675339,8.76886337222726
2023-10-26,-10.118796921091226,7.622905154693376
2023-10-27,-9.592705363164098,8.159244953390502
2023-10-30,-10.672696748241469,7.256983682464886
2023-10-31,-12.190557872580237,6.770265112805609
2023-11-01,-11.525438910706397,7.417573984647358
2023-11-02,-9.238073698373805,8.420016989116052
2023-11-03,-9.27513668298095,8.595434013915124
2023-11-06,-9.007385317082882,8.853532198167187
2023-11-07,-9.250922304891507,8.83356554986474
2023-11-08,-7.3242750142977,9.714951258976686
2023-11-09,-6.934624141343596,9.835686908676884
2023-11-10,-7.324969033477904,9.838744346171474
2023-11-13,-7.430294408219909,9.979360926586995
2023-11-14,-6.938001625875182,10.184040913923354
2023-11-15,-6.547153818548109,10.389482095912316
2023-11-16,-6.256814046290135,10.680403119378543
2023-11-17,-6.83533914956638,10.30687754778193
2023-11-20,-6.837603695025801,10.57854825171907
2023-11-21,-6.469846060745172,11.047798521864737
2023-11-22,-5.987518514265753,11.329320072798232
2023-11-23,-7.190861429848537,10.428528791188999
2023-11-24,-7.188581659465327,10.649064405860207
2023-11-27,-7.731167942226989,10.429132388482754
2023-11-28,-7.528961112079958,10.703883349131678
2023-11-29,-6.953516068562961,11.027367200632481
2023-11-30,-7.158124522051448,11.315969109985792
2023-12-01,-6.906339847804642,11.476991359275553
2023-12-04,-5.640541468274849,12.046197781817055
2023-12-05,-5.738866820717357,12.076294972875415
2023-12-06,-4.97515781926077,12.191440525726506
2023-12-07,-5.342863401198463,11.927996250110152
2023-12-08,-5.501321565703422,11.894381030453244
2023-12-11,-5.447708958644066,11.840282718499722
2023-12-12,-5.402984089814192,11.797957597691994
2023-12-13,-6.127847988702345,11.41912338110205
2023-12-14,-6.269947103639168,11.540040360460505
2023-12-15,-6.400575648417664,11.535049274707374
2023-12-18,-6.903283413473687,11.17130397554929
2023-12-19,-6.637511575417589,11.365467419891882
2023-12-20,-6.273093945383383,11.613172424201332
2023-12-21,-6.147340528724526,11.603932448380995
2023-12-22,-6.1537274057024085,11.901442756374951
2023-12-25,-5.584608788975494,12.236871049063335
2023-12-26,-5.550843392714787,12.302707826257913
2023-12-27,-5.4434206786958,12.387496501520271
2023-12-28,-5.1005764792701775,12.440787171674236
2023-12-29,-4.7973586698271315,12.575136825058284
2024-01-02,-4.863800849450138,12.517690989409749
2024-01-03,-4.1625368270122,12.939832999580219
2024-01-04,-4.229142395801392,13.015256933858359
2024-01-05,-4.245702251373906,13.084963935034384
2024-01-08,-4.110367693388405,13.342007790517386
2024-01-09,-4.092650273428011,13.314940872583495
2024-01-10,-4.315430686017542,13.33362059769016
2024-01-11,-4.171962867517376,13.36725610324146
2024-01-12,-4.937541196000349,13.1534633187984
2024-01-15,-5.190295827069061,13.247881192531665
2024-01-16,-4.733086076084428,13.416853463548389
2024-01-17,-4.704423253747503,13.581821202798086
2024-01-18,-4.329124668071207,14.123369626100114
2024-01-19,-4.169969835380313,13.967717565707185
2024-01-22,-4.0398518583024385,14.165092765913588
2024-01-23,-4.130621210379241,14.2460209221167
2024-01-24,-4.218084188847433,14.120420693146533
2024-01-25,-4.165516095765543,14.109128503009103
2024-01-26,-3.914250721910502,14.315642709073295
2024-01-29,-3.7246041908503424,14.304727616029115
2024-01-30,-3.2646787568172533,14.731368437126282
2024-01-31,-3.885173431537155,14.386769420489825
2024-02-01,-3.313800518323789,14.935392566796606
2024-02-02,-3.4165466017074486,14.826402031385122
2024-02-05,-3.125668158183282,15.209176833646012
2024-02-06,-2.9762140296555764,15.336052568869196
2024-02-07,-2.4148956965246082,15.610910804250043
2024-02-15,-1.9958284574484064,15.736930577262111
2024-02-16,-1.6389758876806582,15.619065604731746
2024-02-19,-1.2202636930430897,15.51885755749042
2024-02-20,-1.1124034003510923,15.645599506961618
2024-02-21,-0.9758820768735023,15.847775341967004
2024-02-22,-0.7694300657797682,15.817150154143889
2024-02-23,-1.7661828096674645,15.367053301359453
2024-02-26,-1.2670485165090817,15.841621336889316
2024-02-27,-0.599597508798706,16.313050582664985
2024-02-28,-0.2906035229307339,16.49313538584293
2024-02-29,-0.37144123125098777,16.697340863338148
