Date,Actual_VNINDEX,Predicted_VNINDEX,Residual,APE_%
2024-08-27,1280.56,1278.987537071688,1.5724629283120066,0.12279494348564123
2024-08-28,1281.44,1279.4646640795752,1.9753359204248682,0.15414970036907333
2024-08-29,1281.47,1280.303057222348,1.1669427776521388,0.09106282454080335
2024-08-30,1283.87,1280.293762788756,3.576237211243779,0.2785513495303983
2024-09-04,1275.8,1282.7013421724075,-6.901342172407567,0.5409423242164504
2024-09-05,1268.21,1274.8218444136837,-6.611844413683684,0.5213524900159713
2024-09-06,1273.96,1267.4292463790437,6.530753620956375,0.5126341188816848
2024-09-09,1267.73,1272.9356530458788,-5.205653045878762,0.4106278975679127
2024-09-10,1255.23,1266.8650104330932,-11.635010433093157,0.9269225905212961
2024-09-11,1253.27,1254.739850120113,-1.4698501201130512,0.11728120198371646
2024-09-12,1256.35,1252.808544748971,3.5414552510289923,0.28188444708885296
2024-09-13,1251.71,1255.8217867098565,-4.11178670985646,0.3284935575990933
2024-09-16,1239.26,1251.4091312463336,-12.149131246333582,0.9803536986778842
2024-09-17,1258.95,1239.2642392014088,19.685760798591218,1.5636650223150128
2024-09-18,1264.9,1258.3897129212376,6.510287078762531,0.5146878866875692
2024-09-19,1271.27,1264.1533646789776,7.116635321022386,0.5598051807221445
2024-09-20,1272.04,1270.3992298173928,1.6407701826071843,0.1289873103514265
2024-09-23,1268.48,1271.2267560063592,-2.746756006359192,0.21653916548448046
2024-09-24,1276.99,1267.7531376298205,9.236862370179551,0.7233308303203015
2024-09-25,1287.48,1276.080460013934,11.399539986065975,0.8854149179775556
2024-09-26,1291.49,1286.3410696551991,5.148930344800874,0.3986813947270986
2024-09-27,1290.92,1290.2856929989998,0.6343070010002521,0.04913604258941983
2024-09-30,1287.94,1289.6711418387158,-1.7311418387157573,0.1344116836733323
2024-10-01,1292.2,1286.8064642877205,5.393535712279572,0.41739171275637155
2024-10-02,1287.84,1290.9930206189897,-3.1530206189897854,0.2448301511806826
2024-10-03,1278.1,1286.6240253593874,-8.524025359387451,0.6669294546061153
2024-10-04,1270.6,1277.1075544908592,-6.50755449085932,0.5121638982219506
2024-10-07,1269.93,1269.778377320428,0.15162267957202857,0.011939451747012405
2024-10-08,1271.98,1269.2137049570265,2.7662950429735247,0.21747944487741766
2024-10-09,1281.85,1271.2873570808765,10.562642919123391,0.8240155181215424
2024-10-10,1286.36,1280.8671467302809,5.492853269719035,0.4270074683351732
2024-10-11,1288.39,1285.1128229443784,3.277177055621678,0.2543621927829494
2024-10-14,1286.34,1287.162771152297,-0.8227711522970367,0.06396218358215094
2024-10-15,1281.08,1285.1394061014926,-4.059406101492641,0.3168737394589686
2024-10-16,1279.48,1279.9475025440854,-0.4675025440853915,0.0365384800138914
2024-10-17,1286.52,1278.4071219783543,8.112878021645656,0.6306064438627146
2024-10-18,1285.46,1285.3743414744852,0.08565852551487296,0.006663647683646834
2024-10-21,1279.77,1284.310636752118,-4.540636752117962,0.35480099956105254
2024-10-22,1269.89,1278.697745967725,-8.80774596772494,0.6935833786907198
2024-10-23,1270.9,1269.0896954055913,1.8103045944087626,0.14244272518644413
2024-10-24,1257.41,1270.1661995210911,-12.756199521091048,1.0144821117208866
2024-10-25,1252.72,1257.0266007189334,-4.306600718933396,0.3437799922487881
2024-10-28,1254.77,1252.486233876145,2.2837661238550027,0.18200675214077497
2024-10-29,1261.78,1254.5561300253894,7.2238699746105794,0.5725142239180625
2024-10-30,1258.63,1261.3778097802835,-2.7478097802834327,0.21831751827475912
2024-10-31,1264.48,1258.3648676841342,6.1151323158658215,0.48360846480904884
2024-11-01,1254.89,1264.0726827221981,-9.182682722198024,0.7317520039306113
2024-11-04,1244.71,1254.7107629708894,-10.000762970889355,0.8034612858263377
2024-11-05,1245.76,1244.739224425308,1.0207755746919247,0.08193998640859641
2024-11-06,1261.28,1245.727821921627,15.55217807837289,1.2330472280738287
2024-11-07,1259.75,1260.8991052848025,-1.1491052848025447,0.09121693072382799
2024-11-08,1252.56,1259.483273872337,-6.923273872336949,0.5527299189086093
2024-11-11,1250.32,1252.5322579368842,-2.2122579368842707,0.17693533950241358
2024-11-12,1244.82,1250.3764684404284,-5.556468440428489,0.44636722099450954
2024-11-13,1246.04,1245.0129877050417,1.02701229495824,0.08242209679865799
2024-11-14,1231.89,1246.0989117706092,-14.20891177060912,1.153423744854961
2024-11-15,1218.57,1232.2413372961844,-13.671337296184447,1.121916450927912
2024-11-18,1217.12,1219.152698691487,-2.0326986914872123,0.16700889735363086
2024-11-19,1205.15,1217.8297900864468,-12.679790086446701,1.0521337664474537
2024-11-20,1216.54,1206.089326947662,10.450673052338061,0.8590488641764477
2024-11-21,1228.33,1217.2298202003703,11.100179799629586,0.9036805906832219
2024-11-22,1228.1,1228.6726416178672,-0.572641617867248,0.04662825648258165
2024-11-25,1234.7,1228.3192529769951,6.380747023004915,0.5167852128414381
2024-11-26,1242.13,1234.724444403619,7.405555596381191,0.5961981110126614
2024-11-27,1241.97,1242.0332027017523,-0.0632027017522887,0.005088907280512397
2024-11-28,1242.11,1241.8690346660646,0.24096533393526443,0.019399677478912858
2024-11-29,1250.46,1242.0788590043458,8.381140995654278,0.6702446296232789
2024-12-02,1251.21,1250.1943804867142,1.0156195132858556,0.0811709875462743
2024-12-03,1249.83,1250.9572587939074,-1.1272587939074583,0.09019296975576192
2024-12-04,1240.41,1249.6007877005572,-9.190787700557166,0.7409475657631809
2024-12-05,1267.53,1240.4271849017964,27.102815098203564,2.138238550408254
