PC,eigenvalue,explained_variance_ratio,explained_variance_pct,cumulative_variance_pct
PC1,189.76273642406096,0.5967381648555377,59.673816485553765,59.673816485553765
PC2,59.77856909220528,0.1879829216736015,18.79829216736015,78.47210865291392
PC3,17.1973883202215,0.05407983748497327,5.407983748497327,83.88009240141125
