Ngày,PC1,PC2,PC3,PC4
2022-09-07,8.806643442266463,-6.3465728010039815,4.890510710819365,2.185992481079154
2022-09-08,8.167825877335204,-6.558152121545999,5.171480339034568,1.9566783866482869
2022-09-09,8.864183331300406,-6.332183964993625,5.470941452639257,2.1897332830987066
2022-09-12,8.959853795139306,-6.409980663437883,5.314141856888321,2.3176478981856583
2022-09-13,8.975786798191466,-6.316963372509325,5.279314148610476,2.4933576864304694
2022-09-14,8.74800496622784,-6.2698137410845,5.364289710717907,2.2609920549077778
2022-09-15,8.996665333202781,-6.153948206985866,5.30047575397942,2.327243957120197
2022-09-16,7.854431333157098,-6.409815155101462,5.053327185687351,2.2336027537236425
2022-09-19,5.457157103373913,-7.058918565179221,4.874163299198257,1.7570361619179176
2022-09-20,6.228464227943177,-6.916965066212937,5.013344154120471,1.6635774274694604
2022-09-21,5.975641495040955,-6.824765055589557,4.968898900005959,1.5021204090898228
2022-09-22,6.523605165375965,-6.5682645549813685,5.116288915464251,1.8347291677185154
2022-09-23,6.317040193216888,-6.659606569172672,4.929067884361686,1.7216756546560439
2022-09-26,3.955948879144565,-7.383298733454177,4.483153229985942,1.159545024083015
2022-09-27,3.5821753055110745,-7.21915571026683,4.144954815020105,1.3530001285608928
2022-09-28,2.4099015746148615,-7.746656551900214,3.7618232385868833,0.600294254126068
2022-09-29,1.312391369682435,-8.007497136450791,3.757448175126287,-0.03874934750069184
2022-09-30,1.2642078758658735,-8.023118066523592,3.811293016705453,-0.053392525939929186
2022-10-03,-1.8952649077430204,-8.807807630694933,3.5685457237639104,-1.1108049415810561
2022-10-04,-2.853865292125053,-9.066270628125263,3.5418420919586255,-1.44617394526866
2022-10-05,-1.2236810456129943,-8.548956371425733,3.9092053632291712,-0.827153986852764
2022-10-06,-3.426762255044406,-9.214866264920174,3.681550465434798,-1.6302027749347792
2022-10-07,-6.274317403650436,-9.796601925283673,3.1819749361389746,-2.224554448471218
2022-10-10,-5.709075573250812,-9.288562846763798,3.4223564778726416,-2.35407281094362
2022-10-11,-8.29520092671282,-10.091632410405902,3.3689699450217008,-3.2190208861705862
2022-10-12,-7.074894574072411,-9.383121664101623,3.436903386063878,-2.790957210814048
2022-10-13,-6.804363455803122,-9.292514771388667,3.2027528246231802,-2.840636027527033
2022-10-14,-5.931396798052631,-8.996880293009845,3.530481953479911,-2.6098721517331605
2022-10-17,-5.987898989576765,-8.918545306569666,3.5232383819980417,-2.727889225946461
2022-10-18,-5.3501038053013685,-8.756747996599497,3.4724838383011436,-2.422399853631704
2022-10-19,-5.473944890978192,-8.459885855865139,3.516645068456513,-2.3854440592758106
2022-10-20,-6.043450198768688,-8.583365957234193,3.4536386338762135,-2.600420613758587
2022-10-21,-8.932709002851105,-9.319848038599297,3.016253898625946,-3.5346876349690124
2022-10-24,-11.40349048713334,-9.682226669732923,2.8773964427821666,-3.772741638875519
2022-10-25,-12.08080373653869,-9.646042413332257,2.5178921475538747,-4.234102438855104
2022-10-26,-12.5972536126548,-9.89224326000986,2.4212530052665633,-4.761785718490472
2022-10-27,-10.627522523075694,-9.213213858504801,2.1332462848334286,-4.5771251799523665
2022-10-28,-10.554829901128581,-9.112657734902607,2.0475598279420675,-4.33540110009499
2022-10-31,-10.96123855253524,-9.17040702684124,1.697087535936668,-4.603531805692366
2022-11-01,-10.842620545057091,-8.750449759729202,1.4695429840312917,-4.496597433928256
2022-11-02,-10.924908599314657,-8.911338169298272,1.2193841303583732,-4.465236771943337
2022-11-03,-11.179049144520814,-9.008818285196346,1.2947307306213809,-4.51917369124263
2022-11-04,-12.877885874679192,-9.427541746647599,0.9591726794658911,-4.993631479383794
2022-11-07,-14.952970738986522,-10.1809302387773,0.794157311743431,-5.6591689418260795
2022-11-08,-15.050956244230267,-10.08538840183714,0.49143628641374004,-6.04395655795285
2022-11-09,-15.072541245308646,-9.983336636105554,0.27012673871673465,-5.3175174964470475
2022-11-10,-17.496443993461135,-10.535985709799455,0.04458185483438981,-6.201492450446708
2022-11-11,-18.501733203669417,-10.611346972062769,-0.6458342263567639,-6.037546714141734
2022-11-14,-20.53023570210418,-11.084024235957504,-0.9515540256116493,-6.505928621118008
2022-11-15,-22.87182337711299,-11.953644251640664,-1.2800770795843852,-6.818736988382597
2022-11-16,-21.043012093001728,-11.24409782747469,-1.5268441485580484,-6.550616507797441
2022-11-17,-19.80898400309686,-10.863830713888154,-1.632628744489351,-6.185543533591135
2022-11-18,-19.315778039139424,-10.764679418863246,-1.8148098724808523,-5.715854002823224
2022-11-21,-18.88731576230488,-10.750010348076572,-2.095455670349691,-5.502350944857807
2022-11-22,-18.63134427498521,-10.64658566473363,-2.025988196328477,-5.368435588157065
2022-11-23,-19.68217975638997,-10.695389246556324,-1.9771839413425716,-5.477288732584494
2022-11-24,-19.72343975431778,-10.689220834536918,-2.264568666755684,-5.709115780983849
2022-11-25,-18.459677226085397,-10.220298479410442,-2.399851538606397,-5.323567977683101
2022-11-28,-16.528306875114914,-9.592253558183131,-2.257217738539753,-4.882557523629332
2022-11-29,-15.586837692675719,-9.205093190557008,-2.0370235952327476,-4.45213752858125
2022-11-30,-14.943753526425699,-8.791261227649166,-2.01730493742414,-3.712621693303313
2022-12-01,-14.71112517683599,-8.962654449971833,-1.7814131559715245,-3.276017462146574
2022-12-02,-13.463198133816539,-8.587221360270354,-1.9340730238990922,-3.130531869044293
2022-12-05,-12.918195846026467,-8.385001950594843,-1.9518633994032202,-2.97868120726202
2022-12-06,-14.715724737972531,-9.057821250630145,-1.575727270093327,-3.5320615721174553
2022-12-07,-16.04004549596455,-8.948095802289494,-1.7152594431868686,-3.7467048674328907
2022-12-08,-15.218747035747331,-8.561057600085768,-1.730814326481402,-3.4887516025062304
2022-12-09,-15.05195609549753,-8.427778364787198,-1.6783159317998162,-3.5477141366654434
2022-12-12,-15.38519587222474,-8.57166158750685,-1.4289450116680538,-3.484715423314979
2022-12-13,-15.033407808895788,-8.234694671475312,-1.5684637104618457,-3.288825302097873
2022-12-14,-14.652414013496522,-8.006702690693903,-1.5509027508196849,-3.218818223255763
2022-12-15,-14.54179589984901,-7.724931284528326,-1.5911753714212005,-2.978411316612063
2022-12-16,-14.41747344972348,-7.659216472557882,-1.5437117448041944,-2.8682172782764193
2022-12-19,-14.742514932564939,-7.746563922854837,-1.6314953185337635,-2.7718105702480376
2022-12-20,-16.08012251806919,-8.095634393441703,-1.7695501669843188,-3.170002327262649
2022-12-21,-16.824860901120566,-7.990322306023085,-1.8916030076822208,-3.523122415293851
2022-12-22,-16.55623790896933,-7.739530394171478,-2.0953787694812225,-3.381750674312488
2022-12-23,-16.581428706443376,-7.712356020591955,-2.164544758528102,-3.4548775648926657
2022-12-26,-18.46600995225736,-8.330629619603508,-2.290857128384567,-4.062225899079744
2022-12-27,-17.17131986512577,-7.675136832568933,-2.2071263484979884,-3.899451188749639
2022-12-28,-16.90493311598996,-7.8957999982350096,-2.48619556945375,-3.6509210681429876
2022-12-29,-16.969596418502714,-8.129612056636496,-2.466113102952475,-3.75530433670962
2022-12-30,-16.50979322916005,-7.98392623857639,-2.53322575688688,-3.8272178423817858
2023-01-03,-15.147251868156932,-7.536068461689723,-2.7669036217142176,-3.613730798407347
2023-01-04,-15.124427739960796,-7.323744381812412,-2.873738260447956,-3.438699395896836
2023-01-05,-14.831303967753641,-7.052504534378858,-2.8943004424505006,-3.372194225601014
2023-01-06,-15.267759614934619,-7.047657552058402,-2.79858067279695,-3.3953790133981654
2023-01-09,-15.391548306274906,-7.115276222702811,-2.772765896691352,-3.606247686627596
2023-01-10,-15.212173335358864,-6.9827656697178595,-2.981550916723,-3.576757911726034
2023-01-11,-14.98233916305446,-6.894437179952863,-3.047955215499795,-3.517854720428485
2023-01-12,-14.850760524306022,-6.727805968826253,-3.1106284237313955,-3.453089475849751
2023-01-13,-14.806658108842523,-6.694801030899721,-3.291695853857297,-3.2747946715822245
2023-01-16,-14.884142449627301,-6.509021125587478,-3.336356824847409,-3.2613055208608905
2023-01-17,-13.857467879563469,-5.992644033369221,-3.397177801912306,-3.03132015089111
2023-01-18,-13.281953505720228,-5.689971597048995,-3.101327607829159,-2.896703808604944
2023-01-19,-12.720323460821842,-5.5246131115056425,-3.271762048949048,-2.5773326012802613
2023-01-27,-11.975918197050403,-5.265514459398099,-3.083430182293333,-2.118250433560636
2023-01-30,-11.75014023168627,-5.164805914811265,-2.898697745058747,-1.6669281243237388
2023-01-31,-11.341809190626034,-4.645401185260845,-3.0676597241475676,-1.2741474570615154
2023-02-01,-12.748530632503115,-5.364536515552502,-2.816229039633689,-1.9257304907737858
2023-02-02,-13.449353647778432,-5.439497625979465,-2.918717185251684,-2.005760226551296
2023-02-03,-13.346603172770983,-5.343619655169511,-3.1530585709650354,-1.831722050438427
2023-02-06,-13.1699450000703,-5.251716846068344,-3.1307805676727707,-1.7923157357108876
2023-02-07,-13.88509159102157,-5.627694564941199,-2.9644735274316907,-2.0254979885735227
2023-02-08,-13.77939396864647,-5.354737941848619,-3.0244283194157537,-1.61859453671753
2023-02-09,-13.61073423535642,-5.133140056009992,-3.1396306314299336,-1.501498118988168
2023-02-10,-14.20818885617392,-5.477647689004293,-3.124586306540615,-1.5300458772736527
2023-02-13,-15.568871575735574,-5.738134342548799,-3.2071137942562395,-1.8513354619860247
2023-02-14,-15.385667275431086,-5.5740324462880295,-3.324244164472928,-1.633739664241258
2023-02-15,-14.778977287748562,-5.199900614240027,-3.570359190772443,-1.2633924818569948
2023-02-16,-14.15035961958589,-4.673333449701495,-3.6299190268450103,-1.0459938274238898
2023-02-17,-14.16075012005479,-4.539031248827598,-3.8262320720836227,-0.872982408945405
2023-02-20,-12.763199128874588,-3.9734895489769744,-3.764954583365344,-0.3954681365271972
2023-02-21,-12.721968137205685,-4.2403728551946305,-3.616059939573363,-0.149082587308494
2023-02-22,-13.901241396217207,-4.535854699193528,-3.408800457034813,-0.40872882985464454
2023-02-23,-14.056244637643818,-4.168024590517811,-3.6454800382481327,-0.43413112172114854
2023-02-24,-14.661738964696433,-4.390429596314565,-3.653744559105728,-0.29550851731111427
2023-02-27,-15.747411421326742,-4.554271387738453,-3.73048576553943,-0.33729853794174725
2023-02-28,-15.73619251355737,-4.411638890565149,-3.5621758998770634,-0.15448215442714863
2023-03-01,-14.888599531477105,-3.8991373210219256,-3.9106974298753783,0.03329813292787842
2023-03-02,-15.044890387744271,-3.893357928686333,-3.8178081605052085,0.1269336686189788
2023-03-03,-15.576179845724235,-4.1131332119902,-3.883621286572585,-0.06530834758778259
2023-03-06,-15.313584760637227,-3.941745699773957,-3.9000592161940566,-0.027300272124831104
2023-03-07,-15.216019030344455,-3.8637046846422276,-4.1256351649102,-0.026815617826313365
2023-03-08,-14.842277914609483,-3.5560224784508576,-4.192764181613951,-0.05598872951727685
2023-03-09,-14.319300646976984,-3.6632502133926357,-4.281996001552239,0.032480191857283236
2023-03-10,-14.566471591045564,-3.8517026472221914,-4.201365670646866,0.12847950000075903
2023-03-13,-15.004843072186524,-3.9179121456561026,-4.1319312016152905,-0.014938563266121418
2023-03-14,-15.87066172491766,-4.410169686741497,-3.9469209166504378,-0.40264796869345154
2023-03-15,-14.514042755472792,-3.5843098054031532,-4.2385513517360565,0.10644866749019422
2023-03-16,-15.428048063439,-3.930541210967456,-4.077272950991663,0.05678725055385858
2023-03-17,-15.155474776441533,-3.9484609430036075,-4.155588604283118,0.12703426228297887
2023-03-20,-16.062444561609034,-4.28294606768306,-4.082389942800408,0.11176784032218356
2023-03-21,-15.677166573774072,-3.958917509604597,-4.337524518693769,0.28097318462467036
2023-03-22,-15.525065940978134,-3.9326730960188128,-4.470015093974797,0.3590705634097351
2023-03-23,-15.39318505252026,-3.7772672096434015,-4.58049132391764,0.5258409309009836
2023-03-24,-15.247268460565667,-3.732518768734028,-4.420335868838472,0.7022833094584618
2023-03-27,-15.028546382339803,-3.434546031617482,-4.324959364287418,0.6846122941234293
2023-03-28,-14.953183182782897,-3.408638885101314,-4.358364172639204,0.9116600588633084
2023-03-29,-14.94813442345123,-3.1996039368810143,-4.505686179663112,0.9470953992323303
2023-03-30,-14.938736700454715,-3.1194081742344792,-4.540621361393413,0.8794622147225828
2023-03-31,-14.739352090359574,-2.9946219995173617,-4.495788924883215,0.865697108672657
2023-04-03,-13.928777123106414,-2.6450245309580565,-4.533537078700149,1.1207287432417696
2023-04-04,-13.53737086414813,-2.4564484859389792,-4.509600370047092,1.324845113231619
2023-04-05,-13.171946762507734,-2.272863063649972,-4.4781170362230185,1.7450126913659103
2023-04-06,-13.231393588079467,-2.3712054080130343,-4.4115848267620965,1.6789363321601325
2023-04-07,-13.122245736460222,-2.196928722262146,-4.5083304686388965,1.839708696500216
2023-04-10,-13.112946393586363,-2.2622024462110906,-4.354923469842758,1.8324686555776504
2023-04-11,-12.828305611793862,-1.9637429682522236,-4.441473788823586,1.963605549673923
2023-04-12,-12.715082343557661,-1.760896914303029,-4.396638731731743,2.1036998697253826
2023-04-13,-12.992662826462748,-1.8737837627810023,-4.169594791698801,1.9403791347300339
2023-04-14,-13.822893993854596,-2.062836979143743,-4.169563169201384,1.7621554934511534
2023-04-17,-13.82212524211075,-2.0306203365571953,-4.210287450321328,1.783857812864159
2023-04-18,-13.574259861397135,-1.958941853721557,-4.317051978113552,1.9434469559527254
2023-04-19,-13.858845615327539,-2.051500297967234,-4.225584110814442,2.0757210682860263
2023-04-20,-13.700216021158221,-2.160572650061848,-4.336598553300326,2.203519385971899
2023-04-21,-13.832825574622472,-1.9181452973970925,-4.529740374769048,2.4822981756342273
2023-04-24,-13.729238719974457,-1.670286778172425,-4.66210524814483,2.7419460517519703
2023-04-25,-14.012766955924619,-1.7804752834773918,-4.524183812873688,2.752660774230519
2023-04-26,-13.586728109001253,-1.520779198780018,-4.681104635377965,2.6830211935650743
2023-04-27,-13.426200264786683,-1.4780352989946617,-4.608512231833828,2.9504156117224927
