epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.5803124308586121,0.6093752980232239,0.3979361355304718,0.5960075855255127,0.0003000000142492354
2,0.5188732743263245,0.5682125091552734,0.4122108817100525,0.6081680655479431,0.0003000000142492354
3,0.4742625057697296,0.540547788143158,0.42549777030944824,0.6192644834518433,0.0003000000142492354
4,0.4274369776248932,0.5040122866630554,0.44041699171066284,0.6314629316329956,0.0003000000142492354
5,0.39875173568725586,0.4828091263771057,0.4449131190776825,0.6353438496589661,0.0003000000142492354
6,0.3626786768436432,0.4550650119781494,0.44541987776756287,0.6361870765686035,0.0003000000142492354
7,0.326869398355484,0.4198901355266571,0.4371369481086731,0.630141019821167,0.0003000000142492354
8,0.29198864102363586,0.3960466682910919,0.42445695400238037,0.6205708384513855,0.0003000000142492354
9,0.26139014959335327,0.3665872812271118,0.40387681126594543,0.6043508648872375,0.0003000000142492354
10,0.23070496320724487,0.3379935324192047,0.37912267446517944,0.5843160152435303,0.0003000000142492354
11,0.2092830091714859,0.3179236352443695,0.365997850894928,0.573939859867096,0.0003000000142492354
12,0.18021957576274872,0.29655876755714417,0.3573661148548126,0.5671054720878601,0.0003000000142492354
13,0.1609853208065033,0.2718251645565033,0.3572453558444977,0.5674601197242737,0.0003000000142492354
14,0.13775897026062012,0.2493300884962082,0.35777443647384644,0.5684146285057068,0.0003000000142492354
15,0.11867693066596985,0.2359953671693802,0.3614194989204407,0.5717812180519104,0.0003000000142492354
16,0.10110458731651306,0.214801624417305,0.3652237057685852,0.5751888155937195,0.0003000000142492354
17,0.0890558511018753,0.20444536209106445,0.3691645860671997,0.5785661339759827,0.0003000000142492354
18,0.08560452610254288,0.2013479620218277,0.3746982216835022,0.5830568075180054,0.0003000000142492354
19,0.08130551129579544,0.18992993235588074,0.3768021762371063,0.5847705602645874,0.0003000000142492354
20,0.0702865794301033,0.1855068802833557,0.3782728910446167,0.5858769416809082,0.0003000000142492354
21,0.06486912071704865,0.17189930379390717,0.37903380393981934,0.5863909125328064,0.0003000000142492354
