Metric,Mean,Std,Min,Max
RMSE,24.66812615101722,1.4905335118746432,23.238266819542005,26.937935313874256
MAE,16.926930026665424,1.312146105958073,15.79555561728107,18.999270940540793
MAPE(%),1.3525804388040403,0.10264509144215181,1.2612979533307,1.5134324912626589
R2,0.5297379341556897,0.057566184183769874,0.4408483627730482,0.5838897083669383
