CEV,k,Persistence_RMSE,AR1_RMSE,PCA_ARDL_RMSE,RMSE_gain_vs_persistence,RMSE_gain_pct_vs_persistence,RMSE_gain_vs_AR1,RMSE_gain_pct_vs_AR1,Persistence_MAE,AR1_MAE,PCA_ARDL_MAE,MAE_gain_vs_persistence,MAE_gain_pct_vs_persistence,MAE_gain_vs_AR1,MAE_gain_pct_vs_AR1
0.75,2.0,14.136804431021817,14.089016418100684,14.064042923175654,0.0727615078461632,0.5146955820262695,0.024973494925029982,0.17725506297902816,7.815928143712572,7.885582014314065,7.7598898857763565,0.05603825793621553,0.7169750911962365,0.1256921285377084,1.593948656035148
0.8,3.0,14.136804431021817,14.089016418100684,13.981532178804406,0.15527225221741148,1.0983546739649444,0.10748423929627826,0.7628938465724922,7.815928143712572,7.885582014314065,7.7353415037699955,0.08058663994257653,1.0310565611763391,0.1502405105440694,1.905255823493432
0.85,4.0,14.136804431021817,14.089016418100684,13.971841960916167,0.16496247010564957,1.1669007017148498,0.11717445718451636,0.8316723730549279,7.815928143712572,7.885582014314065,7.708157461467158,0.1077706822454143,1.378859685808513,0.17742455284690717,2.249986779984567
0.9,6.0,14.136804431021817,14.089016418100684,13.966609471060604,0.17019495996121314,1.2039139452742031,0.12240694704007993,0.8688111604641127,7.815928143712572,7.885582014314065,7.678076561115755,0.1378515825968174,1.7637263299012087,0.20750545319831026,2.631453871402799
0.95,11.0,14.136804431021817,14.089016418100684,14.056247848288631,0.08055658273318578,0.5698358715100588,0.03276856981205256,0.23258238076828103,7.815928143712572,7.885582014314065,7.756511476386058,0.05941666732651374,0.7601997643019627,0.1290705379280066,1.6367915227273675
