parent_run_id,label,representation,cev_requested,cev_achieved,p_original,k,dim_reduction_pct,ARDL_P,ARDL_Q,ARDL_RMSE,ARDL_MAE,ARDL_R2,ARDL_N,LSTM_LB,LSTM_BS,LSTM_best_epoch,LSTM_RMSE,LSTM_MAE,LSTM_R2,LSTM_N,DM_MSE_p,DM_MAE_p,MS_RMSE_mean,MS_RMSE_std,MS_R2_mean,MS_R2_std
Run_20260823_130205,no_dr,none,,,318,318,0.0,1,1,85.88698457802366,63.126158764103415,-4.684021343361072,167,50,32,9,41.152895920565086,29.368350898203595,-0.3049738021231718,167,0.0001251283613163,1.3082480964099474e-05,49.99982562771927,16.104510518590427,-1.086239310712465,1.327521191305268
Run_20260823_130205,pca_cev_0.75,pca,0.75,0.7847210865291396,318.0,2.0,99.37106918238992,1,1,14.064042923175654,7.7598898857763565,0.8475872301156777,167,60,32,147,25.44101780569286,16.279873053892214,0.5012648779447472,167,0.051886733752656,4.027812363638361e-07,24.504818062132394,0.5563864097046591,0.5371044249963468,0.0212493960920196
Run_20260823_130205,pca_cev_0.80,pca,0.8,0.8388009240141128,318.0,3.0,99.05660377358492,1,1,13.981532178804406,7.7353415037699955,0.8493703307095446,167,30,32,1,91.3651653657267,85.6427125748503,-5.43224056594693,167,4.440892098500626e-16,0.0,110.3082559145474,29.926350186788707,-8.928063136692717,5.529798256949424
Run_20260823_130205,pca_cev_0.85,pca,0.85,0.8744294130331307,318.0,4.0,98.74213836477988,1,1,13.971841960916167,7.708157461467158,0.8495790529698619,167,20,16,50,33.42357484708038,23.229161077844317,0.139191025372858,167,0.008132355060092,7.027616266697122e-10,34.84707113983313,2.4322920027390653,0.0606597397084033,0.1321394889798746
Run_20260823_130205,pca_cev_0.90,pca,0.9,0.9114450663697804,318.0,6.0,98.1132075471698,1,1,13.966609471060604,7.678076561115755,0.849691697916837,167,20,32,25,33.960665449970946,24.156468862275435,0.1113036989755245,167,0.0023281809269464,1.6287846626994451e-09,34.95067002994321,1.2243442117116703,0.0578107471212433,0.0655514307784659
Run_20260823_130205,pca_cev_0.95,pca,0.95,0.9518728941433712,318.0,11.0,96.54088050314463,1,1,14.056247848288631,7.756511476386058,0.8477561345643523,167,60,32,46,28.76924221338573,19.614753293413177,0.3622391809601583,167,0.0057023476263307,8.857157496322543e-07,35.41587204031174,4.276419223769804,0.0222377913034082,0.2272868673336482
