Metric,Mean,Std,Min,Max
RMSE,27.738667238289487,0.9697934872543046,26.921550407587368,29.34416414736517
MAE,19.46973510011228,0.9083812671748517,18.496320961592446,20.657235831072235
MAPE(%),1.5540686827506023,0.0637268283087967,1.4877089095583014,1.6287625842660205
R2,0.40653290668043934,0.042120210840586654,0.3364945779079379,0.4415283600185126
