parent_run_id,label,representation,cev_requested,cev_achieved,p_original,k,dim_reduction_pct,ARDL_P,ARDL_Q,ARDL_RMSE,ARDL_MAE,ARDL_R2,ARDL_N,LSTM_LB,LSTM_BS,LSTM_best_epoch,LSTM_RMSE,LSTM_MAE,LSTM_R2,LSTM_N,DM_MSE_p,DM_MAE_p,MS_RMSE_mean,MS_RMSE_std,MS_R2_mean,MS_R2_std
Run_20260824_220335,no_dr,none,,,318,318,0.0,1,1,85.88698457802366,63.126158764103415,-4.684021343361072,167,45,32,46,48.32013388515785,33.533036526946105,-0.799108052405513,167,0.0002531255110198,1.6985853524387196e-05,47.492784168578495,23.688530484294105,-1.0839391866907,2.2220885551504597
Run_20260824_220335,pca_cev_0.75,pca,0.75,0.7847210865291396,318.0,2.0,99.37106918238992,1,1,14.064042923175654,7.7598898857763565,0.8475872301156777,167,10,8,145,21.69516196814838,13.817899401197604,0.6373173477742764,167,0.0170459870003367,1.7614369340890337e-07,21.527285934641466,0.8262430927068167,0.642487640829008,0.0272398657796851
Run_20260824_220335,pca_cev_0.80,pca,0.8,0.8388009240141128,318.0,3.0,99.05660377358492,1,1,13.981532178804406,7.7353415037699955,0.8493703307095446,167,10,8,90,24.728419460671837,16.888262874251485,0.5288125578864793,167,0.0044927467266093,2.793522302368956e-09,24.66812615101722,1.4905335118746432,0.5297379341556897,0.0575661841837698
Run_20260824_220335,pca_cev_0.85,pca,0.85,0.8744294130331307,318.0,4.0,98.74213836477988,1,1,13.971841960916167,7.708157461467158,0.8495790529698619,167,60,16,120,27.40372456516911,19.509905988023952,0.42134437788566925,167,0.0010769963001198,4.9415180169987145e-08,27.74448126887568,0.9977817837585916,0.4062503952139167,0.0433679754581856
Run_20260824_220335,pca_cev_0.90,pca,0.9,0.9114450663697804,318.0,6.0,98.1132075471698,1,1,13.966609471060604,7.678076561115755,0.849691697916837,167,10,32,48,31.70378417495356,22.10175748502994,0.22549683798249287,167,0.0072153239158867,9.610210405242016e-09,32.504334367487765,1.9717371265967667,0.183492585430724,0.0968739225199125
Run_20260824_220335,pca_cev_0.95,pca,0.95,0.9518728941433712,318.0,11.0,96.54088050314463,1,1,14.056247848288631,7.756511476386058,0.8477561345643523,167,10,16,69,32.156446432672034,22.231429341317355,0.20322245117534,167,0.0008861735695191,9.27397059813373e-07,36.45568733977203,4.276500170505359,-0.0353482837638187,0.237097600739859
