epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.7876784205436707,0.6962813138961792,0.1859947144985199,0.40184369683265686,0.0003000000142492354
2,0.6378220915794373,0.6259899735450745,0.13422821462154388,0.3365704119205475,0.0003000000142492354
3,0.5005825161933899,0.5446640253067017,0.08572171628475189,0.2644370496273041,0.0003000000142492354
4,0.3703409731388092,0.4583890438079834,0.05044811591506004,0.19525691866874695,0.0003000000142492354
5,0.24848027527332306,0.37262392044067383,0.035258758813142776,0.1565551459789276,0.0003000000142492354
6,0.19588948786258698,0.33083608746528625,0.035112589597702026,0.145593523979187,0.0003000000142492354
7,0.16358840465545654,0.30813834071159363,0.03544708341360092,0.14472033083438873,0.0003000000142492354
8,0.15189909934997559,0.3052821457386017,0.03180178254842758,0.1401320844888687,0.0003000000142492354
9,0.13482224941253662,0.28299349546432495,0.02957373857498169,0.13835807144641876,0.0003000000142492354
10,0.13311289250850677,0.27554038166999817,0.028434965759515762,0.13595089316368103,0.0003000000142492354
11,0.11151593923568726,0.2588310241699219,0.02988343872129917,0.14375846087932587,0.0003000000142492354
12,0.10249590873718262,0.24864673614501953,0.0333295613527298,0.15401390194892883,0.0003000000142492354
13,0.09229910373687744,0.2347821593284607,0.03644789755344391,0.16255773603916168,0.0003000000142492354
14,0.0933576300740242,0.23632556200027466,0.04026855155825615,0.17227037250995636,0.0003000000142492354
15,0.08583029359579086,0.22222408652305603,0.05299196392297745,0.20286156237125397,0.0003000000142492354
16,0.08220233768224716,0.2145029753446579,0.04452116787433624,0.18252182006835938,0.0003000000142492354
17,0.08246701210737228,0.21577514708042145,0.05847448110580444,0.21429850161075592,0.0003000000142492354
18,0.07434718310832977,0.20628191530704498,0.04773438721895218,0.19021806120872498,0.0003000000142492354
19,0.07494336366653442,0.2052232176065445,0.07111400365829468,0.23970748484134674,0.0003000000142492354
20,0.07590489089488983,0.20398348569869995,0.04375576600432396,0.18027643859386444,0.0003000000142492354
21,0.06853339821100235,0.19566881656646729,0.07223933935165405,0.24157217144966125,0.0003000000142492354
22,0.06904831528663635,0.19995665550231934,0.043308623135089874,0.1788676381111145,0.0003000000142492354
23,0.07054004818201065,0.19673186540603638,0.05910475552082062,0.21507132053375244,0.0001500000071246177
24,0.07120684534311295,0.19688519835472107,0.062068115919828415,0.22130165994167328,0.0001500000071246177
25,0.07485261559486389,0.20094384253025055,0.0631696879863739,0.22352458536624908,0.0001500000071246177
26,0.06952375918626785,0.19930799305438995,0.05452265962958336,0.2047528177499771,0.0001500000071246177
27,0.06843125075101852,0.19671602547168732,0.060606859624385834,0.21801836788654327,0.0001500000071246177
28,0.0650116503238678,0.1914438009262085,0.05786832794547081,0.21203278005123138,0.0001500000071246177
29,0.06052762269973755,0.18730604648590088,0.054618045687675476,0.2047479897737503,0.0001500000071246177
30,0.0689762607216835,0.2008131742477417,0.05493975803256035,0.20540755987167358,0.0001500000071246177
31,0.06933403015136719,0.19281214475631714,0.054035600274801254,0.2034405916929245,0.0001500000071246177
32,0.0616350919008255,0.18770751357078552,0.054628558456897736,0.20474208891391754,0.0001500000071246177
33,0.056855615228414536,0.17978061735630035,0.05249416455626488,0.20010921359062195,0.0001500000071246177
34,0.07016617804765701,0.19917598366737366,0.05314795300364494,0.2015799880027771,0.0001500000071246177
35,0.0596611350774765,0.18581236898899078,0.052463095635175705,0.2001093626022339,7.500000356230885e-05
36,0.06178465113043785,0.19029852747917175,0.05077659711241722,0.1964329481124878,7.500000356230885e-05
37,0.06395616382360458,0.19482824206352234,0.050455380231142044,0.1957174837589264,7.500000356230885e-05
38,0.05783034488558769,0.18314754962921143,0.05064162611961365,0.19609510898590088,7.500000356230885e-05
39,0.057440195232629776,0.18130084872245789,0.049019843339920044,0.1924101561307907,7.500000356230885e-05
40,0.06492013484239578,0.19174648821353912,0.04890495538711548,0.19210846722126007,7.500000356230885e-05
41,0.06190328672528267,0.186879962682724,0.04961076006293297,0.19373685121536255,7.500000356230885e-05
42,0.06588231772184372,0.1923346221446991,0.04815477505326271,0.19038964807987213,7.500000356230885e-05
43,0.06005913019180298,0.18624357879161835,0.04866790771484375,0.19156791269779205,7.500000356230885e-05
44,0.06331580132246017,0.18962551653385162,0.047008223831653595,0.18768911063671112,7.500000356230885e-05
45,0.05973878130316734,0.1829158216714859,0.04651910811662674,0.18650732934474945,7.500000356230885e-05
46,0.0586664155125618,0.18158435821533203,0.04898468405008316,0.1922910064458847,7.500000356230885e-05
47,0.06408330053091049,0.19104833900928497,0.0477590374648571,0.1894509345293045,3.7500001781154424e-05
48,0.062155626714229584,0.18716785311698914,0.04801766201853752,0.19005635380744934,3.7500001781154424e-05
49,0.0599784180521965,0.18614722788333893,0.04804927855730057,0.19011099636554718,3.7500001781154424e-05
50,0.05877694487571716,0.18272624909877777,0.04884916916489601,0.1919834315776825,3.7500001781154424e-05
51,0.05913219973444939,0.18296781182289124,0.04800191894173622,0.19002529978752136,3.7500001781154424e-05
52,0.05758173391222954,0.18146459758281708,0.045371077954769135,0.183671772480011,3.7500001781154424e-05
53,0.057435229420661926,0.18229123950004578,0.04587114229798317,0.18493156135082245,3.7500001781154424e-05
54,0.06490006297826767,0.19473864138126373,0.045521192252635956,0.18408121168613434,3.7500001781154424e-05
55,0.05555056408047676,0.17977400124073029,0.04525935649871826,0.1834363043308258,3.7500001781154424e-05
56,0.05763915553689003,0.17993953824043274,0.04564636945724487,0.1844026744365692,3.7500001781154424e-05
57,0.06243923678994179,0.18709835410118103,0.04724461957812309,0.18824109435081482,3.7500001781154424e-05
58,0.06250468641519547,0.18981966376304626,0.04548177495598793,0.18395359814167023,3.7500001781154424e-05
59,0.06039305031299591,0.1855602115392685,0.04557420313358307,0.18417730927467346,1.8750000890577212e-05
60,0.060983724892139435,0.1868518888950348,0.04564456269145012,0.1843511015176773,1.8750000890577212e-05
61,0.05979767441749573,0.18693703413009644,0.04519588500261307,0.18323172628879547,1.8750000890577212e-05
