epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.6802475452423096,0.6390349864959717,0.16517166793346405,0.3771784007549286,0.0003000000142492354
2,0.4543149769306183,0.5018656253814697,0.08329105377197266,0.26013797521591187,0.0003000000142492354
3,0.2672911286354065,0.3741805851459503,0.04059982672333717,0.1709088236093521,0.0003000000142492354
4,0.20190700888633728,0.3264042139053345,0.033740293234586716,0.15268994867801666,0.0003000000142492354
5,0.15451392531394958,0.29387831687927246,0.04039755091071129,0.17118661105632782,0.0003000000142492354
6,0.13621816039085388,0.27411648631095886,0.04570654779672623,0.18393872678279877,0.0003000000142492354
7,0.10628985613584518,0.24274957180023193,0.05742289125919342,0.20897988975048065,0.0003000000142492354
8,0.09157837927341461,0.2283553034067154,0.06800266355276108,0.23015281558036804,0.0003000000142492354
9,0.08956067264080048,0.2263936847448349,0.07118452340364456,0.2357659637928009,0.0003000000142492354
10,0.08513235300779343,0.2151973694562912,0.06783564388751984,0.22871491312980652,0.0003000000142492354
11,0.08159927278757095,0.21506762504577637,0.07204197347164154,0.2372262179851532,0.0003000000142492354
12,0.07540402561426163,0.20931436121463776,0.055951040238142014,0.20335185527801514,0.0003000000142492354
13,0.07542608678340912,0.20477569103240967,0.07242066413164139,0.23843076825141907,0.0003000000142492354
14,0.08165401220321655,0.21308715641498566,0.05063001066446304,0.19185468554496765,0.0003000000142492354
15,0.06932990252971649,0.19650234282016754,0.0712117925286293,0.23629051446914673,0.0003000000142492354
16,0.07048739492893219,0.20102640986442566,0.04571133479475975,0.180829718708992,0.0003000000142492354
17,0.06740105897188187,0.19672885537147522,0.05481451749801636,0.20241060853004456,0.0001500000071246177
18,0.07094601541757584,0.2008623331785202,0.05204545706510544,0.1967441886663437,0.0001500000071246177
19,0.06394974142313004,0.1870581954717636,0.052579186856746674,0.1985289454460144,0.0001500000071246177
20,0.06756392866373062,0.19654785096645355,0.04735654965043068,0.1867859959602356,0.0001500000071246177
21,0.06543825566768646,0.1889771670103073,0.054886724799871445,0.20418424904346466,0.0001500000071246177
22,0.0635453388094902,0.19103778898715973,0.044003792107105255,0.17891287803649902,0.0001500000071246177
