Metric,Mean,Std,Min,Max
RMSE,24.67589661837486,1.4812855354235592,23.2771323647426,26.937933808208424
MAE,16.938759882578594,1.2996007693949112,15.803561646238778,18.999268747660928
MAPE(%),1.3533907774123637,0.10175628144407375,1.2653505723791716,1.5134323241433831
R2,0.529459426867886,0.05724103945566821,0.44084842527935997,0.5824966718341036
