epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.7839497923851013,0.6980577707290649,0.4614661931991577,0.6502126455307007,0.0003000000142492354
2,0.6016557812690735,0.5670441389083862,0.4175645112991333,0.6144107580184937,0.0003000000142492354
3,0.5162816047668457,0.48824259638786316,0.40590694546699524,0.6021801829338074,0.0003000000142492354
4,0.36740168929100037,0.3930547535419464,0.40427225828170776,0.5989424586296082,0.0003000000142492354
5,0.2477574348449707,0.3149910867214203,0.3913966715335846,0.5869153738021851,0.0003000000142492354
6,0.2053360790014267,0.2840222120285034,0.37833353877067566,0.5739262104034424,0.0003000000142492354
7,0.1809956133365631,0.2641565203666687,0.3660149872303009,0.560726523399353,0.0003000000142492354
8,0.15720845758914948,0.24763406813144684,0.35950011014938354,0.5523407459259033,0.0003000000142492354
9,0.13774527609348297,0.23644550144672394,0.35496070981025696,0.5467168092727661,0.0003000000142492354
10,0.10920026153326035,0.21323688328266144,0.35450509190559387,0.5464671850204468,0.0003000000142492354
11,0.10624116659164429,0.21305371820926666,0.3418046534061432,0.5331807136535645,0.0003000000142492354
12,0.09120896458625793,0.19857053458690643,0.3337686359882355,0.5266993641853333,0.0003000000142492354
13,0.07954376190900803,0.19283556938171387,0.3195226490497589,0.5125870704650879,0.0003000000142492354
14,0.07265237718820572,0.18378326296806335,0.3066590130329132,0.498860239982605,0.0003000000142492354
15,0.05437267944216728,0.16968384385108948,0.3043573796749115,0.49969515204429626,0.0003000000142492354
16,0.05169788375496864,0.1653314083814621,0.30165931582450867,0.49699386954307556,0.0003000000142492354
17,0.06249668821692467,0.17831295728683472,0.29533421993255615,0.48980581760406494,0.0003000000142492354
18,0.05367565527558327,0.16994065046310425,0.2679840326309204,0.45424824953079224,0.0003000000142492354
19,0.050489068031311035,0.16174045205116272,0.3042711019515991,0.5050556063652039,0.0003000000142492354
20,0.047234050929546356,0.158253476023674,0.2833799421787262,0.4752458333969116,0.0003000000142492354
21,0.0509493313729763,0.15725749731063843,0.2964569330215454,0.49267610907554626,0.0003000000142492354
22,0.03955809772014618,0.14450006186962128,0.2993163466453552,0.49482667446136475,0.0003000000142492354
23,0.04066424444317818,0.1437218338251114,0.30307963490486145,0.4998546838760376,0.0003000000142492354
24,0.04156675189733505,0.14588993787765503,0.28512147068977356,0.48131662607192993,0.0003000000142492354
25,0.03966497629880905,0.14356283843517303,0.2911376953125,0.48867613077163696,0.0003000000142492354
26,0.035663820803165436,0.14067517220973969,0.2848532497882843,0.48249760270118713,0.0003000000142492354
27,0.0359884612262249,0.13911175727844238,0.2794443964958191,0.47772830724716187,0.0003000000142492354
28,0.035695403814315796,0.1365223228931427,0.29276928305625916,0.49138912558555603,0.0003000000142492354
29,0.03220346197485924,0.13469131290912628,0.2554536461830139,0.45402786135673523,0.0003000000142492354
30,0.039818283170461655,0.14754581451416016,0.30637866258621216,0.5084842443466187,0.0003000000142492354
31,0.03168867528438568,0.13444171845912933,0.24998383224010468,0.450883150100708,0.0003000000142492354
32,0.03500092402100563,0.13935725390911102,0.20666205883026123,0.403965026140213,0.0003000000142492354
33,0.03307001292705536,0.13284403085708618,0.23666295409202576,0.4369667172431946,0.0003000000142492354
34,0.03336595371365547,0.13402560353279114,0.19629141688346863,0.3913339674472809,0.0003000000142492354
35,0.037680476903915405,0.14398151636123657,0.21596480906009674,0.4141469895839691,0.0003000000142492354
36,0.031257160007953644,0.13267455995082855,0.20077523589134216,0.39891695976257324,0.0003000000142492354
37,0.038125500082969666,0.13567321002483368,0.23198458552360535,0.4331345856189728,0.0003000000142492354
38,0.028646444901823997,0.12287817150354385,0.1918933242559433,0.38950851559638977,0.0003000000142492354
39,0.03357100114226341,0.13313035666942596,0.19138044118881226,0.3895028829574585,0.0003000000142492354
40,0.034062713384628296,0.12780657410621643,0.16707740724086761,0.3614695966243744,0.0003000000142492354
41,0.032915111631155014,0.13337986171245575,0.1810377538204193,0.3778952956199646,0.0003000000142492354
42,0.030053887516260147,0.13015161454677582,0.13769769668579102,0.3278256058692932,0.0003000000142492354
43,0.025167694315314293,0.11710398644208908,0.221262127161026,0.42485854029655457,0.0003000000142492354
44,0.02917798049747944,0.12718279659748077,0.1816323846578598,0.3816726505756378,0.0003000000142492354
45,0.028943324461579323,0.1257171332836151,0.19683800637722015,0.39999839663505554,0.0003000000142492354
46,0.028654538094997406,0.1222335547208786,0.19585883617401123,0.39967209100723267,0.0003000000142492354
