Ngày,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
2022-01-24,23.322265026267946,-0.7745863015005686,-6.937682198244238,-4.019812748590248,0.7682614901631096,-1.7161958201813086,4.766974661535959,-3.8699303487390417,0.6548624312684168,0.7797192453835267,1.7617323271366403
2022-01-25,23.856919271904154,-0.6730090057142533,-6.999357725986151,-4.0828669608965935,0.8695250598767348,-1.2388319850493956,4.283355732609485,-3.974229982358059,0.7575628556526314,0.9891058067872853,1.6544666447802743
2022-01-26,23.824767696669504,-0.690165016902414,-7.027405445758629,-4.192457638173256,0.6408677677295072,-0.8322828720471119,4.023029529636754,-3.675313173478385,1.025477225012384,1.3444599603260026,1.9852992924731203
2022-01-27,23.54435651821193,-0.924570768224043,-6.863953307652377,-4.192628763673478,0.5774993089320962,-0.7721389364374706,3.798257222507985,-3.7467539633642426,1.2334738299880308,1.6607397209393469,2.0286793400713954
2022-01-28,24.018626154876557,-0.5143107321738472,-6.804759971504214,-3.974622468045218,0.7325410413400755,-0.554360237425227,3.598789007627266,-3.427367063778573,1.5128072908909393,1.3786867540837497,1.8076099733931996
2022-02-07,25.223201988525478,-0.01919754802848317,-6.595544137475274,-3.741326295931769,1.0196874710575123,-0.23791161430820784,2.8074729693694227,-3.086440297321525,0.7337754376288339,1.7855523414031342,1.6261792953172685
2022-02-08,25.63349403079938,0.2729243221481038,-6.570558433205504,-3.5948757934500195,0.7747719062759635,0.1564299951944647,2.602995403235465,-2.772454902466919,0.5270973040848443,1.6154473763454278,1.43532051384665
2022-02-09,26.101412053203283,0.5599019576883918,-6.740462455793249,-3.601591789527136,0.7584938462140606,0.4880247447331061,2.365620087594762,-2.5095737716498565,0.3366981467893658,1.2450419320095807,1.2515806599853283
2022-02-10,26.29465844279964,0.5836124801931061,-6.6679045619330495,-3.7119060717100822,0.688643372859921,0.4244159900266324,2.1216626120122717,-2.4365673601981914,0.2511518538453089,1.3403864749776024,1.1729839252638463
2022-02-11,26.34093369234236,0.7200160167193339,-6.461068221555617,-3.8633855566401953,0.6088718455289106,0.3184761043487516,2.035255730508057,-2.4485125036902424,0.23691640455965257,1.0924276369777708,0.9543686953271459
2022-02-14,25.95197876823689,0.27952233847343627,-6.064842308197477,-3.352562388200486,0.2716884142640599,-0.11353436721354349,2.090713901405352,-1.7644615425326082,-0.21325766890051956,0.8936817756141515,1.0891963583251494
2022-02-15,26.24893621725986,0.17461811821946605,-6.285535378239817,-3.3435628743543995,0.6461834018213464,0.21398932463116183,1.7648477788096406,-1.8887351366036644,-0.13743854731489202,1.3190410021699002,0.9918209762693282
2022-02-16,26.67382298826546,0.3518201590102205,-6.2396326040554,-3.273600648636833,0.9067175169710253,0.3365308568038565,1.4055210636795528,-1.3894054191503271,-0.20295592899300297,0.9684428415272266,0.8319055089599031
2022-02-17,26.957269529261445,0.4144120017438603,-6.287774390801662,-3.5234700529958523,1.0408139584740617,0.7082632618625012,0.9081294105488101,-1.3672714085403244,-0.22368374214439868,1.2299794792409298,0.862353818604348
2022-02-18,27.216044910289213,0.7397025150722448,-6.14358453373116,-3.216699933247283,1.0131694960317366,0.4272646506299934,0.9367309347853638,-1.0000031854931333,-0.43744677118356223,1.0760114805449297,0.5482909925081751
2022-02-21,27.52261565653818,1.0305585093404632,-6.426422953231909,-3.009559994079037,1.0989314189906563,0.48385421914695426,0.5676681570280853,-1.0173869490309837,-0.6313961313664718,1.2546746514194658,0.05834693205291308
2022-02-22,27.375573528721723,0.9189115075796038,-6.342692624513839,-3.209716031432347,0.8732902381518884,0.6236172597451275,0.2862977537954747,-1.1524212919997527,-0.6124187180650738,1.2007185457378848,-0.10169207933515012
2022-02-23,27.81279080937832,1.2727091066361558,-6.208743030631745,-2.957988550775173,0.9386807677534021,0.6155135621376308,-0.17386562965163338,-0.7448269310667405,-0.9963939143682508,1.3817587099811974,-0.18726930343580195
2022-02-24,27.10336461464576,1.104092849904473,-5.741787943131411,-2.8996141601421903,0.7169961417664149,0.049797852371776447,-0.001482337805214659,-0.7947457025105434,-1.0946948396815088,1.3132136889067874,0.14130976158308006
2022-02-25,27.57101370173632,1.2773391869621555,-5.892983810299516,-3.027287199876672,0.8575628644213985,0.22089041252210465,-0.0197182602834175,-0.275979425816848,-0.8501496488254405,1.2262862243779349,-0.1820671612146052
2022-02-28,27.684312051786968,1.1070467318502195,-5.702976267178368,-3.107618706856402,0.9285530260891297,0.050278002845106556,-0.4248893055131539,0.1522916842499036,-0.8928133766393914,1.0072697874833973,-0.3516442265123929
2022-03-01,27.8733138393356,1.238327341939756,-5.790489020738453,-2.9862895903706943,1.0285865957444498,0.1319468166444523,-0.48104210676491604,-0.07837054404589444,-1.111215323400215,1.0899333838781051,-0.48475968951786785
2022-03-02,27.619285513037788,1.0479031069536129,-5.534255950123637,-2.876791365693781,1.001115423362319,-0.3982524123988971,-0.4807128636742332,0.4730074779600018,-1.2383423448455742,0.9267196114559217,-0.40116119132757055
2022-03-03,28.489068080614622,1.8245533389893562,-5.562143792891123,-2.9344027346900448,0.952723897627903,0.0494758264019885,-1.2297121630228824,1.020434513178209,-1.8027306281618711,0.8022203253148699,-0.6693394434054163
2022-03-04,28.69124978758125,1.8159525137711596,-5.519891632329828,-2.8999770360066384,0.868630075269678,0.2872767373377541,-1.2692898039916662,1.0432057142607631,-1.8178279651907026,0.8188167900957115,-0.9113145067136775
2022-03-07,29.091737033867147,1.9574414351818283,-5.318724495229187,-2.954794652234519,0.7412955953180711,0.3897257164268635,-2.256868563578641,1.882938467911879,-2.5273476935671937,0.8858498771142831,-1.0846141427554792
2022-03-08,28.417139016838256,1.3366247664305972,-5.37878153973655,-2.9094091631988177,0.5977238004423542,0.20889531667018257,-1.5487261104903856,1.9061576789626389,-2.2502037924844496,0.614990050125931,-0.8070667592774012
2022-03-09,28.578335924767345,1.8028594779878828,-4.967943794092408,-2.9828206193928883,0.4042555496523229,0.31486878157727327,-2.009392354912721,2.3854364261340533,-2.783773308716679,0.5337714993353553,-0.8703411961032619
2022-03-10,28.838028197671647,1.9264327113509276,-5.191413308921263,-2.802349068093171,0.39788678221061446,0.6377816134964087,-1.9490853761906521,2.569132436583458,-2.651811916055,0.3675579943432882,-1.2503468744524213
2022-03-11,28.610754641126064,1.7890988302719604,-5.276340066025629,-3.0026035965376585,0.43889003983704034,0.6642922052571192,-1.5922976382829688,2.8126898682055095,-2.282447918376625,-0.3181080460934571,-1.2671480864782372
2022-03-14,27.94910470511569,1.1295855512436601,-5.3176861571498915,-2.893094627574828,0.46670167524890893,0.5558708917450484,-0.3419764585122473,2.493359492762755,-1.4412539203683588,-0.15902035925026503,-1.3825362839368895
2022-03-15,28.120400488962126,1.011650552555699,-5.403646516731566,-2.9514037392342702,0.5199950293235092,0.5357341179561806,-0.8226541510893464,2.2872981369730305,-1.5672637707015018,-0.1128372792322545,-1.4534685094094277
2022-03-16,28.35151855288881,1.2421779145983582,-5.405359799846755,-2.984815038078759,0.4371006988836553,0.6864457035220906,-1.1033183477956967,2.638950204658558,-1.5192824405334715,-0.18488347166183616,-1.4740371810753952
2022-03-17,28.372879338744326,1.522967921282136,-5.3418463447562266,-2.9442899027199636,0.36511702463408335,0.9891647742862765,-0.8346381699701656,2.3205170482031074,-1.2298178259689345,-0.24618286501604159,-1.3981176238196875
2022-03-18,28.45480996424321,1.6213134304339132,-5.3604551298195044,-2.9221515533405467,0.23005095846013024,0.973256147106871,-1.0779684875197066,2.356143709200312,-1.2251241623589062,-0.05461547658231858,-1.1953590163330798
2022-03-21,28.723874574208388,1.406325386828998,-5.324443325622973,-2.7519450684955675,0.41322425106768346,0.8327154369931871,-1.958772023876115,2.2346445438236393,-1.484826887168895,-0.3007560047344655,-1.3089398239674312
2022-03-22,28.69968571079356,1.450170033665347,-5.146860254435802,-2.740362864391495,0.2616553933830914,0.8113565251143486,-2.2557815739982914,2.518442779827229,-1.5060867121408659,-0.35247264794516797,-1.3729393733191035
2022-03-23,28.830568875920648,1.5739245921734335,-4.727425677260066,-2.320607376589637,-0.0748477846077456,1.0035236924513717,-2.0351254822641547,3.1788139206875594,-1.4802423045290538,-0.7559390657916191,-1.7449196842183725
2022-03-24,29.058884650528377,1.7965153001586978,-4.523323936294867,-1.9978580722419366,-0.1606025491051824,1.0716699754523304,-2.380931263080756,3.4972867619335712,-1.6652878619656588,-0.791056475008111,-2.089020909693905
2022-03-25,29.203973360709657,1.8384285133563847,-4.2199127117768445,-1.8407768302665448,-0.2702761281382536,0.9463297426146939,-2.516332122580465,3.5876661622811272,-1.8029172515924226,-0.9833364239414408,-2.43441382578182
2022-03-28,29.001841745019668,1.5645589881248392,-3.584977474493216,-1.5274121039571256,-0.7792721174543845,0.523759761709506,-2.699860359440773,3.7835360182906106,-2.0834930037097603,-1.4776461309494278,-2.42187012492783
2022-03-29,29.48958435088296,2.1460061947888738,-3.5683601679234016,-1.6060255226407654,-0.7347459915540394,0.9093399264821096,-3.381121614075893,3.904750933773718,-2.1174231852595895,-1.5407691957567728,-2.5872448981288665
2022-03-30,28.99053331817587,1.9630563659100262,-3.3223031576345035,-1.114918148305075,-0.9093300865192303,1.182835182479138,-2.8808284072173667,3.515815512560817,-1.5964788317150596,-1.7792223121262394,-2.275590341950345
2022-03-31,28.905063364663434,1.8681763511634686,-3.3322471718137154,-1.1185570085359546,-0.7772484441501825,1.66865461369446,-3.0769625505736307,2.997572020060987,-1.5146930814826445,-1.6040376322596406,-2.3084694546793525
2022-04-01,29.24509125651906,2.1597376131116404,-3.180464524471532,-1.1419083054858115,-0.9103096557944728,1.6517727440594872,-3.4873042137432693,3.1416986939647282,-1.0438242587725013,-0.9912565713912244,-2.378339377716214
2022-04-04,29.382072486082258,2.4724878320152217,-3.0435279880920887,-1.1462352067999966,-0.7162281478054604,1.7405206560247002,-3.678857540045119,3.1798492285393802,-0.7904171103065721,-1.0202560977402826,-2.2020213467790706
2022-04-05,29.245313816123318,2.1104515122891967,-2.704667530319405,-0.9115860615797182,-0.7730070035407621,1.5529351785066545,-4.039405738455355,3.350135795392484,-1.2049041255728232,-1.2647099129630746,-2.0331663358033873
2022-04-06,29.022479675939607,1.8781041528855629,-2.658603236111463,-0.6595743704792096,-1.0380633675611275,1.7789931469217846,-4.013453799068628,3.3339715821703773,-0.7552498080279326,-1.071876074718543,-1.8256458334059265
2022-04-07,28.459091442803583,1.385801786511355,-2.452298623053532,-0.5719207489191378,-1.3651343928662147,1.6228612469999288,-3.478687151947207,3.3037559169140884,-0.7219371712810161,-1.2422796344373104,-1.7142294006363363
2022-04-08,27.37155935796246,0.6228219704483278,-2.5125190302436398,-0.207329529948451,-1.7349291223691377,0.9511856316015717,-2.761757203754394,2.9883158985029072,-0.3265521522254029,-1.2374486716002941,-1.4536224636157282
2022-04-12,26.114119335896547,-0.7072492756762359,-2.303527694928396,-0.35775737000793184,-2.3536587737554022,0.21336811102836767,-1.9082423001076545,2.5131233142662417,0.1332892800418598,-1.5579760295033318,-1.0802798491780246
2022-04-13,27.051713598482333,-0.11569220667360669,-2.051662942637222,-0.28291697977926034,-2.5308982357682117,0.6560215867635145,-2.872556466551103,2.5563407952134294,-0.26966924226996736,-1.2994937039699823,-1.5737104273434666
2022-04-14,26.992754670934445,0.053768208869601875,-1.531534625096329,-0.4065690050136329,-2.7305593162855337,0.888417291980401,-3.224746735421209,3.2493344938466064,0.2209691498985321,-1.4789390608840032,-1.5230653737263242
2022-04-15,26.365949182354868,-0.512778960905925,-0.7576428747985898,0.5535544454085408,-3.0808455560817682,1.0665968232126197,-3.309444783135229,3.696845896548648,1.0956152080599022,-1.2409409474840054,-1.234935399884156
2022-04-18,25.28939925850102,-1.4060328931426693,0.2844947913546504,1.0504482210683508,-3.554649959771907,1.3258748996574918,-3.864020159666772,4.0040573237778965,1.798386633039651,-1.2811045128676988,-1.2077552744421582
2022-04-19,23.700865881582327,-2.19583091683972,1.080829173896349,1.3502360530091517,-4.028219253417521,0.9513589885072626,-3.3989716844607285,4.221494883876602,2.452301796813835,-1.3797492569479626,-0.6925530975548623
2022-04-20,21.95782483254302,-2.980281546894999,1.471528444684583,1.6138881722983809,-4.005556938979617,0.6743151145803007,-2.747599123263996,3.7142900821548226,3.098943375886943,-1.5915092636503287,-0.1634994665329501
2022-04-21,20.482557781030224,-3.6143235648418077,1.9243093641976943,1.5489301956968908,-4.274172938013069,0.10792957564698469,-2.23568175576833,3.4181559596318327,3.8312975667766,-1.6856556305352004,0.2725864971414449
2022-04-22,20.108448356971145,-4.028148575860369,1.2075091152773165,1.403854422160462,-4.00752613814193,-0.7023065432229298,-1.557084628297896,2.522990966227974,3.9741376025569695,-1.5703700253515553,1.030383150683769
2022-04-25,16.37791208180213,-5.721525816141693,1.5901673712110784,0.8413839329647287,-4.291156758784603,-2.412089967865706,0.336993094337134,1.8405561115270868,3.886621374338983,-2.5199646993426783,1.6363016100487382
2022-04-26,17.820916002376343,-5.304657481002325,1.203791998744316,0.5831397550574763,-3.9469711360203137,-1.8796967465079841,-0.5785935878073523,1.9481746506574935,3.9971185218118377,-2.055420117878114,1.7875773709463234
2022-04-27,18.722012032072655,-4.882213078455249,1.1540743363380834,0.7147894671261378,-3.9541109704666946,-1.8766125058560856,-0.620036582630707,2.166870462594879,3.987944670986787,-1.964078067655558,1.555403433072723
2022-04-28,18.960085396891465,-4.971987959082023,1.3727451598618685,1.1678996043619487,-3.929511398164363,-1.7553739475916508,-0.2734229600443133,2.271797430689236,3.781288678032505,-1.8129596941821058,1.0840213421923712
2022-04-29,20.16667053429022,-4.831408051815741,1.280167922365433,1.6439753523662572,-4.098220666161094,-1.3802536827474625,-0.8741337263331559,2.539526069524605,3.771653764824103,-1.8431938461014694,0.4794677861245551
2022-05-04,19.63788315049119,-5.24018138259116,1.581719320278291,2.1179281399127388,-4.492153907276508,-1.2550306442174863,-0.7560968607090518,2.6589221112393755,3.546415134223957,-1.7321118642291429,0.7616714302814933
2022-05-05,19.562525188598737,-5.52071714201106,1.7351236710564832,1.8913024083685885,-4.63850503880552,-1.0864505651319767,-0.8016977323130967,2.709969810104429,3.7058922126413183,-1.5342512318844472,1.2819391829477755
2022-05-06,17.600327582182416,-6.521367599049238,2.5959469381783795,2.085779467600438,-4.8846153417295675,-1.9315923414897413,0.23494671926463961,2.4700402830386414,3.7829331598443345,-1.153626000037051,1.4967570013359388
2022-05-09,13.76991552916843,-8.259846862446965,3.113469668290037,1.3857630476102667,-5.183003511364458,-3.43748561158627,1.8244580262132046,2.0642906964886776,4.008850498691346,-1.5588056368186634,1.5987141430396203
2022-05-10,14.186241164756638,-7.824802844265966,3.1610289958549664,1.5860090212833082,-5.218049941017413,-2.8131961322739163,1.3049341007148723,1.96165321227067,4.121593824413967,-1.341698659468345,1.4229419498290494
2022-05-11,14.710023476430875,-7.592204997875089,3.331572401658304,1.7912834966808417,-4.971804185230843,-2.6128809182414687,1.0642719761504909,2.0590644309289607,4.083728785545712,-0.9494071597124754,1.4010430001968084
2022-05-12,11.438987292830952,-9.152622648353638,3.6935400044880584,1.2591413788536332,-5.054181869544173,-3.5431837132873016,3.294717607249008,1.798840148604012,3.8751765110842347,-1.3207583961291536,1.5509473550467492
2022-05-13,7.6132818598142595,-10.463967384832404,3.845693095352688,0.9405743082704525,-5.260032501804977,-4.493091758895755,4.942829548785456,1.2727232378070266,3.6417203659006363,-1.4620418475944392,1.6578416177505362
2022-05-16,7.181865847764495,-10.15468387215744,3.105227412665371,0.1945958365352769,-5.5544252024379395,-4.5011113204013,5.549236609040174,1.1316000494589133,3.325721397490052,-1.5302852603883648,1.475207255797705
2022-05-17,10.663585361143944,-8.951380901106265,2.818443831301688,0.590837822774987,-5.354200213642147,-3.6981112285718356,3.6891237075555665,0.9484208448920483,3.2116707001807256,-1.356677755825476,1.3426153174863589
2022-05-18,11.328174831298917,-8.57479081727897,3.1936017263448155,0.8507446562502079,-5.113334485331702,-3.6327989938243137,3.1743516935873237,1.1649422393782247,3.379916462433528,-1.3534823278431811,1.655138545758445
2022-05-19,11.106412035963915,-8.704919591415283,3.4582958407789395,0.9144330749897331,-5.20336164962729,-3.6388937512904755,3.1550025798818195,0.8201464053000082,2.819159633192735,-1.092912867842177,1.648123884881114
2022-05-20,11.358519306066611,-8.404049565010599,3.490432423994131,1.2069617938351827,-5.016760265710997,-3.5292762640107016,2.9504147603542523,0.7513000570998625,2.8499929723278745,-1.3723004864712551,1.5669000478895
2022-05-23,10.571762021194234,-8.779575061639783,3.842487880596286,1.0375488082618884,-5.008065925049408,-3.8363564904383423,3.15484114418469,0.9050448772761048,2.65980110376697,-1.4020771901186182,1.240096505061226
2022-05-24,10.760536694758965,-8.60437923670715,3.9401770757782484,0.9940371894078859,-4.8526017479927415,-3.617522694617941,2.5921402726492495,0.32167438546263805,2.5056921321759154,-1.0445444465015865,1.1650054720214227
2022-05-25,12.967469173611008,-7.718323560799507,4.130472435183521,1.401840510334765,-4.681724353670276,-2.7869829025160766,1.4351125036962902,0.5636815274233089,2.393613417956971,-0.5794913790857512,0.9513886845503782
2022-05-26,13.568180703655333,-7.605977921866305,4.152686103185429,1.5109460649600461,-4.642557574969177,-2.7869326361966333,1.5060690999720292,0.6918578402709795,2.4565314396669855,-0.5776911016800301,0.7928398958278441
2022-05-27,14.22130397435228,-7.32172525421046,4.314915094255076,1.8076885445002846,-4.751326115938648,-2.566207110942193,0.8914110606240677,0.7294291107905455,2.3983121786323807,-0.2506934392937825,0.8383004138345153
2022-05-30,14.720079452775959,-6.915701378008019,4.542441365071778,2.402498700010259,-4.426668602168211,-2.102860209095055,0.5621888742042134,0.5668604516873752,1.899702701553716,-0.061838185639490395,0.6376738993917094
2022-05-31,14.556764678127314,-7.057201475666048,4.848087529017841,2.590056420918095,-4.228121613073336,-2.047902312333819,0.2701448277048777,0.04286762355283147,1.4006759908472775,0.12694078679104856,0.4586677342225243
2022-06-01,14.512504901198902,-7.053523951385928,5.41360478147313,2.758497097049322,-4.203026785063075,-2.032346895497607,-0.00619265722611928,0.165843299802857,0.843705267922152,0.8227037820502938,0.5534235155482203
2022-06-02,14.194301962281225,-7.445731839937698,5.603095506462651,2.7379220072231774,-4.599531017516917,-1.700214727912627,-0.26573967654255215,0.4735915058264015,0.8032318467640198,1.030699462446563,0.36021069767959624
2022-06-03,13.959696827348424,-7.717160673241262,5.847139865245055,2.8120140654365815,-4.7699681711237005,-1.7344626250560644,-0.8365565334209735,0.8102325766191665,0.617461081569656,1.5103571146971544,0.2914260381130057
2022-06-06,13.40786086282244,-7.706626725215493,6.278546381890401,2.8918488806588347,-4.847350280230096,-1.6153481575881892,-0.7189220809685193,0.5687395908426577,-0.018508435255682354,2.280073107652164,-0.031886346120599596
2022-06-07,13.447832743136814,-7.530905943454628,6.8362556068156275,2.9212422360470485,-5.177446954738281,-1.2104204001636907,-1.2961562968828821,0.7390729160280176,-0.45668191560410043,2.8021064077785014,-0.42906538780254566
2022-06-08,15.04566080421397,-6.797014343333248,6.735833004137836,3.033884100123273,-4.761196892602315,-0.7733592609794341,-1.7564002233963891,0.6283207432188073,-0.20251065371477972,2.516437834724211,-0.505696099352853
2022-06-09,15.207426133812874,-6.610764091966235,6.65120709872044,3.2657313812165842,-4.6048144510011575,-0.6120582862194803,-1.5885306454813704,0.4901762680831504,-0.28456994563356486,2.5379475184421763,-0.31714638437133336
2022-06-10,13.928255922051092,-7.454617943900507,6.422749026617988,2.754725913858164,-4.36634359116553,-1.3654051070048492,-0.23698923255115134,0.3831467577861754,0.21344154064125154,1.925641060931349,-0.3093697621541996
2022-06-13,10.165579959519084,-8.651123642493387,6.616267078783845,2.4382890139769584,-4.423688981661662,-2.1814648719896876,1.1310056681242986,0.3485120879555089,-0.35169339916572695,1.7680566120649153,-0.24657601715334182
2022-06-14,9.359325584341876,-8.758521158322147,7.151167743059887,2.3333435581042306,-4.300733720149779,-1.7598290219791668,0.010544176273447503,0.28775065658457366,-1.1860206234834512,2.512569582092704,-0.7473234369614511
2022-06-15,7.190825519168602,-9.315331792653957,7.5547174354678415,1.9072786088589662,-4.106706621849964,-1.719165789408679,-0.29866177533797944,0.5154574542430822,-1.9141798648789405,2.7417970113075274,-1.4017244623076235
2022-06-16,7.699611069318622,-9.109120841738758,8.036745219635668,2.333474018924914,-4.213196006955204,-0.8607397052659593,-1.070658448263,0.835056505259713,-2.431744328758579,3.9660022856270705,-1.4130372082402993
2022-06-17,5.555172839985637,-9.598317946666914,8.659129188276108,2.239569341017971,-4.313383192215553,-0.8424841644838217,-1.1552167612871005,1.1698253753480634,-3.280920296566837,4.657438024781652,-1.700983731552863
2022-06-20,2.7153246422776984,-10.200973104274738,8.43700435893969,1.3891939041394012,-4.008957816161738,-1.5461884854617844,-0.7539308153241703,1.1666997094830132,-3.828507515429587,4.772279828514637,-1.764532107638153
2022-06-21,1.1336478054723746,-10.409291291721939,7.582219956722735,0.39125140840399997,-3.864437713325289,-1.5639855604129083,-0.32835774696143527,0.524598435396598,-3.560740843473913,4.436901004404692,-1.536554780120758
2022-06-22,1.9638894352520317,-10.211999649569545,6.641960888780425,0.18176768804633206,-3.573755727254535,-1.797337175948205,1.001216966275952,-0.09645256973283672,-2.8310289648445117,3.127292760370342,-1.3748257332182998
2022-06-23,3.6290055498262497,-9.829706355664317,7.24687322864915,0.9434558124921997,-3.7406751311122104,-1.1588512804719888,-0.15862404521938245,-0.284438142302432,-2.858712487363041,3.5260656163758273,-1.5383983075826215
2022-06-24,3.8606543367745685,-9.819679785944341,7.465046041329081,1.017125773798219,-3.712584334722325,-1.1408251758550354,-0.12840742279137307,-0.3154184906423906,-2.639133115736916,3.050002997398638,-1.5637802265431224
2022-06-27,5.090649186760316,-9.25203063326397,7.653628449744124,1.6323402936793912,-3.600076084886754,-0.31853098754542447,-0.1425477395398873,-0.9875465542717895,-2.4745934375224357,3.0884222957555933,-1.5254720605594545
2022-06-28,6.125936814041385,-8.966307186233811,7.615525346154017,1.9981561725558952,-3.471081601082008,-0.20886717628756607,-0.10528600864990201,-1.3301746608068188,-2.494211242539461,3.2017863198074323,-1.461904561878829
2022-06-29,5.896503669792344,-8.934353169398287,7.531097987982443,1.7675967879219598,-3.2856822087830184,-0.027368162858172396,-0.29911521940884733,-1.2803458183345833,-2.531900878489437,3.137811633497712,-1.7502709077442322
2022-06-30,4.59640164187258,-9.337679094474739,7.597903686776298,1.8828305976310984,-3.02395671147043,-0.2737498418120659,-0.03379773354523785,-0.9463131998109546,-2.7395862766548786,3.425082440938503,-1.8365705005451842
2022-07-01,4.519526210960299,-9.246724267641977,7.411068484100244,1.7795297657681028,-3.143270246267882,-0.15347934941734726,0.4355468576191711,-1.4893309375037853,-2.6989435023995423,3.425369606658159,-1.8906007944651206
2022-07-04,4.676355066741257,-9.263451789685819,6.991411852624196,1.5262548141024939,-2.872616945855373,-0.1567231360360078,0.7434983300870062,-1.5956476593259752,-2.509620781834129,2.9069331182473253,-1.5940884545699352
2022-07-05,3.3798835053270455,-9.074570312417546,6.056933663624934,0.8626365324455555,-2.720718817081962,-0.43303998343256944,1.6966328478980846,-1.4176997156457412,-2.088873414434008,2.2887506165737026,-1.34698333265195
2022-07-06,1.7525331478666317,-9.453335294055451,5.4303493661695885,0.19485400267693948,-2.6657708459152487,-0.5904047995613766,2.7908708755810316,-1.6584969534453173,-2.000851724502757,1.3538037535973468,-1.3213628911692639
2022-07-07,1.9619721353734128,-9.38165783935392,5.554859996167446,0.21601741890725973,-2.4753750922858857,-0.4644663670088098,2.405959212459127,-2.195607958044908,-1.712758004037571,1.361775690447248,-1.2983460663683946
2022-07-08,3.1802709474714073,-9.16214003618019,5.813142797481279,0.6589429259433522,-2.2761603978594698,-0.46786931404161075,2.2764842441429045,-2.0271673953722718,-1.8012718398185408,1.1246737029024203,-1.1771179678715054
2022-07-11,2.84924741553563,-9.24684398811435,5.656650625444975,0.3392282454787996,-1.9702520365662524,-0.41279717162817364,2.642320619316086,-2.1641783194353033,-1.6856542705857307,0.1770375799007487,-1.4885938744140463
2022-07-12,4.635228562203787,-8.826621190477564,5.890908694598593,0.9943240383232775,-1.649589099750799,0.2730254983400028,1.7906338685634786,-2.6057507040607533,-1.9955829571604484,0.14785176883195678,-1.1761399663333703
2022-07-13,4.9714969815407715,-8.693723009155995,5.737946143470867,1.169716570132219,-1.779857789423931,0.3739870079733414,2.0170125245421118,-2.512188276217255,-1.724231296528905,-0.14947985282221035,-1.2484835581236333
2022-07-14,5.29324960018083,-8.540363951145613,5.632107105913929,1.4406689546998919,-1.4603727485742102,0.2887914775758139,1.732762940179738,-2.4910428699531226,-1.8117937524084078,0.1447411354560703,-1.2228443551533807
