Ngày,PC1,PC2,PC3,PC4,PC5,PC6
2022-05-11,14.710023476430976,-7.592204997874818,3.331572401659743,1.7912834964912865,-4.971804199416887,-2.6128810024733866
2022-05-12,11.438987292831072,-9.152622648353407,3.6935400044910662,1.2591413784105236,-5.054181902106464,-3.5431839265071066
2022-05-13,7.613281859814405,-10.46396738483223,3.845693095357306,0.940574307561167,-5.260032553171578,-4.493092103654526
2022-05-16,7.181865847764639,-10.154683872157285,3.10522741267151,0.19459583555799553,-5.554425273032802,-4.501111798694316
2022-05-17,10.663585361144069,-8.95138090110606,2.8184438313068556,0.590837821952856,-5.354200272268681,-3.698111622165632
2022-05-18,11.328174831299032,-8.574790817278751,3.1936017263488403,0.8507446556167503,-5.113334531139262,-3.632799301076571
2022-05-19,11.10641203596403,-8.704919591415063,3.458295840782971,0.9144330743510429,-5.203361696900942,-3.6388940640668026
2022-05-20,11.358519306066729,-8.404049565010377,3.4904324239972073,1.206961793342324,-5.016760303059958,-3.529276509519116
2022-05-23,10.571762021194356,-8.779575061639564,3.842487880600194,1.0375488076482762,-5.008065970241365,-3.8363567896901936
2022-05-24,10.760536694759086,-8.604379236706928,3.940177075782133,0.9940371887845441,-4.852601793063243,-3.617522999764865
2022-05-25,12.967469173611114,-7.7183235607992495,4.130472435186314,1.4018405098609663,-4.681724388008304,-2.786983139793464
2022-05-26,13.568180703655436,-7.605977921866039,4.152686103187916,1.5109460645424035,-4.642557606268986,-2.7869328474440955
2022-05-27,14.221303974352374,-7.321725254210179,4.3149150942557615,1.8076885443561113,-4.751326127404463,-2.5662071978483176
2022-05-30,14.72007945277605,-6.9157013780077286,4.5424413650739375,2.4024986996123934,-4.426668629904257,-2.102860416864479
2022-05-31,14.556764678127408,-7.057201475665757,4.8480875290205985,2.5900564204540153,-4.2281216441556335,-2.0479025438165834
2022-06-01,14.512504901198993,-7.053523951385625,5.413604781474266,2.75849709685063,-4.203026798276182,-2.0323470039459104
2022-06-02,14.194301962281326,-7.445731839937398,5.603095506464633,2.7379220068734735,-4.599531040121842,-1.7002149092638463
2022-06-03,13.959696827348527,-7.717160673240958,5.847139865245465,2.8120140653372463,-4.769968176265931,-1.734462689122506
2022-06-06,13.407860862822544,-7.706626725215191,6.278546381891424,2.891848880464703,-4.847350292151446,-1.6153482630372311
2022-06-07,13.447832743136917,-7.530905943454314,6.836255606815069,2.9212422361560426,-5.177446944487145,-1.2104203497085204
2022-06-08,15.045660804214057,-6.797014343332915,6.735833004137323,3.0338841002230734,-4.761196881714179,-0.773359209081157
2022-06-09,15.207426133812962,-6.610764091965905,6.651207098720413,3.265731381245137,-4.6048144457709235,-0.6120582678037314
2022-06-10,13.928255922051186,-7.454617943900195,6.422749026618585,2.75472591378257,-4.366343593707995,-1.3654051376433949
2022-06-13,10.165579959519206,-8.651123642493124,6.616267078785347,2.438289013773612,-4.423688994080932,-2.1814649684916847
2022-06-14,9.359325584341995,-8.758521158321887,7.151167743060339,2.3333435580581634,-4.300733720959793,-1.7598290489879853
2022-06-15,7.190825519168731,-9.315331792653716,7.554717435468319,1.9072786088190683,-4.106706622529259,-1.719165807540151
2022-06-16,7.699611069318749,-9.109120841738504,8.036745219635405,2.3334740190027743,-4.213195999500952,-0.8607396667341977
2022-06-17,5.555172839985772,-9.598317946666679,8.65912918827496,2.23956934126108,-4.313383174160834,-0.8424840480256668
2022-06-20,2.7153246422778405,-10.200973104274556,8.437004358939589,1.389193904216937,-4.008957809840025,-1.5461884456255235
2022-06-21,1.1336478054725216,-10.409291291721788,7.582219956723058,0.39125140838922323,-3.864437714027204,-1.5639855664973763
2022-06-22,1.963889435252175,-10.211999649569393,6.641960888780244,0.18176768809339872,-3.573755722888638,-1.7973371561128988
2022-06-23,3.6290055498263882,-9.829706355664136,7.246873228648573,0.9434558126181309,-3.7406751210266114,-1.1588512180844783
2022-06-24,3.8606543367747075,-9.819679785944151,7.465046041328456,1.0171257739461117,-3.7125843232574955,-1.1408251008248655
2022-06-27,5.090649186760445,-9.252030633263757,7.6536284497423335,1.6323402939992775,-3.600076061468166,-0.3185308341189555
2022-06-28,6.12593681404151,-8.966307186233585,7.615525346151886,1.998156172915528,-3.471081574170687,-0.20886700257547394
2022-06-29,5.896503669792466,-8.934353169398062,7.531097987980286,1.7675967882821126,-3.2856821828003193,-0.027367990521052682
2022-06-30,4.596401641872712,-9.337679094474538,7.597903686775152,1.88283059782587,-3.023956696769024,-0.2737497468244452
2022-07-01,4.5195262109604295,-9.246724267641778,7.4110684840998164,1.7795297658520903,-3.1432702408546556,-0.15347930431506768
2022-07-04,4.676355066741387,-9.263451789685627,6.991411852624562,1.5262548140499803,-2.8726169506298964,-0.15672315588573676
2022-07-05,3.3798835053271725,-9.074570312417391,6.056933663624821,0.862636532469127,-2.7207188166095393,-0.433039971306544
2022-07-06,1.7525331478667656,-9.45333529405533,5.430349366170573,0.19485400252829185,-2.6657708577278796,-0.5904048694599038
2022-07-07,1.961972135373545,-9.381657839353792,5.554859996167563,0.21601741889998952,-2.475375093988487,-0.4644663679990725
2022-07-08,3.1802709474715365,-9.162140036180038,5.813142797480824,0.6589429260224037,-2.276160394421171,-0.46786927846792964
2022-07-11,2.849247415535759,-9.246843988114204,5.656650625443493,0.3392282457196988,-1.9702520219071862,-0.41279706190333104
2022-07-12,4.635228562203909,-8.826621190477388,5.89090869459797,0.9943240384418409,-1.6495890938357975,0.27302555402681034
2022-07-13,4.971496981540891,-8.693723009155821,5.73794614347012,1.1697165702778498,-1.7798577815965468,0.3739870769827759
2022-07-14,5.293249600180948,-8.540363951145434,5.632107105913247,1.440668954817144,-1.4603727426470905,0.28879152988721124
2022-07-15,5.42777513560146,-8.482977502551314,5.520510253446017,1.4805571319307635,-1.5107148333774338,0.20832806046628086
2022-07-18,5.591115724636421,-8.167432174103107,5.615148107287373,1.6289827845752276,-1.1742068947859299,0.5318824409713858
2022-07-19,5.720302224723003,-8.109781039759039,5.811487736229225,2.102491324273247,-0.7154216662517333,0.784968133259034
2022-07-20,6.981299039293095,-7.633532310416878,6.019620829074045,2.4354470156123327,-0.5416003416305172,1.17692294246978
2022-07-21,6.8907583728143935,-7.777392332404896,6.071578704482867,2.2448181406684204,-0.5459779667523488,1.5087428836500938
2022-07-22,6.685375273381891,-7.975891221440804,5.921088282589736,2.4792614386052327,-0.3712945702293874,1.6846638739509072
2022-07-25,6.131966469007779,-8.184259456493741,5.747987986556627,2.3043229424130653,-0.2569516430430141,2.0787652794289473
2022-07-26,5.754948953482405,-8.13533087314531,5.663500915483106,2.1413230686416456,-0.09421198621802074,1.8342779233230695
2022-07-27,6.173402938560162,-7.959965955986385,5.78983573261423,2.496791877137994,0.4108865099129016,2.0326476041485675
2022-07-28,7.28583661265737,-7.535531599014705,5.69934998638985,2.577259365740627,0.7218520330104714,2.4759135472062654
2022-07-29,7.4127021880955795,-7.5774315868371005,5.4418599902956,2.564943667873263,1.1072655358106356,2.730402927750571
2022-08-01,8.577717898830478,-7.149274472469438,5.395288658601752,2.3244539758955343,1.4161497569076447,3.0717028130726414
2022-08-02,9.285202341514266,-7.135584671397208,5.226798124154123,2.6764495724422357,1.5902821789442965,2.677224343186758
2022-08-03,10.010542095674426,-6.92095994440851,5.354375296707102,2.7971289139137863,1.495620146261942,2.78878944211554
2022-08-04,10.187111656912737,-6.829190356705084,5.180939069411076,2.747363823996601,1.4834686788189488,2.765067359143503
2022-08-05,10.53636491554636,-6.645140944609095,5.188425371853731,2.9304462177050477,1.7249085016108063,2.639750369173031
2022-08-08,11.065408895336006,-6.321333181273386,5.386581718927099,3.015837428421442,1.623563568040295,2.6692298692795835
2022-08-09,11.52772492899041,-6.42642893538364,5.454038087260813,3.327424419117486,1.5435281839169686,2.502147569365772
2022-08-10,11.679353310652628,-6.388814038078451,5.173286045463221,3.4735963275113404,1.9843008259966626,2.6896949768098093
2022-08-11,10.98080622310213,-6.588036485183447,5.220976823701644,3.2272507393367555,2.1193571310854002,2.644395838976644
2022-08-12,11.545244657059222,-6.174533627364168,5.399375012013117,3.1474819748600527,2.4608504706654832,2.9677517566648492
2022-08-15,11.93240751768619,-5.9016516746507115,5.535004496048279,3.14398389813536,2.3614470777498537,3.13528237917278
2022-08-16,11.868507892326843,-5.745198953488515,5.579315424597064,3.2048562816483517,2.5973628275992926,3.0993351613441975
2022-08-17,11.59464907754029,-5.816212407595659,5.502587282834474,3.070712314449663,2.9473455351325164,2.8774909978915177
2022-08-18,11.178177446214704,-5.868800368517052,5.492755458256123,3.0125890559907416,3.1930366126521,2.8865669829587457
2022-08-19,10.859733880148593,-6.082509514306963,5.45603524701426,2.687207383262285,3.365380181353121,2.626122631941511
2022-08-22,10.19308410926971,-6.218703028680227,5.4467203487484595,2.5219960129527044,3.637382681395308,2.690758603281929
2022-08-23,11.059921721602196,-5.855746216790305,5.2331874520811,2.6909126910198626,3.992820750145708,2.712066035390393
2022-08-24,11.58033923950973,-5.595409632235757,5.336874504579313,2.9409955019713503,4.194573068105509,2.777838786809591
2022-08-25,12.221256486964027,-5.418737013064378,5.143666093515165,2.756065791920143,3.976053367378286,2.8672524371935295
2022-08-26,11.630120030119064,-5.814207007259585,5.167459616967064,2.607252692372427,3.94172073813937,2.9097352773423077
2022-08-29,10.563135872237517,-5.891654084222577,5.275248473249343,2.4633829997663628,4.194985881448027,2.6129705250045916
2022-08-30,10.653262055808387,-6.007592902436026,5.167770400221995,2.0904472592188745,4.520987930789377,2.8421577573674686
2022-08-31,10.967403553632314,-5.756135304954904,5.1585785581898955,2.493234530900219,4.695225474954145,3.351833299556656
2022-09-05,10.865164862227797,-5.735370734377493,5.226666380789086,2.5448052733251387,4.447863351675611,3.1926274870839633
2022-09-06,10.9157348583579,-5.802304488942258,5.145119227563729,2.5608093249906925,4.281363977729303,2.903479528291289
2022-09-07,8.806643442266548,-6.346572801003776,4.890510710812031,2.185992481275642,4.171222179363893,2.4739667028543204
2022-09-08,8.167825877335298,-6.558152121545796,5.171480339011818,1.9566783867409598,4.321058434723141,2.2443895193910985
2022-09-09,8.864183331300492,-6.332183964993408,5.470941452605663,2.1897332831518908,4.620159216792965,2.9153951029797125
2022-09-12,8.959853795139399,-6.409980663437668,5.314141856845911,2.317647898115791,4.818398638266932,2.796283855943213
2022-09-13,8.975786798191553,-6.316963372509111,5.279314148569768,2.4933576863597184,5.060171002553853,2.7971349236257654
2022-09-14,8.748004966227926,-6.269813741084287,5.364289710674894,2.2609920548295532,5.237831465436461,2.676818018172923
2022-09-15,8.996665333202868,-6.153948206985651,5.300475753930757,2.327243957142101,5.805373495832372,2.9205674809841726
2022-09-16,7.854431333157185,-6.409815155101272,5.053327185632913,2.233602753588413,5.904390486238047,2.878566396790263
2022-09-19,5.457157103374014,-7.058918565179064,4.874163299122569,1.7570361613970367,5.5763911888849425,2.3612965676136137
2022-09-20,6.228464227943274,-6.916965066212764,5.013344154050502,1.6635774269794166,5.606489679706785,2.676171635282955
2022-09-21,5.975641495041055,-6.82476505558939,4.968898899939108,1.5021204086087356,5.754142506301367,2.579791784988772
2022-09-22,6.523605165376059,-6.568264554981189,5.116288915396465,1.8347291671438353,5.821343639871238,2.7133639230508706
2022-09-23,6.317040193216982,-6.659606569172503,4.929067884298157,1.7216756541088902,5.829466449014247,2.7115256568100152
2022-09-26,3.9559488791446706,-7.383298733454049,4.483153229901401,1.1595450231845672,5.4743570312589735,2.0381911575359717
2022-09-27,3.5821753055111762,-7.219155710266715,4.1449548149074165,1.353000127248296,5.795222220993007,2.13674771454715
2022-09-28,2.409901574614971,-7.746656551900122,3.7618232384947254,0.6002942528085098,5.362385968965283,1.5534266073437422
2022-09-29,1.3123913696825475,-8.007497136450715,3.7574481750384234,-0.03874934880293596,5.398522733196332,1.09347991866013
2022-09-30,1.2642078758659876,-8.02311806652351,3.8112930166296883,-0.053392527050628524,5.645443272690232,1.0083627584404222
2022-10-03,-1.8952649077428962,-8.807807630694905,3.5685457236749807,-1.1108049428248796,5.571180945745264,-0.17938949023897796
2022-10-04,-2.853865292124925,-9.066270628125247,3.541842091882782,-1.4461739462978889,5.376568256752218,-0.3539493677775693
2022-10-05,-1.223681045612873,-8.548956371425689,3.9092053631646477,-0.8271539879404977,5.967504905164589,0.11741469637273566
2022-10-06,-3.4267622550442742,-9.214866264920158,3.6815504653731166,-1.6302027762023334,5.839299419875467,-0.6482147460292315
2022-10-07,-6.274317403650294,-9.79660192528371,3.181974936081354,-2.224554449743823,6.076712257059933,-1.3195680614677343
2022-10-10,-5.709075573250679,-9.28856284676382,3.42235647783214,-2.354072811884838,6.24674600161222,-1.0367254479639736
2022-10-11,-8.295200926712678,-10.091632410405966,3.368969944983058,-3.219020887231867,5.9353610786438455,-1.7323244771452326
2022-10-12,-7.074894574072277,-9.38312166410166,3.436903386032239,-2.7909572117342396,6.217105281284908,-1.3391732852521807
2022-10-13,-6.8043634558029895,-9.292514771388706,3.2027528246028583,-2.840636028448667,6.2189620098020155,-1.0602764376068543
2022-10-14,-5.9313967980525035,-8.996880293009868,3.5304819534660057,-2.609872152465644,6.320431658966821,-0.9552952717217256
2022-10-17,-5.987898989576638,-8.91854530656969,3.523238381987725,-2.7278892265624677,6.337827398550762,-0.906098321205649
2022-10-18,-5.350103805301243,-8.756747996599518,3.4724838382946253,-2.422399854177937,6.376081231745864,-0.7173883862446906
2022-10-19,-5.473944890978071,-8.459885855865156,3.516645068453543,-2.385444059675306,6.334739581333356,-0.682593725785723
2022-10-20,-6.043450198768566,-8.583365957234225,3.453638633874169,-2.6004206141923305,6.294498328865151,-0.8762774254813601
2022-10-21,-8.932709002850974,-9.319848038599371,3.0162538986247682,-3.534687635456563,6.160597742721166,-1.6591725254661256
2022-10-24,-11.403490487133205,-9.682226669733037,2.877396442778719,-3.7727416393157918,5.4386511139118845,-2.3294612982216925
2022-10-25,-12.080803736538552,-9.646042413332383,2.5178921475541634,-4.234102439476128,5.355579718130047,-1.9896221967447092
2022-10-26,-12.597253612654658,-9.89224326001,2.4212530052591648,-4.7617857192549735,5.103275063855753,-2.1998638733551727
2022-10-27,-10.627522523075566,-9.213213858504915,2.1332462848439455,-4.577125180333869,5.413264847923717,-1.5586208597476225
2022-10-28,-10.554829901128448,-9.112657734902715,2.047559827958975,-4.335401100415418,5.678225828680068,-1.4388203915172917
2022-10-31,-10.961238552535107,-9.170407026841367,1.6970875359625617,-4.603531805847383,5.5327090071868,-1.5485257475789282
2022-11-01,-10.84262054505696,-8.750449759729328,1.4695429840640741,-4.496597434084389,5.791268412691701,-1.6096479152019272
2022-11-02,-10.924908599314527,-8.911338169298407,1.2193841303951518,-4.465236771840448,5.546137044366285,-1.8781521527190743
2022-11-03,-11.179049144520679,-9.008818285196476,1.2947307306737512,-4.51917369098229,5.538346565718064,-1.9687392094920821
2022-11-04,-12.877885874679052,-9.427541746647762,0.9591726795226295,-4.993631479030088,5.019584247075634,-2.711875603473395
2022-11-07,-14.95297073898638,-10.180930238777494,0.7941573117971702,-5.659168941426886,4.309850178954404,-3.609967084509332
2022-11-08,-15.050956244230125,-10.085388401837339,0.49143628647630333,-6.043956557554921,3.9658161439092083,-3.2989703004173556
2022-11-09,-15.0725412453085,-9.98333663610576,0.27012673879344906,-5.317517495902933,3.9839661216010502,-3.131463913672523
2022-11-10,-17.496443993460982,-10.53598570979969,0.044581854908986585,-6.201492449649129,3.6005949646283075,-4.098633378316182
2022-11-11,-18.501733203669275,-10.611346972063027,-0.6458342262657838,-6.037546713104344,2.948365102579003,-3.8264394490304334
2022-11-14,-20.530235702104008,-11.084024235957797,-0.9515540255091169,-6.505928619651767,2.2876728490261966,-4.101640972286638
2022-11-15,-22.87182337711281,-11.953644251640997,-1.2800770794883278,-6.818736987071528,1.5303807054694012,-5.009411991874095
2022-11-16,-21.043012093001575,-11.244097827475002,-1.526844148450849,-6.550616505997262,1.6824169449070878,-4.484704924433831
2022-11-17,-19.808984003096707,-10.863830713888447,-1.6326287443845064,-6.185543531692833,2.1069440251168188,-3.8680652561732516
2022-11-18,-19.315778039139275,-10.764679418863537,-1.814809872388448,-5.715854000991421,1.8851470242517412,-3.6620688251902878
2022-11-21,-18.88731576230473,-10.750010348076863,-2.0954556702785525,-5.502350943366062,1.8090303524824145,-3.186607379898732
2022-11-22,-18.63134427498506,-10.646585664733916,-2.0259881962643567,-5.368435586785926,1.619881842010972,-3.2590049044531644
2022-11-23,-19.68217975638982,-10.695389246556623,-1.9771839412825296,-5.4772887312964595,1.1693207693670844,-3.1425883746446166
2022-11-24,-19.72343975431763,-10.689220834537222,-2.264568666694988,-5.7091157796553595,1.2816978813940394,-3.029193739525145
2022-11-25,-18.459677226085255,-10.220298479410731,-2.3998515385559847,-5.323567976365119,1.001771939871037,-2.511066150730426
2022-11-28,-16.52830687511477,-9.592253558183387,-2.257217738489968,-4.882557522343572,1.359803720871088,-1.9074988992235844
2022-11-29,-15.586837692675584,-9.20509319055725,-2.0370235951869096,-4.452137527365541,1.3070863460085627,-1.7878874699630747
2022-11-30,-14.943753526425569,-8.791261227649404,-2.017304937393987,-3.7126216922159783,0.971246539143223,-1.3756498727417519
2022-12-01,-14.711125176835857,-8.96265444997206,-1.781413155963238,-3.276017461343766,0.36976289996595474,-2.0074282129594887
2022-12-02,-13.46319813381642,-8.587221360270563,-1.9340730238821882,-3.1305318680782594,0.24723351185709685,-1.4901919498445835
2022-12-05,-12.918195846026348,-8.38500195059505,-1.9518633993950407,-2.9786812063100614,0.14976031533674308,-1.300275668502814
2022-12-06,-14.715724737972392,-9.05782125063037,-1.575727270094032,-3.5320615712868966,-0.1432498758881081,-1.962002563416529
