Date,Actual_VNINDEX,Predicted_VNINDEX,Residual,APE_%
2024-08-27,1280.56,1279.4463064690865,1.1136935309134515,0.08696925805153641
2024-08-28,1281.44,1279.8360521663976,1.603947833602433,0.1251676109369082
2024-08-29,1281.47,1280.6389553026759,0.8310446973241596,0.06485088978420678
2024-08-30,1283.87,1280.5308857892078,3.339114210792104,0.26008195617672325
2024-09-04,1275.8,1283.013464244084,-7.21346424408398,0.5654071362303997
2024-09-05,1268.21,1275.1952497098623,-6.9852497098622734,0.5507959809343244
2024-09-06,1273.96,1267.9296041920063,6.030395807993727,0.4733583321255292
2024-09-09,1267.73,1273.245614046427,-5.51561404642689,0.4350779776753238
2024-09-10,1255.23,1267.2651640823033,-12.035164082303254,0.9588015010960044
2024-09-11,1253.27,1255.2604574221155,-1.990457422115469,0.15882111772400098
2024-09-12,1256.35,1253.3517549734017,2.9982450265981697,0.23864727397415572
2024-09-13,1251.71,1256.326764854779,-4.616764854778921,0.3688366198833626
2024-09-16,1239.26,1252.05022832001,-12.790228320010101,1.032085948058268
2024-09-17,1258.95,1240.0525349572208,18.89746504277923,1.5010496876467792
2024-09-18,1264.9,1258.8830175625046,6.0169824374954715,0.47568838939425273
2024-09-19,1271.27,1264.5794341433643,6.690565856635658,0.5262899192605056
2024-09-20,1272.04,1270.71643333735,1.3235666626499096,0.10405071087697751
2024-09-23,1268.48,1271.533906270768,-3.0539062707680387,0.2407532062581959
2024-09-24,1276.99,1268.200007428708,8.789992571292032,0.6883368367194104
2024-09-25,1287.48,1276.3965150479366,11.083484952063372,0.8608665728382023
2024-09-26,1291.49,1286.537595139979,4.9524048600210335,0.3834644371991024
2024-09-27,1290.92,1290.4728897791028,0.44711022089722974,0.034635006111437286
2024-09-30,1287.94,1289.8516071395065,-1.9116071395064864,0.14842361752035377
2024-10-01,1292.2,1287.1105463768235,5.089453623176496,0.39385959008954574
2024-10-02,1287.84,1291.1882132472483,-3.3482132472483954,0.2599867411497078
2024-10-03,1278.1,1286.884487948464,-8.784487948464175,0.6873083442919525
