Metric,Mean,Std,Min,Max
RMSE,34.95067002994321,1.2243442117116703,33.35253343260015,36.16460898160343
MAE,24.975430377526195,1.5062431951795692,22.698966159477916,26.144331844124252
MAPE(%),1.9988979114905692,0.11430060492694293,1.8285269858957545,2.085368600467322
R2,0.057810747121243386,0.06555143077846597,-0.007786501501166443,0.1428464151599299
