Metric,Mean,Std,Min,Max
RMSE,32.504333565758614,1.9717361094480015,29.46549124422609,34.22021892237434
MAE,22.944022700692365,2.106106896484393,19.680913495275075,24.711546682026576
MAPE(%),1.8216892994113163,0.15870878793799148,1.5747882060429235,1.9545563318324446
R2,0.18349262806390232,0.09687386671736387,0.09766759000948344,0.33099654379841614
