,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
HNA,-0.04230523457259601,0.06348946071842561,0.0986612037077994,-0.0017121429714825908,0.08391958099360645,0.14987555267164374,1.9104887070016623e-05,0.02083438035304047,0.10019692375293301,-0.005252530907015062,0.03240028151277175
HPG,0.05875896341144487,0.06516129589722632,-0.04117790914511695,-0.0037043603709111003,-0.058206876417064284,-0.003361391817654314,-0.013864088580547563,0.006985841676815792,0.04756372900792224,-0.026942000120984223,0.023224325414044233
HPX,0.05830120262159509,-0.0626555810670966,0.040140498016120775,-0.05585790034768515,0.06010226494584375,-0.0244827922541977,0.06128842615902719,0.03174016234088961,-0.04216475788910678,0.037649931798493054,0.007501851260514404
HQC,0.06488887983716664,0.017777925357507825,-0.037208257184169945,0.07180968987881389,-0.050222417773437986,0.048853442329683215,0.07924384805839035,-0.01227026156767819,-0.006028457137393113,-0.0304566088638311,0.0005766181597280413
HSG,0.05539338412235837,0.07027439010549566,-0.05642290807775125,-0.053919691148225826,-0.022523135328539216,0.01938128525320674,-0.004842917222437351,0.023951437609249705,-0.019126076664243256,-0.033606376957528605,0.05607179508437452
HSL,0.05514409742751909,0.05540601406748607,0.008241566706738639,-0.041562358012658916,0.0020685241739859645,-0.10574032154617048,0.001763323458901293,0.006622382313248544,-0.1563875969628733,-0.13552050164331322,0.08882571292483231
HT1,0.05851001357053811,0.010524537282304604,-0.0728998695274362,0.11008699072454722,-0.06086257890854567,0.07587606466314822,0.014234237843719235,-0.015908726828864635,-0.004632899283892208,0.059792956764117874,0.1019476140667473
HTG,0.06249949549127862,0.04240266627731609,-0.017017361062381393,-0.03507813795180038,-0.07877218690423264,0.006873613171678938,0.04414372908479562,0.03785076452592992,-0.11555212892357716,0.022738039175722816,0.029655821175305793
HTI,0.0572039146189649,0.04510805730780068,-0.058565449324185476,-0.019872398733924716,0.04976295271259631,-0.031504952909087544,-0.06296869292620014,0.08660580940253909,0.022543998589515484,-0.018886944057354027,-0.01997896096114237
HTL,0.06066748577857242,-0.05095206371036384,-0.045765619188106,-0.036665365816091006,0.02861957307651337,0.039544605148126084,0.0645338426249885,0.011461924541819532,-0.06246574571462452,0.07265173188356663,-0.004608403460570195
HTN,0.06464091077261729,-0.04208874224007804,0.061406158503270206,0.0027809126711771806,0.025543480978903146,-0.03359156841889627,0.009889313875259004,-0.05078532891982361,0.010249220260491933,-0.0357651315542641,0.017387396410896545
HUB,0.06900521805645923,0.01545981737454692,0.02376952955662012,0.0018782027470095222,0.042548540018049044,-0.013864281877468363,0.0012535888726557065,0.0429783712192661,0.05177874610998758,-0.052377552356296604,0.03702400402469283
HVH,0.0661217710837831,0.005681549656905439,-0.08314311409243842,-0.02333121479993317,0.00886017892326161,-0.035266393388627394,0.04557914799200336,0.005454376475296305,-0.05611949626250872,-0.0031653962468371735,0.02188526782909296
HVN,0.06666650035288404,-0.0211840898976446,-0.062019288697272704,-0.02165130143616682,-0.055587948390011736,0.04698942482322992,-0.004857435632234416,-0.013864723725345373,-0.0075888580713639655,-0.02298668881263031,-0.024100814255805198
HVX,0.06911387010112266,-0.025441754313806245,-0.0033628483839710033,0.040185069831984395,-0.025574763375381736,-0.03227922557628302,0.004806939074571565,-0.01760115619090532,0.020503303163708606,-0.005431098075229804,0.03331488599559084
ICT,0.06049016913022933,-0.0588337109779609,-0.015882666168123134,-0.06362937919114767,0.053366286029195555,0.016387164734536504,-0.005107082978722715,0.019526224007123873,-0.06892619026114724,0.014264427922303691,-0.02557460064467537
IJC,0.0684883354150266,0.02520837430215175,-7.114906420470075e-06,0.03850742644818042,0.027319454742433642,0.04135897069986833,-0.014862004198109938,-0.05567868974237543,-0.03231947611228418,0.026981609093587045,0.033883675679403105
ILB,0.05464799225304104,-0.014720732614388098,0.06787798890707403,0.09231581039696406,-0.011316816326609257,0.0700494067206234,0.0312958734162753,0.06768533070156678,-0.07920662948042981,-0.004682351413333539,0.1625780679525559
IMP,0.0624112295981716,-0.051835497761403844,0.02494667082903343,-0.05514559178461625,0.05287119745608179,-0.03434146465579866,0.04572711705130912,0.01939315459338173,-0.006293223378019897,0.04231027585122983,-0.017922155485026247
ITC,0.05710934827179198,0.03710634143188497,-0.03254123093895367,0.08094613959016388,0.13769939736953643,-0.0015876529895092314,0.031019273409079354,0.01924033116749243,0.11101059486699887,-0.05524401492512638,-0.030662320042880192
ITD,0.04380403251521439,-0.015696930012212736,-0.13875916890495357,0.031669935543668044,-0.1286684992083763,0.028534014174134648,-0.08131365680860907,0.09158247045493,-0.01879647599912467,-0.0007888353689516724,-0.12395945249774133
JVC,0.06743818695923336,-0.030818897071050105,0.013431284330650566,0.06168864279806613,-0.013692246860282782,0.006836051591648487,0.046130421981551706,-0.03194583950432942,0.039771635828266254,-0.02289685791812601,-0.0037009530592600386
KBC,0.06289558646602879,0.04299857570779316,0.015148902537536464,0.04005978781665372,-0.001281671523015883,0.015314271183503057,-0.007130026793009294,-0.14514590840045624,-0.09853282683096623,-0.02305748643725848,-0.0229847646215918
KDC,-0.010635507782476116,-0.020404496726377695,0.13908769724061915,0.06957629966878552,0.2097695875210024,0.02428385145879082,-0.02400151968286518,-0.11919038199712938,-0.11851803453243503,0.07630223474193856,-0.14716232134475002
KHG,0.06830608789951728,-0.011274041045562025,0.04021626668437482,0.04437000482614067,0.033613886686573766,-0.024364833714864982,0.019974489276265165,-0.0240513735293524,0.05762058834183775,-0.046189591339967764,0.06613790271457959
KHP,0.06643533692617641,0.02805421867655627,-0.04880984041583516,0.02434627389786665,-0.005412979342207867,-0.01490656975632784,0.02859365316946413,0.058483728341633893,-0.04600758494132218,0.06141529589516379,-0.05999096398256705
KMR,0.06814905352283453,-0.004943096190700543,0.025595171331294398,0.06302523450644662,-0.040403765948171216,-0.025590451750626287,0.053952948394649314,-0.04685515503722078,0.03176533357593803,-0.02140381457210544,-0.02640749582976447
KOS,-0.04401739476592884,0.08306521583664966,-0.011312875830641446,0.04322519901949227,0.01019485489438406,0.010293626436133409,-0.08453871730413663,0.07791932515127452,0.08318497639113152,-0.05532539205509349,-0.014956027452639301
KSB,0.0619267210239162,0.042464185976021265,-0.05134597763539532,0.05713449085024492,-0.06670148621847762,0.026352527653478924,0.007001495095481165,0.014025619854073754,0.04512207280961776,0.048505309693981605,0.08928549778344629
LBM,0.06190630398362589,-0.04741210057263488,0.05783152416949268,-0.015889274199603277,0.05342739583076262,-0.020852493714386456,0.04519860698154613,0.060136324785092746,-0.035812224303996054,-0.01094833588145213,0.022155531476114834
LCG,0.0475599389519233,0.06956529969370494,-0.09601790706738883,0.0700354960496715,-0.037525182288838006,0.016474761956623677,0.022222997688593142,0.05261458539064036,0.024089525216562577,0.03392016517879256,0.07232572906968582
LDG,0.06438094000173827,-0.05506317661758658,0.0035259557696514406,0.034545913374747654,-0.007853422934781572,-0.009618642349729038,0.009939027757933774,-0.028063936351627752,0.017104316800027265,-0.03139908217177047,0.03486321123896526
LGL,0.07087666638236555,-0.004111835080403457,-0.015448344051712441,0.023519376007857456,0.007632444329873719,-0.020717926024642203,-0.014567698766934463,-0.028628228047011612,0.020807882212957072,-0.034781913385428825,0.03674186225236327
LHG,0.06859193707242614,0.027317601025846308,-0.017559005161510877,-0.024099252327305143,-0.014793809215917261,0.03356062072746957,0.0005019442656564142,-0.02522221586325966,-0.06385851136378111,-0.020346363414287933,-0.0315067457448325
LIX,0.060315267681244566,-0.04141417918442421,0.043148636940289226,-0.07391993319022075,0.07870519110768175,-0.011621220827346661,0.06884669516537019,0.05322217591325279,-0.024040803021608017,0.07495262040037651,-0.03542364846053636
LPB,0.03431542590459004,0.10440048053117314,-0.0132677084830195,-0.05778794697012828,-0.031689868516876184,0.032010058417900174,-0.020732208697679874,-0.08592082902267768,0.01574500600440646,-0.0029453760635612123,0.06479502866532115
LSS,0.05520008376234483,0.06457088985096701,-0.04271264376993913,0.07184277111370277,0.034151787061061596,-0.05064618952617702,0.014577272825394097,0.0036581221413221504,-0.019112261765101526,0.008581936019289927,-0.1274779297432881
MBB,0.058363345794994054,0.06233940733237602,0.014614464094348365,-0.02926134209387321,-0.018449408540215168,0.0804944230838351,-0.015482269356446542,-0.03557840367492271,0.09635773971990554,0.06340619102756899,-0.022974004809424405
MCH,0.06296473363304808,0.024065066801318653,0.061465905592924336,-0.07000332926200703,-0.0321657708642815,0.05145175771217847,0.017098277273125087,-0.030400080613822947,0.10325240915846877,0.03067630945080694,-0.024172247370548725
MHC,0.05419785168504817,0.06828258729690609,-0.0015497777069487597,-0.049935700256699876,0.019030162824136953,-0.10388215918148885,-0.046567590080266,-0.06457807647890693,-0.01852699918985986,-0.03429619222675204,0.047709001267861165
MIG,0.0541220991892494,-0.00653584770032446,0.1131214714160014,0.10261174651121967,-0.07946310265483174,0.026822354817202406,-0.011228276451764416,-0.025548922335929255,-0.014085810597437425,-0.020779829310720567,-0.08349483148810072
MSB,0.06623086644643661,0.017289328686343083,-0.0419251917902682,-0.043536481492761354,-0.045176319051686384,0.009063815446311331,-0.06588628248890588,-0.03804767835244064,0.10641798694091296,0.005113526783058289,0.019924320690291243
MSH,0.06535276541681373,0.0011873596262858977,0.015160306295776619,-0.026234516416455134,-0.09614349440574131,-0.04221234304201566,-0.062331346168687345,0.0375660784988984,-0.012556681595966986,0.08305149172594843,-0.06633497547896014
MSN,0.05488453296695025,-0.07278911491415432,-0.030023090590974393,-0.023942772976698962,-0.013518189116527825,0.03011514545256183,-0.09301458510983489,-0.07647682684310757,0.025626907918672497,0.029551998448086206,-0.021809231722626714
MWG,0.06275646413304305,-0.04357755978641031,0.06192674696226191,0.018911567766161402,0.013110085810578742,-0.018226230333951574,-0.08503367112933607,0.005815026060424885,0.03265301204725748,0.06103126645986888,0.022897843623658123
NAB,0.02140277184651593,0.1209342269876958,0.02511842333330592,-0.013205810071811297,-0.015207546307923417,-0.03928304542526966,0.007885646498226628,-0.022222365414000564,0.03224030289920928,0.020632973982452063,-0.001256688735643033
NAF,0.059950644047715364,0.060172130264701716,-0.05799072863130757,-0.01713253106877994,-0.015463751129294314,-0.04403304329542344,-0.019949869760636996,0.029375432865780933,-0.013427117895518448,-0.040211361745242445,-0.0006078654817781099
NAV,0.058298106571834415,-0.040538733288442874,-0.030096156096360297,-0.09633956431505127,-0.0767232415713362,0.029174632716727898,-0.03578858721961769,0.07943337970196764,-0.04792562692111985,0.005599723721666341,-0.05314407579573482
NBB,0.060582333637598525,0.04621204761991248,-0.0287648504259299,-0.08745782581312447,0.060049630525534595,-0.0494367191291541,-0.003918870250061823,-0.013186681864523913,-0.06674558267431471,-0.007192637867798927,0.012566601868955016
NCT,-0.006263802379437496,0.09410714764018209,0.09392859736106685,0.05496462499891563,0.12010092320099693,0.09545415541494943,-0.002513482907715316,-0.061320513176894915,-0.02207747242633158,0.07838127395028696,0.03585401189291051
NHA,0.07059071082446082,0.0004301690362729549,-0.036980158886302246,0.006553079243156141,-0.0017659376946971062,-0.02939842663784034,0.009090481204368301,0.01739951295178654,0.0556506333368562,-0.05653157189197565,-0.00880415691589859
NHH,0.052658457749867486,0.06280491290546465,-0.04378857726358784,-0.0860544014308712,-0.05116237324045308,-0.017656614744732083,0.04375346671954004,0.020193574046156865,-0.057661128074328584,-0.09536312825627008,-0.03209627581078767
NKG,0.06886050763647847,0.011916349409053884,0.04339079842368575,-0.02913782411045794,-0.010552463151982296,0.017535707647862928,0.0401907217469961,0.03622512163636891,0.024912343631157755,-0.053212377809205826,0.0849586795962446
NLG,0.0681305973876024,0.02916498516724808,-0.010453582750728403,0.0034971282200636,-0.04708560023681012,0.009226676451703157,0.004191310679850531,-0.045637424040751974,0.022859242990634222,-0.07037427937998214,-0.050184698763055154
NNC,0.056252431634807185,0.022830351782827857,-0.11356096929929108,-0.08449447339901306,-0.021389146721383295,-0.0014381083386565225,-0.00532359619919673,-0.0027637796691346657,-0.04184074442862856,-0.0813033994881714,0.023139658008169244
NSC,0.05929798675424223,-0.024432699051766663,0.08983631997951567,0.04025281683120793,-0.0466079708846244,0.05293733436681458,-0.08025432813860348,0.02908934105113555,-0.03640615342569736,0.025746739459273752,-0.03958953883379844
NT2,-0.039474683431851065,0.03569753927036855,-0.07087237029052985,0.1541380382319542,0.0767085746772252,0.13298155925294688,-0.01974287064963433,-0.008439794855342918,0.00528730365877715,0.029657053143604794,-0.04626416079178088
NTC,0.04794878111182602,0.0847009443282829,0.05890250371605969,-0.005520168193798739,0.038423159411208385,-0.04332771667176356,0.04329779605052465,-0.011463219650609468,0.020883189598574922,-0.007375409972186345,-0.003808288659533971
NTL,0.06918700090908053,-0.020253845114527963,0.011648351622017937,-0.04531602068407516,0.040551316717640215,0.026249800012276028,0.051235751306145216,0.026767734436050454,-0.05910483658357095,-0.010849826422779246,-0.008138508430323304
NVL,0.05733736557328852,-0.0640171815260121,0.06272169634835521,-0.028353701327921327,0.06785604855371459,-0.006643598843811179,0.043910687759465744,0.0462307941130611,-0.020505653367596723,-0.0040172137959895585,0.02468333087254339
NVT,0.06486807058766945,-0.043714329679323975,0.03649267851753655,0.03999109246344835,-0.009386265212382007,0.022901151588926597,-0.025794633115204166,-0.019661764212568402,0.02151487785637153,-0.06612224146529522,0.031245524718871463
OCB,0.05504605681294503,0.0638305344674422,-0.057699599946169446,-0.06411491006323193,-0.07514517410292341,0.014085504805799147,-0.014123784298750924,-0.05383046321275611,0.0345140668845186,-0.009768205270954794,-0.008849184992897826
OGC,0.04463027054104781,-0.06678119936649238,0.07825255303230316,0.07475970024924858,0.0247713889866216,0.07974948274953907,-0.010050146904951712,0.11113857548640761,0.019682436694031972,-0.11086316568133557,-0.010489183562407793
OPC,0.009673320829297853,-0.0035540645430769775,-0.02550757801829434,0.012535135536494815,-0.027584449145484653,0.16680777013409268,-0.0871797933857149,-0.33902917427460366,-0.12567821685547045,-0.2150848500917242,-0.14992200992760726
ORS,0.0656461261781711,0.04888740802347716,0.0034075580112634613,0.003924914727207017,-0.023520613284536994,-0.0387956373948177,0.02051436814515453,-0.01687378515942433,-0.003385739927693383,0.02561225255251049,-0.030767323973521558
PAC,0.043233901095900515,-0.07721099745599704,-0.03490593789718493,0.006477693063533211,0.013672521119502744,0.10933336861746228,-0.05630688903412223,-0.032791792181738055,0.05066374521831873,0.15629602316781036,-0.05809208646573353
PAN,0.07023135311113096,0.014209399742019001,-0.011616448329961707,-0.006148070044258865,0.05343320994853837,0.03340964950983096,-0.011768925598053988,0.004314318005783856,-0.007877265507352191,0.02866549513335906,0.004567610079495131
PC1,0.054353627144956576,0.034520884567968875,0.06398627486072232,0.050718741912447074,-0.060828522043780614,0.12641757102090398,-0.03681526068101555,0.09155473013418235,-0.1422319744548,0.00044629584237264845,0.008813008191080638
PDR,0.06570479339985356,-0.031004082254217732,0.05793373462323522,-0.04773757103136995,0.04288146884377614,-0.01615204852123333,0.0490340956462363,0.03562357460398435,-0.028203492789500392,-0.009950950164946454,0.017752621009735976
PDV,-0.02539036679584963,0.07210121452008875,-0.08971747884355769,0.13223247738460872,-0.02883962379370845,0.07475736034304463,0.013932442697758224,0.12531499526896006,-0.06826547014903493,0.07475691410635321,0.14180447866566376
PET,0.06689124070515638,0.016305000169861122,0.046260793213448705,0.06446846930153671,0.015545583886840447,-0.002269533028400126,-0.007941482870347079,0.01978837823700364,-0.02532756594184321,-0.002378827519780405,0.05097641098520501
PGC,0.058234314476031696,-0.07015200992799225,0.009486971217060306,0.019546874796729785,0.05132751941440019,0.013712346152470191,-0.024080535955575626,-0.015633545659365367,-0.039808734116200485,0.028117976480671533,0.04275733939306137
PGD,0.00933146412506714,0.11275670169958668,-0.005087166459291407,0.10055906960466138,0.047161081005358346,-0.06819459977167955,-0.016260694707642145,0.004257359105326844,-0.020326364370427986,0.07400906659749436,-0.03351451874131679
PGV,0.06786936709645229,0.024674165940030315,-0.004566370198381637,0.04356903921563441,0.01881584324824335,-0.07671244496479956,0.016377125014660293,-0.0014944234851602784,0.014080948713073992,0.038757568560741196,-0.00832621343146142
PHC,0.06454297804627011,0.012630373442335993,-0.012639186820023761,0.03663092453528907,0.031022510622348492,-0.09729023464741228,-0.07732399801367609,-0.042851730124318546,0.1274651705778483,0.01734500973145288,0.06965508758563174
PHR,0.07091945587572335,-0.003509795517382871,0.01451807437091876,-0.014022785537919302,-0.0017934306275683015,0.03689946409885758,0.0011182431744710434,-0.04420101934706309,-0.043311949474595324,0.03038987387188613,-0.020638185287072515
PIT,0.05832072769720151,0.036093882470833685,0.009459467493735298,-0.010880256280007345,-0.09380192372176836,-0.1523703119431981,-0.0741595998036484,-0.022912773641789556,-0.015471928002445075,-0.02264605042105483,0.05579635485519999
PLP,0.06193695261823116,-0.04873725123268227,0.037628874430083954,0.07068208187852952,0.03047748008052977,0.0330397651299618,0.045196911391768145,-0.01700837096962718,0.02165306064488417,0.04881852515438907,-0.010305713155857864
PLX,0.06366742382271086,0.011604689814186626,-0.09187159574915668,0.020896053292278397,-0.0570320835234269,0.04738065220757388,-0.018865428197362467,-0.024898829106741974,-0.06408198711753461,0.03243047083201684,0.03406382887555281
PNJ,0.012300872178144809,0.005248103582957137,0.1356354879649464,-0.03922432690765671,-0.09927656627574245,0.18022756149048338,-0.23381053868674065,-0.09681294502545557,0.060556706677922734,0.11352162616921431,-0.08919722171175379
POW,0.05812283343522967,-0.01027848115511261,-0.08979022876412303,0.07922191480987026,-0.01823968147785949,0.08228355605689576,0.019864753012632602,-0.034315439395213775,-0.1021121298790236,0.08879647184957964,-0.002744430815769587
PPC,0.06890981775953195,-0.013914431163943374,-0.009612521191759031,-0.013803845916462413,0.010067225758960631,0.07469109511843827,0.08070876075684762,0.04018332428853531,-0.02728809596502976,0.04067512989340401,-0.01558174575550767
PTC,0.06639726509344779,-0.037411187840682925,0.034392906466580435,0.05143656446825131,0.012294167143731003,0.00011861636699800399,0.03884457776569266,-0.03435106160694788,0.023185086967736357,-0.037687362246136676,-0.021416169453431708
PTL,0.06509981386925069,-0.011767614735318331,0.009341983522975538,0.010442431777865684,0.07545825553831127,-0.04444019939083512,-0.04639290250906403,0.036573756465865116,0.06465223047598619,-0.06512515762689453,0.14265344976517505
PVD,0.012572856625502313,0.1170168363356971,-0.03273360587627324,0.0027156681524360704,0.03700677328284358,0.020232399907772404,-0.03809437221807233,0.07185630454397446,-0.04763748832851887,-0.014420250735494492,0.05276957149819345
PVP,0.05628674371994123,0.06102242210843578,-0.06496329736820709,-0.03704320511893653,0.04450023383360771,-0.004753767678956646,-0.031899424776325104,-0.002628955111414864,-0.10416852559078628,-0.003334918183588674,0.0027546624550025514
PVS,0.009298648680408158,0.12066758536551925,0.018031742182323004,0.02277221013813728,-0.010613316033197377,-0.05317938249114042,-0.0562100652847847,0.04210735310175409,-0.06632006913156854,0.012747249934461512,-0.011416059886484031
PVT,0.017610194868417643,0.11151790794001659,0.012464998608238907,-0.01971143349606716,-0.019528141672331238,0.008561893739796107,-0.1300469752573488,-0.009875351741852835,-0.12254752038278993,-0.010302247890082222,-0.011797062640661214
QCG,0.0557872294871693,0.06406789524362332,-0.0066172450224208194,-0.0006482181837808371,0.02177687692751572,-0.13468581313353278,-0.008556910919642976,-0.04101364012068854,-0.01975361229949528,-0.05351462521982513,0.0005075347117268266
REE,-0.004727519920290453,-0.057582397166858666,0.1355691787784321,0.13981033996389353,0.02480680961930852,0.0023126036783084436,-0.16328064351461288,-0.00954850873970416,0.019332027777092774,0.11860290318853127,-0.07489765185522272
SAB,0.010230066067211413,-0.10685756231255393,-0.0644271961614608,0.009475590155703477,0.11569373618375421,0.056352550419905154,-0.09078320686857859,0.018478054417162295,0.008846112101832934,0.002726592720246937,0.1532552668479178
SAM,0.06257574740217511,-0.05176079342648857,0.05649752626807864,0.02722339044304227,0.05069612567272036,-0.007246224434924601,0.03568141163154571,-0.01311063462855747,0.0033786915879894536,-0.0032483137228424123,-0.00450996465537185
SAV,0.06968116280169812,0.003323405125531766,-0.0315153781037993,-0.04166573522206238,0.012869451678182266,-0.04504868716082119,-0.00095117676549808,0.015329187637116961,-0.044637667451604295,0.008079408894421838,0.01917021101068362
SBA,-0.0373895146179728,0.08466455759516249,0.06737418000425567,-0.012992995817259061,0.10463755241106848,0.13317451647748324,0.016987062346026045,0.05737956199714055,0.038102010149809844,0.01149967193705783,0.07652111944722619
SBT,0.0664812110786878,0.0029278285787332162,-0.06236181967803613,0.05239614134898569,0.01866871638808199,0.023045506116611165,-0.008885776694479973,-0.05535658278455869,-0.06299586933622393,-0.010643309109736888,-0.030842835450725657
SBV,0.060713351185812385,-0.05956959441154054,0.021627509008115296,-0.06538346942175613,-0.008660846331746968,0.018009284651724647,0.020605166491439213,0.02225203700504941,0.03250654083220624,0.028774116246156556,-0.02721651136455633
SCR,0.06755056210115164,-0.012500837083060448,0.0073134033553810835,0.08052896087199737,-0.014920419036653337,0.01956139162105743,0.04127310345304762,-0.03941620102208382,0.03429148917308531,-0.052864596364931245,0.05413065286343558
SCS,0.06408438420723533,-0.04383724396602146,0.035743708594971224,-0.04659896509556956,-0.042620397767085906,0.02223131836890096,-0.00965620327887712,-0.016927528312854552,0.0542164281324901,0.057938931092261545,0.025375427529941603
SFG,0.06870072573514624,-0.028512845961346057,-0.01048768773016403,-0.04799065842863861,-0.026323408270383753,0.000925262857351704,0.01104896470541154,0.03044407730901665,0.004861196824137133,0.03542603185199376,-0.027616992359107105
SFI,0.06441514555444833,-0.021163860777028743,0.0026135962614623654,0.06374806829914016,-0.0308412913067342,0.06523863296818,0.03896290434437309,0.0784762625436087,-0.0026169519483901773,-0.041034320019210986,0.1188307063212385
SGN,0.04125529378453702,0.05731401126127028,-0.05162707646405983,0.11822987747272387,0.04356266085370457,0.11983720803016161,-0.020934793546184736,0.0742031740740027,-0.10149746312029131,0.03370619753787709,0.07524998626846553
SGR,0.053741587361277515,0.05889733124600651,-0.07443204855775959,0.05252698458157556,0.07557482662721231,-0.058711430350060254,0.03915191501207764,-0.00872363273092551,0.06128965597220154,0.01546000782218218,-0.05042512294913531
SGT,0.06785458503642228,-0.028702101007604536,0.004101216262704389,0.025141490682966557,-0.014070126908593331,-0.00589189319313676,-0.04126898278213433,-0.043333045456664325,-0.016022103004834403,-0.03394751776336853,0.04962860942337523
SHA,0.06700963878517177,0.01632372867494519,0.040387514617001324,0.016115746562932576,-0.015555981954683164,-0.09685464435015198,0.004943720183047065,-0.00046490689665875165,0.05095557106271381,-0.018731058875015784,0.071654107974899
SHB,0.061279219722516494,0.05721962367675293,-0.023561103023578688,0.02191826639915451,0.011318569228980679,-0.00977959549169925,-0.016919617754615014,-0.08050822857477967,0.04505234310586807,0.019341857893485026,-0.05145285630511716
SHI,0.01776647416491737,-0.035324448724070694,-0.05647171423534058,-0.16225453605735105,0.09470921805972803,0.07136823134977506,-0.2086746341268631,-0.026145990881251545,-0.01689597525398323,-0.05746871044476308,-0.0636734292711996
SHP,-0.0038102629336610513,0.10907618163788657,0.09961467134810784,-0.02930498061830352,0.03900022245951272,0.027648900874534164,0.054660142666975275,0.06925455314146138,0.051813369586654674,0.047861238434611195,0.052608803988677316
SIP,0.03579938500221015,0.09656065461602441,0.06840667335808304,-0.008444955927402149,0.08891379695702578,0.043029344320791925,0.014697941953416387,-0.022250090685044386,0.054522122323739784,0.08417414610680964,0.046161696137316174
SJD,0.06531534263184864,-0.002148571822932844,0.07499398873663207,-0.03783823178311369,0.03961420606678734,-0.0628692024399241,-0.009415687926097593,0.00596456256205561,-0.054898805210803925,0.07395723431714482,0.056736795487519316
SJS,0.06342667639845101,0.015144287753772311,0.07255210971125868,-0.08942225433045968,-0.006427448418789431,-0.020157194755052767,0.0019514868124467246,0.014747159842262879,-0.033724646611140954,-0.007158205225273808,0.023638187933408515
SKG,0.05044071153679516,-0.006211534737535378,-0.06570889727929738,0.12031477444364294,0.12517384123335623,0.06772315482708335,-0.017956565389728677,0.052155727352666964,-0.027390996825832438,-0.052529945806119756,-0.1623255980428991
SMB,0.05239050340525901,-0.045928103082510364,-0.034089776836310516,-0.124902797185535,0.08587283569741051,0.05185375371565597,-0.05829959670354302,0.0013831744604115763,-0.04487965545973906,-0.0760091785687878,0.040688911388019604
SMC,0.06886546314288819,-0.0338869128014169,0.00044520270772102817,0.029907491596710516,-0.016338142000638867,-0.0025835013299604585,0.033279461834001926,0.0034693304329572066,0.02204001016535086,-0.029315787509549055,-0.002337891595019268
SRC,-0.016901342096151243,0.09917805474597018,0.024116396485019648,-0.11384106149431981,-0.06277596459616384,0.06641772631506851,0.05445135260998034,0.06428153203745811,-0.08293346631602497,-0.04244015950444004,0.09855681682039845
SSB,0.05415544918057235,-0.04445930297078007,-0.09351284183628761,-0.012419288126827629,0.08492670820453105,-0.003696522306591717,-0.008704736105212057,-0.08464895046797592,-0.05988424996760096,0.08614845157583467,-0.000989439279434798
SSI,0.06237660333144334,0.058656699886337836,-0.025155988561075933,-0.04906867133852754,-0.0008954534659059565,-0.03099806788764847,0.002150928189217115,-0.008663435329381696,-0.003982888947895199,-0.007618570544461571,0.010275837158801858
ST8,-0.026493633397248206,0.07060305836431431,-0.006646771862012694,0.19606320320281534,0.02903735695133458,-0.008618886279968554,0.08027544633771995,-0.02464170723703801,-0.029491069895153873,-0.00761841458055929,0.06459191385229801
STB,0.031565381742208624,0.09538483184916105,-0.09496068735698997,0.029706752557462638,-0.0348165571238967,0.027634919066646092,-0.043107763634854974,-0.1106783890953445,-0.025532464596470062,0.0012584911973353469,0.046632152122459886
SVD,0.05947207013666834,-0.06016604545403749,0.02419855665101485,0.07409130121670505,0.0331025652416692,-0.01027565293868629,-0.004183339512307011,-0.04548110329544157,-0.002489881662825882,0.0235346721450755,0.01142820074148934
SVT,0.06894113877726392,0.0036167169173048986,-0.03336968265869382,-0.02083100872908741,0.03363869937013831,-0.010936352991066217,0.0361623408389652,0.06862956472569856,0.003479309846875364,0.008048129799458372,-0.05157961332718078
SZC,0.06559235174198602,0.04511089274975847,0.005675903722293447,-0.055302685870894784,0.0011539893461999036,0.03165178657330177,0.028899047205307313,-0.0337173401780136,-0.027121466421309522,0.0019311313870705555,-0.024554972931221976
SZL,0.04822589987683274,0.07608409395373078,0.013919915102908263,-0.003874583345449258,-0.018337770314532882,0.04380317420556964,0.031918139351602884,0.10921163563849601,0.03511390254797076,-0.041925806185170625,-0.13818421219550522
TBC,-0.01446423183578687,0.12231129556756165,0.00020449700313773437,0.047824086716011176,0.031532843938739966,-0.026742209679577345,-0.008808158898318074,-0.0043425591232106615,0.011602458682839078,0.03193672793551923,0.044073972356451115
TCB,0.06608753104210772,-0.04444425797817942,0.033784456114878625,-0.023496857160490287,0.01821380086202534,0.015097966039175832,0.0418648986801845,0.0073965943812394465,-0.0248895228056983,0.016574703964267405,0.0010166569814636715
TCD,0.06914289931001381,-0.01308835759701239,0.01559294103937866,0.059193558677046884,0.02085585956973885,-0.0027989839080806854,0.04013367841953981,0.004726819926889818,0.05868285034620981,-0.045448584756639224,0.013902378303777095
TCH,0.057868396453830136,0.0656728550519764,-0.025470102218353864,-0.06779846055884381,0.0033567889315051815,-0.04304553125431452,0.00876316977452846,-0.04036258080085944,-0.026238367366356014,-0.02015354420344968,0.022698049169962153
TCI,0.05718228771977202,0.07277503674573908,-0.033422122071273125,-0.03182947875107626,0.00899285265459957,0.00389880702008574,0.011803427298604084,-0.017583285005211394,0.01834885716963729,-0.033939530710044664,-0.01651954007559612
TCO,0.06590023914220898,-0.027576945482776363,-0.026961304550041792,-0.07967395018000423,0.02139301570847883,-0.035418524132988634,0.020320452130458248,0.05468512925455164,-0.07073185614321384,0.011411728604420565,-0.00365524568809562
