Metric,Mean,Std,Min,Max
RMSE,34.84707113983313,2.4322920027390653,32.67413173637558,37.55326459487531
MAE,24.135705446528824,1.5110372791398552,22.84534472071482,26.180188412238024
MAPE(%),1.9416046248410577,0.1275732493212505,1.8351942636065206,2.108110404028549
R2,0.060659739708403305,0.13213948897987468,-0.08666676320155076,0.1773613674461656
