Metric,Mean,Std,Min,Max
RMSE,27.74448126887568,0.9977817837585916,26.89605738895086,29.39871207721788
MAE,19.473934055716697,0.9290155713320098,18.496323885432265,20.70314026244387
MAPE(%),1.5543360033687075,0.06517861022025304,1.487709135999048,1.6320876781765823
R2,0.4062503952139167,0.043367975458185604,0.3340255018408862,0.44258553442914306
