Symbol,label,attributed_pct
GEX,pca_cev_0.80,0.30297199049465423
CRE,pca_cev_0.80,0.30296589098048154
TDG,pca_cev_0.80,0.30170617310340664
HAX,pca_cev_0.80,0.3013317030613185
HHS,pca_cev_0.80,0.3009958376049134
SRC,pca_cev_0.80,0.30076813732607655
TTA,pca_cev_0.80,0.3001560819778015
FCN,pca_cev_0.80,0.30000112825193026
TN1,pca_cev_0.80,0.29977789077855704
BCE,pca_cev_0.80,0.29969794093575564
TNH,pca_cev_0.80,0.2994517853017928
NT2,pca_cev_0.80,0.2977495581216619
AFX,pca_cev_0.80,0.2973853092819039
SJD,pca_cev_0.80,0.2969288440073214
APH,pca_cev_0.80,0.2965986857653842
HII,pca_cev_0.80,0.2956644225114396
UIC,pca_cev_0.80,0.2948278111103015
HT1,pca_cev_0.80,0.29444306674471493
ASM,pca_cev_0.80,0.29432452252487606
BSR,pca_cev_0.80,0.2935452409066604
QCG,pca_cev_0.80,0.2933653242321756
DXG,pca_cev_0.80,0.29317850493665626
SMB,pca_cev_0.80,0.2911772418170579
LDG,pca_cev_0.80,0.2903059375754044
MHC,pca_cev_0.80,0.29003480257031583
HAG,pca_cev_0.80,0.28922837486439007
TNI,pca_cev_0.80,0.28897015178123303
NAV,pca_cev_0.80,0.2876867957387557
TMS,pca_cev_0.80,0.28591668404925186
ILB,pca_cev_0.80,0.28536751786382913
PET,pca_cev_0.80,0.2836409262465971
DBC,pca_cev_0.80,0.2816620265922317
ITC,pca_cev_0.80,0.2812552391168021
DHC,pca_cev_0.80,0.2807520938481754
HTG,pca_cev_0.80,0.2804699272834123
SBT,pca_cev_0.80,0.28036525763737835
DAT,pca_cev_0.80,0.2800082036942243
ORS,pca_cev_0.80,0.27979834547216664
KBC,pca_cev_0.80,0.27964164161957916
PGD,pca_cev_0.80,0.2792631643195174
DRL,pca_cev_0.80,0.2786061978808228
DIG,pca_cev_0.80,0.2780601534013712
MSB,pca_cev_0.80,0.2768284137056502
ACC,pca_cev_0.80,0.2758762501185626
HSL,pca_cev_0.80,0.27548767580839245
TLH,pca_cev_0.80,0.27538237379089425
SZC,pca_cev_0.80,0.27520311659165847
BFC,pca_cev_0.80,0.27485054228414935
NKG,pca_cev_0.80,0.27421298609195127
SHA,pca_cev_0.80,0.27410946371024125
TDC,pca_cev_0.80,0.2737292712836737
TCO,pca_cev_0.80,0.27336453791809123
VND,pca_cev_0.80,0.2715354229584273
TRC,pca_cev_0.80,0.2713958578965386
PNJ,pca_cev_0.80,0.2708050454308949
TNT,pca_cev_0.80,0.27039247302060654
BKG,pca_cev_0.80,0.2685929847276064
GAS,pca_cev_0.80,0.26775395009088204
HQC,pca_cev_0.80,0.2665551371822926
KHG,pca_cev_0.80,0.2660590327173758
LHG,pca_cev_0.80,0.2638372703030928
VNM,pca_cev_0.80,0.26359779931011057
DTA,pca_cev_0.80,0.263566736298075
