Metric,Mean,Std,Min,Max
RMSE,35.41587204031174,4.276419223769804,28.769245771672225,40.69437555080286
MAE,26.063738977123876,4.384971613176152,19.61475457288548,31.90681681558757
MAPE(%),2.0546620542560086,0.3400724523129339,1.5544719545857433,2.507255886565324
R2,0.02223779130340826,0.22728686733364825,-0.27605609669761244,0.3622390231989052
