PC,eigenvalue,explained_variance_ratio,explained_variance_pct,cumulative_variance_pct
PC1,189.76273642406125,0.5967381648555385,59.67381648555386,59.67381648555386
PC2,59.77856909220538,0.18798292167360184,18.798292167360184,78.47210865291405
PC3,17.197388320221457,0.05407983748497314,5.407983748497314,83.88009240141136
PC4,11.329859508047713,0.03562848901901797,3.5628489019017966,87.44294130331315
PC5,6.582765279948231,0.020700519748264878,2.070051974826488,89.51299327813965
PC6,5.188212481104339,0.016315133588378425,1.6315133588378425,91.14450663697748
