,PC1,PC2,PC3,PC4,PC5,PC6
SHB,0.06127921972251573,0.05721962367675348,-0.02356110302386416,0.02191826643817248,0.011318572102917913,-0.009779577751342385
SHI,0.0177664741649179,-0.03532444872407161,-0.05647171423472159,-0.1622545361517313,0.09470921148899282,0.07136819047177115
SHP,-0.0038102629336626117,0.10907618163788813,0.09961467134839118,-0.02930498067286814,0.0390002189317741,0.027648873909470788
SIP,0.035799385002208785,0.09656065461602605,0.0684066733583446,-0.00844495596821019,0.08891379405815425,0.043029325480966975
SJD,0.0653153426318487,-0.0021485718229306253,0.07499398873663601,-0.03783823178358114,0.03961420595385212,-0.06286920263792804
SJS,0.06342667639845087,0.015144287753774514,0.07255210971118194,-0.08942225432104281,-0.006427447514724518,-0.020157190454636497
SKG,0.050440711536795316,-0.006211534737535787,-0.06570889727943185,0.12031477446255755,0.12517384261834394,0.06772316370469662
SMB,0.052390503405259706,-0.04592810308251009,-0.0340897768366174,-0.12490279713621018,0.08587283894217997,0.051853775759277326
SMC,0.06886546314288872,-0.03388691280141592,0.0004452027077035582,0.029907491598576363,-0.01633814196061406,-0.0025835008831587066
SRC,-0.01690134209615267,0.09917805474597037,0.024116396484839604,-0.11384106146188444,-0.06277596208404515,0.0664177445029852
SSB,0.054155449180573065,-0.04445930297078085,-0.09351284183650956,-0.012419288092596941,0.08492671079661829,-0.0036965050834333415
SSI,0.06237660333144246,0.05865669988633829,-0.02515598856111716,-0.04906867133519747,-0.000895453298467323,-0.030998067103835104
ST8,-0.0264936333972492,0.070603058364314,-0.006646771862584751,0.19606320330094845,0.02903736366268167,-0.008618838337149305
STB,0.03156538174220729,0.09538483184915988,-0.09496068735685567,0.02970675253353595,-0.03481655868694449,0.027634907877505988
SVD,0.059472070136669254,-0.060166045454036275,0.0241985566511099,0.07409130120160749,0.03310256398542763,-0.010275660492229458
SVT,0.06894113877726389,0.0036167169173052824,-0.03336968265861228,-0.020831008739665372,0.03363869849060793,-0.010936357329062344
SZC,0.06559235174198544,0.04511089274975953,0.005675903722235451,-0.055302685862459976,0.0011539899425966748,0.031651790015194484
SZL,0.04822589987683169,0.07608409395373178,0.013919915102831387,-0.0038745833380920648,-0.018337769814823417,0.04380317680238569
TBC,-0.014464231835788635,0.12231129556756153,0.00020449700303650715,0.04782408673082548,0.03153284515989346,-0.026742202621158943
TCB,0.06608753104210842,-0.04444425797817793,0.03378445611485379,-0.0234968571565079,0.01821380116307991,0.015097968431721877
TCD,0.06914289931001408,-0.013088357597011208,0.015592941039593597,0.05919355864160616,0.02085585711297344,-0.0027990010514528357
TCH,0.05786839645382919,0.0656728550519767,-0.025470102218145826,-0.06779846058742714,0.0033567867231213615,-0.043045544581147434
TCI,0.05718228771977098,0.07277503674573935,-0.03342212207135336,-0.031829478741021176,0.008992853369680167,0.0038988113842880947
TCO,0.06590023914220935,-0.02757694548277586,-0.02696130455001711,-0.07967395018110879,0.02139301554757537,-0.03541852390736002
TCT,0.05086428702954464,-0.08083633662241632,-0.007429216181033753,-0.04599768992184301,-0.005859924884073965,0.06233090659837858
TDC,0.05856661231333084,-0.03338450387572476,-0.03070856372661133,0.03807915044613842,0.1632495126464798,0.03307972701207092
TDG,0.06742033042121083,-0.03573528808954276,0.03089048915770868,0.03362164580347389,0.012909853986558313,-0.03410143405270053
TDH,0.06921192399339186,0.007693653702953773,0.0005478149487942265,0.024603184980912785,-0.027058930423576925,-0.09548080114508617
TDM,0.009356759581727284,0.0998724024567362,0.06405743916787811,0.07751853445564758,-0.08671691073048612,0.13373702217691255
TDP,-0.03295416108652702,0.08540084400406904,-0.048760536332110534,0.07080969007645188,0.07424583075087393,-0.006825965863379081
TEG,0.05737309588813594,0.05853774332153952,-0.05820392032987182,-0.009016210318065303,-0.021860016648725708,-0.06981735026465753
THG,0.06699203171261903,0.01855536603924301,-0.01968788088185085,0.024403016508318894,-0.07978392334032028,0.00031361321196002963
TIP,0.06533776145193192,0.03976349610527578,0.04511278618415545,-0.0034570719739487102,-0.01843888969657207,0.01494285259348571
TLD,0.06930897016385777,0.01398333099520289,0.027961028678442322,-0.03853791614650739,-0.008436364614166131,-0.023704810379345048
TLH,0.06853910894237505,0.025401768370279295,-0.027002599388995907,0.02723700790391479,-0.03723948145511843,-0.015703383462562608
TMP,0.02190108296907856,0.09673178939208213,0.06704018207331569,-0.08481500614745577,-0.03240576210593073,0.11569923425181092
TMS,0.06420068026819255,-0.032419987122326584,0.030689573996301414,-0.07285506348904301,-0.05886305884909256,-0.04734354173060847
TMT,0.031123165608523656,0.01467692389409815,0.027220486240967096,0.2300627861036573,-0.08484631409771003,0.013909123616874498
TN1,0.06530658173622356,-0.04602132997123283,0.019540240258744453,-0.03753917590918857,0.007758354477269557,-0.050587727454044495
TNH,0.054333127452138606,-0.02162204437399577,-0.06774064812025599,0.10715286635122678,-0.04461569802082692,0.11046815484433707
TNI,0.06396956033401723,-0.05407507904910922,0.004641247456704994,0.016167422698015296,-0.004107700077512191,-0.009603542034414648
TNT,0.0690260626466193,-0.016341842577853014,0.035101715003235716,0.04215676270482301,-0.02436288387309583,-0.02511417892597421
TPB,0.06582626492738229,0.033882535655622714,-0.057311841967846104,0.02034461223517702,-0.05981716706106235,0.005264388942393555
TRA,0.029750028729803715,-0.08053864499630509,-0.06895080893640623,-0.002575057851994367,0.018208215352273904,-0.011471125983927924
TRC,0.06855374148397791,-0.017557880259302112,0.034828895850948914,-0.03622175779648762,-0.0078112138727751195,0.019782303919554052
TSC,0.06810837153446608,-0.03340803746037079,0.005641791203949068,0.04658995718271898,-0.022438492329168787,-0.024885441652112223
TTA,0.06289608378660731,-0.05090815801149666,-0.017045636247495777,-0.04894388393470632,0.02381413841882731,0.010156373786077803
TTF,0.0657452654693151,-0.04278667014489902,0.025556625636369807,0.05251241318849018,-0.013715935008742805,0.014724574788055009
TV2,0.051751884156352165,0.08448893413576822,0.0014820867345142802,-0.019883924820983848,0.01961958112223388,-0.0572651757519122
TVB,0.0705969100828923,0.00018487675894690196,-0.03380317654678511,-0.034399431739707984,-0.018531242011588074,0.010571548986569458
TVS,0.06529669634619603,0.032649008727954024,-0.009185642132901245,0.027475529143564315,0.06639504762597587,-0.06927878556131332
TVT,0.05023001748116415,-0.08656216028962511,-0.011317916494154966,-0.0072527645209034515,0.033767090810494414,0.054939761823477616
TYA,0.06318456246657092,-0.055945307372322214,-0.024176348800263852,-0.03863742955604128,-0.03971126591411551,0.0060342036133003915
UIC,0.06206471914287219,-0.05210480090930305,-0.01357503724781523,-0.06130262345867199,-0.04886106095038992,0.04250566657901808
VAB,0.06866678350722823,-0.03263528488658317,-0.03431763880962338,-0.00611529184333304,-0.014012581473334873,0.027383677918111603
VCA,0.05402264470059062,-0.07495298667810613,0.05076102723719449,0.012121899952718722,-0.054016860210232436,-0.000657976465842891
VCB,0.0037926387372146033,0.11200004129877171,-0.08637766130588741,0.023155684647780336,-0.013283779056979172,0.007537144799187104
VCI,0.06039178624150583,0.057667962649811395,-0.02504064530396102,-0.011165855314947648,0.09403453953920064,0.008532422287713465
VDS,0.05418776754451764,0.08096490061818072,-0.02582750751477766,-0.023028688750357157,0.03382168383039601,-0.025830315805384467
VFG,0.04592872426808374,0.033850038561634,-0.006157296977010788,-0.10877374130711222,0.045655050596286884,0.11794283805067622
VGC,0.04174256400265026,0.046565046593700685,0.11673816377854798,-0.0005630578443740163,0.14948036946817536,0.06014030836854412
VHM,0.06238090615259832,-0.03976401634121548,-0.06008035135732477,0.043577394042168156,-0.002167694756420995,-0.020333418559991753
VIB,0.0627335740640671,0.04794665164971836,-0.055220049912816635,-0.014009074300247908,-0.03428748183743905,0.03757954566480676
VIC,0.057021605946059976,-0.06247429726959227,-0.04614071819507444,-0.011327771073389668,-0.036127180980425624,-0.05212746270234916
VID,0.0628185728551943,-0.0542315707655604,0.02007205461499994,-0.05493794080186214,-0.011921790670345163,-0.04669480133025334
VIP,-0.002482921772512937,0.11346211882705534,-0.09362354360784038,0.04758382902018639,-0.03434996791883196,-0.005060067811068765
VIX,0.03899885215476916,0.10311535063093828,7.215562422507335e-05,-0.02127022963330765,0.0435279987720232,-0.058880735279769024
VJC,0.05317432331651934,-0.057413154975899654,0.07613488546912311,-0.05803611642356957,-0.08334503497584013,0.03045578649888331
VMD,0.05621174893811084,-0.03454597806914248,-0.08096210986649903,0.051138697433265184,0.014805332943680912,0.03675937506843552
VND,0.0694297205218585,0.015277915973811644,0.03655697932655627,0.002098911041736513,-0.032249357887575054,-0.023224857346177918
VNE,0.056529836143377366,-0.03366207371152108,-0.10780321507862407,0.0644870489417119,0.012528513239245778,-0.03277496064412072
VNG,0.06038693668907582,-0.037356948898296084,0.008324466400659949,0.04344727544739439,-0.08528852277298718,0.09025442019637471
VNL,0.05661283053444955,0.031217316152054923,-0.11057873964897483,-0.0642722890101574,0.06689487866762386,-0.014530324251979476
VNM,0.02072235000554298,-0.02222342520849385,-0.09648814100082073,-0.13351536848382778,0.13722735929325028,-0.04693415997938703
VOS,0.06616967468870219,-0.014742913696060893,0.019730346196870495,0.03755328411121085,0.009258017111375555,0.05419870711830442
VPB,0.05528364722564398,0.05367513135260046,-0.06569036633790508,0.02392215130772616,-0.046386572353794016,-0.025741684953898784
VPD,-0.0557595611194683,0.03180742120397913,-0.011290064499128389,0.023165569291487692,0.1640689947536107,0.11714345124808476
VPG,0.06721810441482859,-0.02662895975680965,0.056080365681513505,0.014864292730282863,0.014040854175136867,-0.056603189601217775
VPI,0.04288217744982043,-0.06869560857775557,0.08854176190155716,-0.06280325993691481,0.12311564453960075,0.020901791264455353
VRC,0.06807935504883973,-0.014782584236614937,-0.06529669266113065,0.01009254584963005,-0.014533866435345532,0.006689572120243925
VRE,0.046315514993140704,-0.03903453832332521,-0.13001892105996207,0.031025279436179016,-0.015566468113458732,0.018128536359286598
VSC,0.061647998467567085,-0.036923727632316064,0.044455429420628294,-0.019880141721873013,-0.0029152742398359144,-0.0346663264253774
VSH,-0.017268334383413103,0.0933444432817655,0.10710024754832567,0.09596454036967987,0.031237770950110436,0.06095108661095179
VTB,0.03063842654672667,-0.07108335577475769,-0.04307539307926322,-0.07167755137704979,-0.05202095107405739,0.1118496676694634
VTO,0.0549691663604311,0.0571964405295163,-0.085014089171317,-0.030529333901087263,-0.0344117499130187,0.015258387638076347
VTP,0.05572219767713857,0.053619202237475405,0.09817125240394853,-0.03972226028954054,-0.01316226555390455,0.023327955455560455
YBM,0.0550621703900016,0.07237328793244799,0.039037335415006834,-0.022336191753077616,-0.014250482531636261,-0.008029990980535156
YEG,0.06641319829819825,0.009362991412090299,0.014318144871909329,-0.05371919477136169,0.01874297874281887,0.037757021340090485
