Metric,Mean,Std,Min,Max
RMSE,32.504334367487765,1.9717371265967667,29.465492011265233,34.22021969122802
MAE,22.94402343165232,2.1061074956620036,19.680914957194986,24.711549605866395
MAPE(%),1.8216893580206102,0.1587088362964443,1.5747883193884844,1.954556398839274
R2,0.18349258543072405,0.09687392251991253,0.09766754946260114,0.33099650896771615
