PC,eigenvalue,explained_variance_ratio,explained_variance_pct,cumulative_variance_pct
PC1,189.7627364240609,0.5967381648555374,59.67381648555374,59.67381648555374
PC2,59.77856909220534,0.1879829216736017,18.79829216736017,78.47210865291392
