parent_run_id,label,representation,cev_requested,cev_achieved,p_original,k,dim_reduction_pct,ARDL_P,ARDL_Q,ARDL_RMSE,ARDL_MAE,ARDL_R2,ARDL_N,LSTM_LB,LSTM_BS,LSTM_best_epoch,LSTM_RMSE,LSTM_MAE,LSTM_R2,LSTM_N,DM_MSE_p,DM_MAE_p,MS_RMSE_mean,MS_RMSE_std,MS_R2_mean,MS_R2_std
Run_20260825_111842,no_dr,none,,,318,318,0.0,1,1,85.8869845780041,63.12615876408952,-4.684021343358483,167,60,32,78,41.32393683017593,28.217541916167658,-0.31584388766830607,167,8.023540188073497e-05,8.881178819031277e-07,49.49390856644091,22.91659911963279,-1.2113124353146083,2.128735952475897
Run_20260825_111842,pca_cev_0.75,pca,0.75,0.7847210865291396,318.0,2.0,99.37106918238992,1,1,14.064042923175677,7.75988988577638,0.8475872301156773,167,10,8,145,21.695154553316176,13.81789401197605,0.6373175956848984,167,0.0170461115232949,1.7614300418244968e-07,21.527285011775056,0.826245155748681,0.6424876693442199,0.0272399379673568
Run_20260825_111842,pca_cev_0.80,pca,0.8,0.8388009240141127,318.0,3.0,99.05660377358492,1,1,13.981532178804411,7.735341503769934,0.8493703307095446,167,10,8,90,24.728418903231805,16.888262874251488,0.5288125791299509,167,0.0044927369315681,2.793515863075413e-09,24.67589661837486,1.4812855354235592,0.529459426867886,0.0572410394556682
Run_20260825_111842,pca_cev_0.85,pca,0.85,0.8744294130331306,318.0,4.0,98.74213836477988,1,1,13.97184196091624,7.70815746146715,0.8495790529698602,167,60,16,120,27.40372397947574,19.50988323353294,0.42134440262061046,167,0.0010769984544929,4.94247047733154e-08,27.738667238289487,0.9697934872543046,0.4065329066804393,0.0421202108405866
Run_20260825_111842,pca_cev_0.90,pca,0.9,0.9114450663697802,318.0,6.0,98.1132075471698,1,1,13.966609471060583,7.6780765611157635,0.8496916979168375,167,10,32,48,31.703785531793955,22.101759281437122,0.22549677168900617,167,0.0072153343602849,9.610121587400045e-09,32.504333565758614,1.9717361094480013,0.1834926280639023,0.0968738667173638
Run_20260825_111842,pca_cev_0.95,pca,0.95,0.9518728941433712,318.0,11.0,96.54088050314463,1,1,14.056247848288713,7.756511476386028,0.8477561345643505,167,10,16,69,32.156448222202435,22.23142874251496,0.203222362492799,167,0.0008861739693279,9.274036618656112e-07,36.455696246774686,4.276513203793721,-0.0353488528930345,0.2370984184321731
