CEV,k,Persistence_RMSE,AR1_RMSE,PCA_ARDL_RMSE,RMSE_gain_vs_persistence,RMSE_gain_pct_vs_persistence,RMSE_gain_vs_AR1,RMSE_gain_pct_vs_AR1,Persistence_MAE,AR1_MAE,PCA_ARDL_MAE,MAE_gain_vs_persistence,MAE_gain_pct_vs_persistence,MAE_gain_vs_AR1,MAE_gain_pct_vs_AR1
0.75,2.0,14.136804431021817,14.089016418100694,14.064042923175677,0.0727615078461401,0.5146955820261061,0.024973494925017548,0.17725506297893975,7.815928143712572,7.8855820143141,7.75988988577638,0.05603825793619244,0.716975091195941,0.12569212853772083,1.5939486560352985
0.8,3.0,14.136804431021817,14.089016418100694,13.981532178804411,0.15527225221740615,1.0983546739649066,0.10748423929628359,0.7628938465725295,7.815928143712572,7.8855820143141,7.735341503769934,0.08058663994263782,1.0310565611771234,0.1502405105441662,1.905255823494651
0.85,4.0,14.136804431021817,14.089016418100694,13.97184196091624,0.16496247010557674,1.1669007017143347,0.11717445718445418,0.8316723730544859,7.815928143712572,7.8855820143141,7.70815746146715,0.1077706822454223,1.3788596858086153,0.1774245528469507,2.2499867799851083
0.9,6.0,14.136804431021817,14.089016418100694,13.966609471060583,0.17019495996123446,1.2039139452743541,0.1224069470401119,0.8688111604643391,7.815928143712572,7.8855820143141,7.6780765611157635,0.13785158259680852,1.7637263299010948,0.2075054531983369,2.631453871403125
0.95,11.0,14.136804431021817,14.089016418100694,14.056247848288713,0.08055658273310407,0.5698358715094808,0.03276856981198151,0.23258238076777651,7.815928143712572,7.8855820143141,7.756511476386028,0.05941666732654394,0.760199764302349,0.12907053792807233,1.6367915227281937
