epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.8036695718765259,0.6862333416938782,0.3250436782836914,0.5442981719970703,0.0003000000142492354
2,0.5773293972015381,0.5686435699462891,0.1965613216161728,0.41645941138267517,0.0003000000142492354
3,0.3578369617462158,0.4254830777645111,0.09611038863658905,0.2814236283302307,0.0003000000142492354
4,0.21787716448307037,0.3163028955459595,0.04576914757490158,0.1866106241941452,0.0003000000142492354
5,0.1687857061624527,0.29239729046821594,0.03149694949388504,0.1498953104019165,0.0003000000142492354
6,0.12847107648849487,0.2746235132217407,0.028267106041312218,0.13834574818611145,0.0003000000142492354
7,0.10745819658041,0.247384712100029,0.02805982157588005,0.1346302628517151,0.0003000000142492354
8,0.0949103906750679,0.23407088220119476,0.028264375403523445,0.1363452523946762,0.0003000000142492354
9,0.09168882668018341,0.23165428638458252,0.0279983077198267,0.13568627834320068,0.0003000000142492354
10,0.08202627301216125,0.21881480515003204,0.02806822769343853,0.13616785407066345,0.0003000000142492354
11,0.07774154096841812,0.2125411331653595,0.028670908883213997,0.13890084624290466,0.0003000000142492354
12,0.07507096976041794,0.2097255289554596,0.028543850407004356,0.13864436745643616,0.0003000000142492354
13,0.07433824241161346,0.20604918897151947,0.027656199410557747,0.13595455884933472,0.0003000000142492354
14,0.06757906824350357,0.19605226814746857,0.028764845803380013,0.14028973877429962,0.0003000000142492354
15,0.06709539890289307,0.19821307063102722,0.02826732024550438,0.13840022683143616,0.0003000000142492354
16,0.07093401253223419,0.20067636668682098,0.027561835944652557,0.13647879660129547,0.0003000000142492354
17,0.070182666182518,0.20075161755084991,0.026723505929112434,0.1334855556488037,0.0003000000142492354
18,0.06321694701910019,0.19533371925354004,0.026769211515784264,0.13378453254699707,0.0003000000142492354
19,0.06771659106016159,0.1976306140422821,0.026720816269516945,0.1343393623828888,0.0003000000142492354
20,0.06796600669622421,0.19489175081253052,0.026849079877138138,0.1351570188999176,0.0003000000142492354
21,0.06735878437757492,0.1921926885843277,0.02556622587144375,0.12997294962406158,0.0003000000142492354
22,0.056070730090141296,0.18230099976062775,0.027184391394257545,0.1368466466665268,0.0003000000142492354
23,0.05817167088389397,0.18413004279136658,0.026275327429175377,0.13351982831954956,0.0003000000142492354
24,0.060216695070266724,0.1870383322238922,0.02830394357442856,0.14107109606266022,0.0003000000142492354
25,0.06184842064976692,0.18701113760471344,0.02559448964893818,0.13090910017490387,0.0003000000142492354
26,0.058396462351083755,0.17883452773094177,0.026592591777443886,0.1359032839536667,0.0003000000142492354
27,0.05738018453121185,0.18077154457569122,0.02463073469698429,0.1279716193675995,0.0003000000142492354
28,0.062303122133016586,0.18527382612228394,0.026738617569208145,0.1362656205892563,0.0003000000142492354
29,0.054800406098365784,0.17867641150951385,0.02811402641236782,0.14098003506660461,0.0003000000142492354
