,coef,std_err,t,pvalue
const,54.255989266890076,29.770118162090846,1.822498284067258,0.06883942253142268
VNINDEX.L1,0.9538251035250119,0.02512336335276668,37.96566129032931,5.440208614425694e-167
PC1.L1,0.35885927910672455,0.26219504597702853,1.3686729959732533,0.17157506879671988
PC2.L1,0.2413625770373902,0.10024772974135485,2.407661277318899,0.016333082485175242
PC3.L1,-0.31159428901653086,0.16345038671529624,-1.9063539418800948,0.05704570829656361
