Metric,Mean,Std,Min,Max
RMSE,21.527285934641466,0.8262430927068167,20.323259390282317,22.517413444749582
MAE,13.021382514268343,1.1058411280631262,11.84259397221183,14.484926319236532
MAPE(%),1.051211318505746,0.08928655914316584,0.9560907216666334,1.1692222724037675
R2,0.642487640829008,0.027239865779685117,0.609304873860474,0.6817358585124202
