PC,eigenvalue,explained_variance_ratio,explained_variance_pct,cumulative_variance_pct
PC1,189.7627364240611,0.5967381648555381,59.67381648555381,59.67381648555381
PC2,59.77856909220534,0.1879829216736017,18.79829216736017,78.47210865291399
PC3,17.197388320221492,0.05407983748497325,5.407983748497324,83.8800924014113
PC4,11.329859508047765,0.03562848901901813,3.5628489019018126,87.44294130331312
